cell,is_city,city,mapspam,population
466404,0,NaN,327.1,75.0
466405,0,NaN,0.0,0.0
630374,0,NaN,11.4,2254.0
630375,0,NaN,4811.5,101027.0
630376,0,NaN,3514.8,31600.0
630377,0,NaN,1401.2999999999997,14619.0
630378,0,NaN,0.0,12.0
630379,0,NaN,4365.299999999999,24374.0
630380,0,NaN,8514.7,32368.0
630381,0,NaN,12971.3,180506.0
630382,0,NaN,17661.3,83062.0
630383,0,NaN,16169.800000000001,24002.0
630384,0,Naypyidaw,3867.6,2203.0
630385,0,Naypyidaw,21982.399999999998,10689.0
630386,0,Naypyidaw,11755.6,107290.0
630387,0,NaN,0.0,18192.0
630388,0,NaN,147.70000000000002,12147.0
630389,0,NaN,6394.099999999999,32516.0
630390,0,NaN,5669.3,5165.0
630391,0,NaN,791.4,2598.0
630392,0,NaN,0.0,21003.0
630393,0,NaN,0.0,2978.0
630394,0,NaN,22.8,19914.0
630395,0,NaN,15.2,19844.0
630396,0,NaN,2642.3999999999996,48796.0
630397,0,NaN,3740.4,53321.0
630398,0,NaN,3.3,25690.0
630399,0,NaN,510.7,35448.0
630400,0,NaN,0.0,83274.0
630401,0,NaN,0.0,64344.0
630402,0,NaN,0.0,21415.0
630403,0,NaN,0.8,9185.0
630404,0,NaN,1199.5,38914.0
630405,0,NaN,186.70000000000002,10611.0
630406,0,NaN,608.6,3960.0
630407,0,NaN,1702.6999999999998,49917.0
630408,0,NaN,1378.6000000000001,35901.0
630409,0,NaN,730.0,17277.0
630410,0,NaN,1067.2000000000003,12718.0
630411,0,NaN,1693.6000000000001,4138.0
630412,0,NaN,166.39999999999998,1840.0
630413,0,NaN,6859.799999999999,129042.0
630414,0,NaN,2165.0,26205.0
630415,0,NaN,768.5,3741.0
630416,0,NaN,1464.5,5086.0
630417,0,NaN,11302.599999999999,27250.0
630418,0,NaN,8674.099999999999,34327.0
630419,0,NaN,7625.400000000001,16365.0
630420,0,NaN,6516.200000000001,8551.0
630421,0,NaN,8060.299999999999,76206.0
630422,0,NaN,19700.2,205414.0
630423,0,NaN,16051.999999999998,191055.0
630424,0,NaN,1765.5,79525.0
499362,0,NaN,142.9,278.0
499367,0,NaN,215.89999999999998,7276.0
499368,0,NaN,1573.3000000000002,39108.0
499369,0,NaN,8011.3,47376.0
499370,0,NaN,14849.699999999999,109532.0
499371,0,NaN,18879.2,163631.0
499372,0,NaN,13585.1,181574.0
499373,0,NaN,692.0,185120.0
499374,0,NaN,403.40000000000003,111174.0
499375,0,NaN,366.4,28742.0
499376,0,NaN,459.29999999999995,88450.0
499377,0,NaN,428.80000000000007,192003.0
499378,0,NaN,343.0,56545.0
499379,0,Palembang,474.6000000000001,93746.0
499380,0,Palembang,631.5,164972.0
499381,0,Palembang,442.70000000000005,36432.0
499382,0,NaN,571.7,31756.0
499383,0,NaN,808.5999999999999,31554.0
499384,0,NaN,394.59999999999997,24213.0
499385,0,NaN,0.0,418.0
499392,0,NaN,0.0,449.0
499408,0,NaN,10.4,1750.0
499409,0,NaN,6.999999999999999,2139.0
499410,0,NaN,22.900000000000002,2797.0
499411,0,NaN,35.29999999999999,16974.0
499412,0,NaN,2.5,246.0
499414,0,NaN,5.1,21432.0
499415,0,NaN,36.3,1797.0
499416,0,NaN,70.1,7925.0
499417,0,Bandjarmasin,119.9,5401.0
499418,0,Bandjarmasin,1284.9,30076.0
499419,1,Bandjarmasin,285.5,925640.0
499420,0,Bandjarmasin,11730.300000000001,348512.0
499421,0,Bandjarmasin,854.3000000000001,59848.0
499422,0,NaN,216.69999999999996,6258.0
499423,0,NaN,605.4000000000001,6196.0
499424,0,NaN,929.8000000000001,30442.0
499425,0,NaN,653.2,57263.0
499426,0,NaN,102.2,4084.0
499436,0,NaN,139.0,75287.0
499437,0,NaN,528.7,177744.0
499438,0,NaN,2400.0,219740.0
499439,0,NaN,658.0999999999999,16841.0
499440,0,NaN,2263.0,23761.0
499441,0,NaN,536.1,20370.0
499442,0,NaN,3902.8,139714.0
499444,0,NaN,120.39999999999999,14116.0
499445,0,NaN,257.2,6705.0
499446,0,NaN,91.99999999999999,659.0
499447,0,NaN,146.9,1460.0
499448,0,NaN,120.30000000000001,925.0
499449,0,NaN,357.29999999999995,22004.0
499450,0,NaN,17.0,2371.0
499465,0,NaN,7.7,974.0
499466,0,NaN,4.2,560.0
499467,0,NaN,50.9,2429.0
499468,0,NaN,2680.4,53221.0
499469,0,NaN,75.9,29267.0
499470,0,NaN,3.2,282.0
499471,0,NaN,2.0,9395.0
499472,0,NaN,0.0,20460.0
499473,0,NaN,0.0,5946.0
499474,0,NaN,48.1,43775.0
499475,0,NaN,7.7,27797.0
499476,0,NaN,43.9,21882.0
499477,0,NaN,9.7,15573.0
499478,0,NaN,15.0,1803.0
499479,0,NaN,0.0,8086.0
499480,0,NaN,1.8,21933.0
499481,0,NaN,23.599999999999998,10512.0
499482,0,NaN,16.1,2892.0
499483,0,NaN,8.8,7072.0
499484,0,NaN,2.0,2277.0
499491,0,NaN,21.6,41.0
499492,0,NaN,99.99999999999999,10267.0
499493,0,NaN,107.0,7.0
499494,0,NaN,154.70000000000002,344.0
499495,0,NaN,74.80000000000001,541.0
499496,0,NaN,38.699999999999996,237.0
499497,0,NaN,50.6,162.0
499498,0,NaN,75.1,801.0
499499,0,NaN,19.400000000000002,1760.0
499500,0,NaN,22.5,2661.0
499501,0,NaN,26.700000000000003,3647.0
499502,0,NaN,51.900000000000006,19006.0
499503,0,NaN,51.900000000000006,34941.0
499504,0,NaN,13.4,8340.0
499505,0,NaN,11.1,4316.0
499506,0,NaN,10.0,1149.0
499507,0,NaN,10.6,1488.0
499508,0,NaN,12.7,1417.0
499509,0,NaN,14.200000000000001,3711.0
499510,0,NaN,21.4,5007.0
499511,0,NaN,14.299999999999999,5259.0
499512,0,NaN,26.7,12084.0
499513,0,NaN,32.400000000000006,6164.0
499514,0,NaN,258.59999999999997,26774.0
499515,0,NaN,43.699999999999996,11408.0
499516,0,NaN,32.199999999999996,7949.0
499517,0,NaN,40.5,4805.0
499518,0,NaN,35.1,4433.0
499519,0,NaN,28.0,2463.0
499520,0,NaN,12.0,1933.0
499521,0,NaN,22.0,2144.0
499522,0,NaN,23.3,2317.0
499523,0,NaN,26.200000000000003,3053.0
499524,0,NaN,22.7,10636.0
663474,0,NaN,78303.2,89550.0
663475,0,NaN,9005.4,417756.0
663476,0,NaN,11531.7,433594.0
663477,0,NaN,9843.3,782076.0
663478,0,NaN,8346.6,907763.0
663479,0,NaN,7118.9,569161.0
663480,0,NaN,10357.4,870625.0
663481,0,NaN,3489.7,805104.0
663482,0,NaN,15040.5,455420.0
663483,0,NaN,19557.2,418272.0
663484,0,NaN,29300.100000000002,382774.0
663485,0,NaN,11981.1,287143.0
663486,0,NaN,11202.699999999999,528598.0
663487,0,NaN,5043.5,378890.0
663488,0,NaN,5929.299999999999,362085.0
663489,0,NaN,11195.8,313819.0
663490,0,NaN,4132.6,86993.0
663499,0,NaN,249.9,623.0
663500,0,NaN,0.0,2253.0
663501,0,NaN,212.5,9051.0
663502,0,NaN,0.0,1810.0
663503,0,NaN,0.0,2574.0
663504,0,NaN,0.0,2180.0
663505,0,NaN,0.0,5717.0
663506,0,NaN,1189.2,10667.0
663507,0,NaN,1864.9,63521.0
663508,0,NaN,857.5,23759.0
663509,0,NaN,215.3,4366.0
663510,0,NaN,804.2,58855.0
663511,0,NaN,89.69999999999999,2006.0
663512,0,NaN,3785.7,78.0
532465,0,NaN,0.0,1482.0
532466,0,NaN,0.0,19788.0
532471,0,NaN,67.3,5440.0
532472,0,NaN,1599.5,67077.0
532473,0,NaN,604.4,40501.0
532474,0,NaN,2420.2999999999997,8937.0
532475,0,NaN,3425.9,28565.0
532476,0,NaN,6658.1,55861.0
532477,0,NaN,10992.9,503361.0
532478,0,NaN,2298.0,13203.0
532479,0,NaN,8970.3,15927.0
532480,0,NaN,13186.4,30078.0
532481,0,NaN,25133.6,134715.0
532482,0,NaN,212.6,31951.0
532484,0,NaN,57.1,1471.0
532485,0,NaN,13.0,337.0
532488,0,Malacca,2799.4,38781.0
532489,0,Malacca,3299.6,258536.0
532490,0,Malacca,834.9,169286.0
532491,0,Malacca,13029.199999999999,59919.0
532492,0,NaN,10912.0,33449.0
532493,0,NaN,0.0,46475.0
532494,0,NaN,0.0,1838.0
532495,0,NaN,0.0,5329.0
532496,0,NaN,0.0,59242.0
532497,0,NaN,0.0,5.0
532498,0,NaN,0.0,0.0
532499,0,NaN,0.0,8.0
532517,0,NaN,0.0,29.0
532525,0,NaN,0.0,1249.0
532526,0,NaN,1684.5,2749.0
532527,0,NaN,4260.5,9168.0
532528,0,NaN,80.8,263874.0
532529,0,NaN,0.0,6230.0
532530,0,NaN,0.0,2855.0
532531,0,NaN,0.0,1864.0
532532,0,NaN,0.0,1725.0
532533,0,NaN,0.0,7612.0
532534,0,NaN,0.0,3014.0
532535,0,NaN,0.0,1705.0
532536,0,NaN,0.0,823.0
532537,0,NaN,0.0,2061.0
532538,0,NaN,216.0,1073.0
532539,0,NaN,6099.3,557.0
532540,0,NaN,0.0,375.0
532541,0,NaN,0.0,802.0
532542,0,NaN,0.0,1224.0
532543,0,NaN,0.0,459.0
532544,0,NaN,0.0,835.0
532545,0,NaN,0.0,193.0
532546,0,NaN,0.0,232.0
532547,0,NaN,22.2,136.0
532548,0,NaN,0.0,40.0
532549,0,NaN,0.0,780.0
532550,0,NaN,0.0,1158.0
532551,0,NaN,919.7,218.0
532552,0,NaN,0.0,409.0
532553,0,NaN,124.0,2239.0
532555,0,NaN,0.0,22.0
532582,0,NaN,170.7,2460.0
532592,0,NaN,0.0,492.0
532593,0,NaN,0.0,20425.0
532594,0,NaN,1.6,5356.0
532595,0,NaN,0.0,16189.0
565594,0,NaN,2497.9,99333.0
565595,0,NaN,11.3,10735.0
565596,0,NaN,2998.3,95909.0
565597,0,NaN,7906.1,42775.0
565598,0,NaN,7754.5,38756.0
565599,0,NaN,5268.299999999999,168131.0
565600,0,NaN,4090.1000000000004,142276.0
565601,0,NaN,22851.699999999997,95703.0
565602,0,NaN,3138.9,40761.0
565668,0,NaN,0.0,0.0
565669,0,NaN,316.7,4350.0
565670,0,NaN,126.9,4840.0
565690,0,NaN,2614.2,31304.0
565691,0,NaN,3463.8999999999996,94255.0
565692,0,NaN,3772.8,61617.0
565693,0,NaN,3534.6000000000004,101179.0
565694,0,NaN,6131.3,263808.0
565695,0,NaN,10671.300000000001,214500.0
565696,0,NaN,976.0999999999999,333761.0
565697,0,Cagayan de Oro,6742.7,422786.0
565698,0,Cagayan de Oro,1534.1999999999998,317855.0
565699,0,Cagayan de Oro,12134.399999999998,122629.0
565700,0,Cagayan de Oro,18882.2,116050.0
565701,0,Cagayan de Oro,30696.299999999996,132317.0
565702,0,NaN,9356.699999999999,52186.0
565703,0,NaN,950.4,17713.0
565704,0,NaN,4183.200000000001,143025.0
565705,0,NaN,2025.5,74609.0
565706,0,NaN,897.8999999999999,145208.0
598693,0,NaN,0.0,47.0
598712,0,NaN,0.0,60.0
598713,0,NaN,2356.3,105084.0
598714,0,NaN,378.59999999999997,71864.0
598715,0,NaN,79.3,260.0
598716,0,NaN,221.5,86.0
598717,0,NaN,2869.2,7796.0
598718,0,NaN,8003.2,50370.0
598719,0,NaN,9275.1,133717.0
598720,0,NaN,10878.0,327181.0
598721,0,Bangkok,10475.599999999999,474091.0
598722,0,Bangkok,11390.1,1441072.0
598723,0,Bangkok,11098.3,4485902.0
598724,0,Bangkok,14266.1,375744.0
598725,0,Bangkok,8754.3,120995.0
598726,0,NaN,11828.800000000001,114486.0
598727,0,NaN,3892.7000000000003,105080.0
598728,0,NaN,4633.999999999999,92018.0
598729,0,NaN,3772.7999999999997,100743.0
598730,0,NaN,3924.4999999999995,53460.0
598731,0,NaN,5742.8,30285.0
598732,0,NaN,1345.8999999999999,36745.0
598733,0,NaN,1669.6,70442.0
598734,0,NaN,1253.2,47976.0
598735,0,NaN,2386.3,45706.0
598736,0,NaN,0.0,20918.0
598737,0,NaN,0.0,17248.0
598738,0,NaN,0.0,9300.0
598739,0,NaN,88.80000000000001,12207.0
598740,0,NaN,110.7,37724.0
598741,0,NaN,18.9,7312.0
598742,0,NaN,47.9,7870.0
598743,0,NaN,21.7,2841.0
598744,0,NaN,1700.8999999999999,10178.0
598745,0,NaN,262.7,6664.0
598746,0,NaN,49.3,548.0
598747,0,NaN,97.89999999999999,4278.0
598748,0,NaN,129.5,49470.0
598749,0,NaN,254.3,28419.0
598750,0,NaN,210.7,12565.0
598751,0,NaN,12975.499999999998,65340.0
598752,0,NaN,13100.2,134143.0
598753,0,NaN,8679.0,219239.0
598754,0,NaN,11393.3,40835.0
598755,0,Qui Nhon,11101.700000000003,85177.0
598756,0,Qui Nhon,9504.9,90748.0
598757,1,Qui Nhon,26185.000000000004,750057.0
598758,0,Qui Nhon,4829.1,8235.0
598801,0,NaN,777.7,32190.0
598802,0,NaN,208.5,978.0
598803,0,NaN,18242.6,254453.0
598804,0,NaN,18012.1,325370.0
598805,0,NaN,45012.299999999996,869210.0
598806,0,NaN,35920.4,369944.0
598807,0,NaN,10333.9,483906.0
598808,0,NaN,3646.1,94347.0
598809,0,NaN,10028.7,144803.0
467738,0,NaN,0.0,47.0
598811,0,NaN,2856.3999999999996,88278.0
598812,0,NaN,7288.4,151398.0
598813,0,NaN,1841.9,53312.0
598814,0,NaN,6080.6,79565.0
467743,0,Denpasar,195.4,48278.0
598816,0,NaN,1411.5,32810.0
598817,0,NaN,370.09999999999997,25813.0
598818,0,NaN,2069.5,63120.0
467747,0,NaN,43.7,35236.0
467748,0,NaN,1231.3,19737.0
467749,0,NaN,1810.0,12190.0
467750,0,NaN,1415.7,4448.0
467751,0,NaN,2168.6,10417.0
467752,0,NaN,6429.6,64012.0
467753,0,NaN,451.70000000000005,8030.0
467754,0,NaN,132.1,2340.0
467755,0,NaN,2352.0,6043.0
467756,0,NaN,693.8,4560.0
467757,0,NaN,0.0,0.0
467759,0,NaN,0.0,1719.0
467760,0,NaN,15.899999999999999,11424.0
467761,0,NaN,126.69999999999999,16514.0
467762,0,NaN,76.8,6230.0
467763,0,NaN,213.60000000000002,33576.0
467764,0,NaN,307.7,80037.0
467765,0,NaN,675.5,43420.0
467766,0,NaN,156.4,22094.0
467767,0,NaN,207.0,171668.0
467768,0,NaN,264.8,5978.0
467769,0,NaN,0.0,5881.0
467780,0,NaN,1.7,996.0
467781,0,NaN,1176.8000000000002,3372.0
467843,0,NaN,272.7,329.0
467844,0,NaN,2095.4,1734.0
467845,0,NaN,0.0,0.0
640508,0,Haiphong,6595.800000000001,142128.0
640509,0,Haiphong,7667.4,37644.0
640510,0,NaN,6840.6,199605.0
631813,0,NaN,0.0,0.0
631814,0,NaN,61.8,895.0
631815,0,NaN,783.0,10649.0
631816,0,NaN,1712.5,55047.0
631817,0,NaN,139.7,7058.0
631818,0,NaN,0.0,284.0
631819,0,NaN,6862.300000000001,17770.0
631820,0,NaN,9874.900000000001,46980.0
631821,0,NaN,10804.6,54168.0
631822,0,NaN,15518.900000000001,51552.0
631823,0,Naypyidaw,15270.999999999998,30208.0
631824,0,Naypyidaw,4540.099999999999,20866.0
631825,0,Naypyidaw,7402.1,363262.0
631826,0,Naypyidaw,2257.1,81981.0
631827,0,NaN,0.0,1135.0
631828,0,NaN,1908.5,28563.0
631829,0,NaN,12347.4,190619.0
631830,0,NaN,6176.799999999999,11504.0
631831,0,NaN,3183.9,10616.0
631832,0,NaN,176.8,2395.0
631833,0,NaN,0.0,7771.0
631834,0,NaN,0.0,6410.0
631835,0,NaN,532.7,24129.0
631836,0,NaN,3051.3,7763.0
631837,0,NaN,3280.8999999999996,45488.0
631838,0,NaN,0.0,57477.0
631839,0,NaN,0.0,83547.0
631840,0,NaN,0.0,78034.0
631841,0,NaN,0.0,79668.0
631842,0,NaN,88.4,77525.0
631843,0,NaN,1078.1,16803.0
631844,0,NaN,982.9,31094.0
631845,0,NaN,623.7,19212.0
631846,0,NaN,1284.7999999999997,42265.0
631847,0,NaN,205.39999999999998,3215.0
631848,0,NaN,1937.7999999999997,42750.0
631849,0,NaN,1008.8,17786.0
631850,0,NaN,444.90000000000003,11685.0
631851,0,NaN,318.90000000000003,6102.0
631852,0,NaN,638.9,9508.0
631853,0,NaN,1798.9,43358.0
631854,0,NaN,2942.2999999999997,21910.0
631855,0,NaN,6957.5,60537.0
631856,0,NaN,1552.0,4931.0
631857,0,NaN,5202.4,10162.0
631858,0,NaN,7945.4,22865.0
631859,0,NaN,8595.9,11093.0
631860,0,NaN,8338.7,59894.0
631861,0,NaN,5080.4,46527.0
631862,0,NaN,1087.2,44754.0
631863,0,NaN,16847.0,330581.0
631864,0,NaN,3701.6,202676.0
500801,0,NaN,86.2,273.0
500802,0,NaN,1362.6000000000001,4232.0
500806,0,NaN,68.3,4239.0
500807,0,NaN,1800.1999999999998,47510.0
500808,0,NaN,2105.2,48705.0
500809,0,NaN,5685.7,145331.0
500810,0,NaN,4860.700000000001,81411.0
500811,0,NaN,335.9,4710.0
500812,0,NaN,13.4,46703.0
500813,0,NaN,93.0,92861.0
500814,0,NaN,163.5,45620.0
500815,0,NaN,292.59999999999997,25152.0
500816,0,NaN,261.2,51298.0
500817,0,NaN,271.4,40483.0
500818,0,Palembang,564.1,27983.0
500819,0,Palembang,1266.8,82944.0
500820,0,Palembang,1497.9,152276.0
500821,0,Palembang,794.9000000000001,48861.0
500822,0,Palembang,741.1000000000001,26999.0
500823,0,NaN,590.3000000000001,8574.0
500824,0,NaN,647.9000000000001,16831.0
500825,0,NaN,211.1,7062.0
500826,0,NaN,48.0,19723.0
500827,0,NaN,420.8,4937.0
500828,0,NaN,0.0,211.0
500831,0,NaN,982.4,13530.0
500832,0,NaN,474.2,17076.0
500833,0,NaN,1191.3999999999999,21743.0
500843,0,NaN,3.4000000000000004,181.0
500844,0,NaN,2.6,275.0
500845,0,NaN,2.6,580.0
500847,0,NaN,1.3,19.0
500848,0,NaN,11.700000000000001,353.0
500849,0,NaN,11.700000000000001,7920.0
500850,0,NaN,16.1,8440.0
500851,0,NaN,14.100000000000001,8450.0
500852,0,NaN,59.6,6199.0
500853,0,NaN,50.900000000000006,1231.0
500854,0,NaN,147.00000000000003,17783.0
500855,0,NaN,198.4,16951.0
500856,0,NaN,543.7,12556.0
500857,0,Bandjarmasin,1129.3,26093.0
500858,0,Bandjarmasin,3205.3,77139.0
500859,0,Bandjarmasin,1115.8,89430.0
500860,0,Bandjarmasin,570.3,44885.0
500861,0,Bandjarmasin,1651.3999999999999,82140.0
500862,0,NaN,246.6,20288.0
500863,0,NaN,247.1,2466.0
500864,0,NaN,970.0999999999999,35276.0
500865,0,NaN,411.0,114946.0
500866,0,NaN,0.0,2638.0
500876,0,NaN,128.4,42327.0
500877,0,NaN,103.80000000000001,19964.0
500878,0,NaN,803.1,64421.0
500879,0,NaN,1218.9,36200.0
500880,0,NaN,5637.8,148172.0
500881,0,NaN,1854.7,48622.0
500882,0,NaN,449.8,28537.0
500885,0,NaN,359.1,18263.0
500886,0,NaN,123.89999999999999,463.0
500887,0,NaN,131.3,1310.0
500888,0,NaN,144.9,1972.0
500889,0,NaN,272.90000000000003,12812.0
500890,0,NaN,56.99999999999999,2146.0
500905,0,NaN,2.3,1147.0
500906,0,NaN,81.0,4517.0
500907,0,NaN,19.0,4599.0
500908,0,NaN,211.00000000000003,12536.0
500909,0,NaN,52.800000000000004,8990.0
500911,0,NaN,2.7,4607.0
500912,0,NaN,6.5,11408.0
500913,0,NaN,51.50000000000001,34664.0
500914,0,NaN,62.4,11031.0
500915,0,NaN,9.2,8005.0
500916,0,NaN,75.3,15666.0
500917,0,NaN,44.5,10278.0
500918,0,NaN,4.2,2182.0
500919,0,NaN,6.3,4883.0
500920,0,NaN,149.1,10929.0
500921,0,NaN,60.2,17751.0
500922,0,NaN,35.300000000000004,10148.0
500923,0,NaN,62.8,12643.0
500930,0,NaN,4.4,196.0
500931,0,NaN,52.3,5342.0
500932,0,NaN,75.4,239.0
500933,0,NaN,96.8,148.0
500934,0,NaN,118.4,8.0
500935,0,NaN,93.1,149.0
500936,0,NaN,41.1,267.0
500937,0,NaN,37.3,10.0
500938,0,NaN,34.4,874.0
500939,0,NaN,32.699999999999996,1031.0
500940,0,NaN,12.6,1268.0
500943,0,NaN,11.600000000000001,2707.0
500944,0,NaN,19.6,12591.0
500945,0,NaN,6.1,4715.0
500946,0,NaN,9.399999999999999,1050.0
500947,0,NaN,16.0,991.0
500948,0,NaN,20.8,1415.0
500949,0,NaN,28.3,1743.0
500950,0,NaN,23.500000000000004,2743.0
500951,0,NaN,20.0,2611.0
500952,0,NaN,27.6,4294.0
500953,0,NaN,25.6,2089.0
500954,0,NaN,38.6,1132.0
500955,0,NaN,34.89999999999999,2989.0
500956,0,NaN,56.99999999999999,1685.0
500957,0,NaN,58.7,1962.0
500958,0,NaN,55.10000000000001,2079.0
500959,0,NaN,29.700000000000003,1781.0
500960,0,NaN,28.000000000000004,1137.0
500961,0,NaN,32.300000000000004,3628.0
500962,0,NaN,32.6,2195.0
500963,0,NaN,14.6,4682.0
500964,0,NaN,15.600000000000001,3649.0
664915,0,NaN,59982.700000000004,10772.0
664916,0,NaN,22241.200000000004,280515.0
664917,0,NaN,5815.5,629711.0
664918,0,NaN,9292.6,864061.0
664919,0,NaN,7790.6,718451.0
664920,0,NaN,20211.9,318129.0
664921,0,NaN,10078.500000000002,1133.0
664939,0,NaN,1217.3000000000002,4476.0
664940,0,NaN,23.2,5903.0
664941,0,NaN,0.0,5724.0
664942,0,NaN,0.0,3384.0
664943,0,NaN,0.0,2302.0
664944,0,NaN,0.0,3924.0
664945,0,NaN,0.0,3153.0
664946,0,NaN,912.7,5126.0
664947,0,NaN,0.0,4409.0
664948,0,NaN,3089.3,75137.0
664949,0,NaN,949.7,47872.0
664950,0,NaN,1877.7999999999997,265350.0
664951,0,NaN,593.9000000000001,10395.0
664952,0,NaN,0.0,2088.0
664953,0,NaN,646.5,458.0
533903,0,NaN,0.0,195.0
533904,0,NaN,917.9,23897.0
533905,0,NaN,407.8,16519.0
533906,0,NaN,0.0,5282.0
533911,0,NaN,63.800000000000004,16279.0
533912,0,NaN,1458.8,32057.0
533913,0,NaN,263.59999999999997,9929.0
533914,0,NaN,11824.500000000002,64405.0
533915,0,NaN,7272.2,50945.0
533916,0,NaN,10150.4,58837.0
533917,0,NaN,2046.0,9280.0
533918,0,NaN,1778.6999999999998,23586.0
533919,0,NaN,14322.099999999999,78159.0
533920,0,NaN,18875.300000000003,107382.0
533921,0,NaN,10575.3,321959.0
533922,0,NaN,0.0,1136.0
533926,0,Kuala Lumpur,0.0,553.0
533927,0,Kuala Lumpur,0.0,90064.0
533928,0,Kuala Lumpur,14665.8,457846.0
533929,0,Malacca,27038.200000000004,68178.0
533930,0,Malacca,15339.3,46786.0
533931,0,NaN,5838.200000000001,43868.0
533932,0,NaN,3930.0,94848.0
533933,0,NaN,0.0,1058.0
533934,0,NaN,626.6,4735.0
533935,0,NaN,0.0,35988.0
533936,0,NaN,0.0,820.0
533937,0,NaN,0.0,8.0
533938,0,NaN,0.0,2.0
533945,0,NaN,0.0,6.0
533946,0,NaN,0.0,20.0
533956,0,NaN,0.0,1131.0
533957,0,NaN,0.0,5943.0
533966,0,NaN,7193.1,35349.0
533967,0,NaN,0.0,7735.0
533968,0,NaN,0.0,2604.0
533969,0,NaN,0.0,3614.0
533970,0,NaN,0.0,10110.0
533971,0,NaN,0.0,4204.0
533972,0,NaN,0.0,2408.0
533973,0,NaN,0.0,1279.0
533974,0,NaN,0.0,1347.0
533975,0,NaN,0.0,1575.0
533976,0,NaN,0.0,6819.0
533977,0,NaN,0.0,2355.0
533978,0,NaN,0.0,2490.0
533979,0,NaN,0.0,1103.0
533980,0,NaN,0.0,328.0
533981,0,NaN,0.0,548.0
533982,0,NaN,0.0,484.0
533983,0,NaN,0.0,534.0
533984,0,NaN,0.0,837.0
533985,0,NaN,0.0,252.0
533986,0,NaN,0.0,702.0
533987,0,NaN,0.0,387.0
533988,0,NaN,0.0,262.0
533989,0,NaN,0.0,483.0
533990,0,NaN,844.7,955.0
533991,0,NaN,443.5,1643.0
533992,0,NaN,9.1,1249.0
534022,0,NaN,540.2,9045.0
534034,0,NaN,0.0,2944.0
534035,0,NaN,0.0,9281.0
567033,0,NaN,0.0,4630.0
567034,0,NaN,3553.6000000000004,61421.0
567035,0,NaN,1815.5,65956.0
567036,0,NaN,2713.4,22978.0
567037,0,NaN,6679.900000000001,50093.0
567038,0,NaN,8172.2,84502.0
567039,0,NaN,3638.0,96528.0
567040,0,NaN,13762.3,300025.0
567041,0,NaN,14551.3,131553.0
567042,0,NaN,0.0,2772.0
567109,0,NaN,181.9,7763.0
567110,0,NaN,292.3,6394.0
567132,0,NaN,664.7,26557.0
567133,0,NaN,3502.1,85505.0
567134,0,NaN,4529.5,126798.0
567135,0,NaN,5103.3,61297.0
567136,0,NaN,365.6,163197.0
567137,0,Cagayan de Oro,0.0,30788.0
567138,0,Cagayan de Oro,6497.4,217302.0
567139,1,Cagayan de Oro,2256.0,694636.0
567140,0,Cagayan de Oro,16972.2,242273.0
567141,0,Cagayan de Oro,6865.200000000001,22103.0
567142,0,NaN,1345.7,8769.0
567143,0,NaN,1687.0,49824.0
567144,0,NaN,3119.6000000000004,139763.0
567145,0,NaN,2338.0,127737.0
567146,0,NaN,1605.6000000000001,52482.0
600133,0,NaN,0.0,0.0
600134,0,NaN,0.0,1653.0
600152,0,NaN,0.0,41.0
600153,0,NaN,4619.599999999999,301802.0
600154,0,NaN,1061.9,13646.0
600155,0,NaN,538.2,455.0
600156,0,NaN,229.8,724.0
600157,0,NaN,3854.7000000000007,16559.0
600158,0,NaN,6572.599999999999,85424.0
600159,0,NaN,11277.0,138477.0
600160,0,NaN,16399.7,218129.0
600161,0,NaN,11764.6,149390.0
600162,0,Bangkok,16891.3,232366.0
600163,0,Bangkok,10072.5,670559.0
600164,0,Bangkok,11121.3,207868.0
600165,0,NaN,4308.3,148474.0
600166,0,NaN,5956.799999999999,183514.0
600167,0,NaN,2805.1,97947.0
600168,0,NaN,5446.800000000001,69605.0
600169,0,NaN,804.7,5275.0
600170,0,NaN,0.0,289.0
600171,0,NaN,1691.6,13964.0
600172,0,NaN,3037.6,63049.0
600173,0,NaN,1686.8999999999999,37878.0
600174,0,NaN,1717.1000000000001,39044.0
600175,0,NaN,651.5,37287.0
600176,0,NaN,0.0,26632.0
600177,0,NaN,0.0,23322.0
600178,0,NaN,0.0,3456.0
600179,0,NaN,27.4,5205.0
600180,0,NaN,38.0,10111.0
600181,0,NaN,10.299999999999999,3883.0
600182,0,NaN,124.4,6477.0
600183,0,NaN,1260.2,10499.0
600184,0,NaN,6306.5,86205.0
600185,0,NaN,853.0000000000001,8831.0
600186,0,NaN,383.59999999999997,12686.0
600187,0,NaN,14.8,1547.0
600188,0,NaN,52.8,3265.0
600189,0,NaN,49.2,4820.0
600190,0,NaN,5.300000000000001,2549.0
600191,0,NaN,2207.4,5352.0
600192,0,NaN,16515.0,126845.0
600193,0,NaN,9614.800000000001,98266.0
600194,0,NaN,7295.000000000001,25614.0
600195,0,Qui Nhon,12450.0,83542.0
600196,0,Qui Nhon,9367.599999999999,78936.0
600197,0,Qui Nhon,20958.2,221861.0
600198,0,NaN,0.0,3.0
600243,0,Manila,18818.4,297542.0
600244,0,Manila,46815.200000000004,229386.0
600245,0,Quezon City,35411.299999999996,1486670.0
469174,0,NaN,0.0,0.0
469175,0,NaN,0.0,75.0
469176,0,NaN,172.5,6992.0
600249,0,NaN,3397.4,61470.0
469178,0,NaN,8118.8,212555.0
