Pasay City,Manila,32,8
Quezon City,Manila,34,12
Pakalongan,Tasikmalaya,83,38
Yogyakarta,Surakarta,118,63
Sukabumi,Bogor,154,66
Long Xuyen,Rach Gia,118,72
Olongapo,Angeles,73,72
Pasay City,Batangas,78,77
Quezon City,Angeles,77,78
Viet Tri,Hanoi,89,80
Thai Nguyen,Hanoi,84,82
Angeles,Manila,92,83
Seremban,Malacca,79,85
Pasay City,Angeles,118,90
Quezon City,Batangas,106,90
Iligan,Cagayan de Oro,129,92
Tuy Hoa,Qui Nhon,116,95
Rach Gia,Can Tho,168,103
Surakarta,Semarang,142,104
Sukabumi,Jakarta,186,110
Cilacap,Tasikmalaya,180,116
Pakalongan,Bandung,219,122
Rach Gia,Ca Mau,179,127
Pematangsiantar,Medan,186,131
Vinh Long,Rach Gia,207,147
Pakalongan,Cirebon,279,148
Bandung,Jakarta,153,149
Malacca,Kuala Lumpur,120,150
Thanh Hoa,Hanoi,176,163
Angeles,Baguio City,166,168
Angeles,Batangas,171,168
Cilacap,Cirebon,243,174
Jember,Malang,292,179
Thai Nguyen,Haiphong,143,179
Bogor,Bandung,195,182
Tra Vinh,Rach Gia,266,185
Tuy Hoa,Buon Me Thuot,303,192
Jember,Surabaya,296,205
Viet Tri,Haiphong,169,205
Buon Me Thuot,Da Lat,318,211
Sukabumi,Pakalongan,364,211
Cirebon,Jakarta,191,218
Cilacap,Bandung,344,219
Thanh Hoa,Haiphong,240,221
Buon Me Thuot,Cam Ranh,300,226
Olongapo,Baguio City,205,226
Mymensingh,Rajshahi,340,240
Quezon City,Baguio City,216,240
Rajshahi,Dhaka,398,242
Baguio City,Manila,231,244
Cirebon,Semarang,328,249
Denpasar,Jember,430,249
Pasay City,Baguio City,256,251
Cirebon,Bogor,220,252
Tasikmalaya,Jakarta,316,259
Cagayan de Oro,Davao,314,260
Malacca,Kuantan,239,260
Surakarta,Surabaya,349,261
Buon Me Thuot,Qui Nhon,397,265
Surakarta,Malang,441,265
Cilacap,Surakarta,406,268
Lao Chi,Hanoi,237,268
Mandalay,Naypyidaw,213,269
Khulna,Rajshahi,469,270
Rach Gia,Ho Chi Minh City,346,275
Buon Me Thuot,Hon Quan,348,277
Tasikmalaya,Bogor,346,293
Rangpur,Dhaka,510,294
Yogyakarta,Tasikmalaya,431,294
Mymensingh,Rangpur,454,298
Vinh,Hanoi,343,300
Bago,Naypyidaw,240,305
Rach Gia,Bien Hoa,400,306
Sukabumi,Cilacap,477,307
Yogyakarta,Cirebon,442,313
Qui Nhon,Da Nang,376,321
Buon Me Thuot,Bien Hoa,415,326
Batangas,Baguio City,311,328
Buon Me Thuot,Ho Chi Minh City,440,337
Sukabumi,Bandar Lampung,486,340
Comilla,Rajshahi,548,345
Ipoh,Malacca,245,349
Tasikmalaya,Semarang,508,352
Vinh,Haiphong,406,358
Cagayan de Oro,General Santos,461,361
Naypyidaw,Rangoon,295,366
Mataram,Jember,725,374
Bandar Lampung,Bandung,472,380
Lao Chi,Haiphong,316,393
Rangpur,Khulna,675,397
Pakalongan,Surakarta,618,398
Yogyakarta,Bandung,595,398
Cagayan de Oro,Cebu,821,400
Comilla,Rangpur,662,403
Pasay City,Naga,521,403
Ende,Kupang,1397,406
Qui Nhon,Hue,481,409
Quezon City,Naga,549,417
Jember,Surakarta,605,435
Cirebon,Bandar Lampung,490,448
Bengkulu,Palembang,646,451
Sukabumi,Kotabumi,651,451
Semarang,Bandung,474,452
Bengkulu,Jambi,554,468
Tra Vinh,Buon Me Thuot,618,480
Kuala Terengganu,Malacca,369,482
Bengkulu,Kotabumi,713,486
Vinh Long,Buon Me Thuot,609,487
Naga,Angeles,609,488
Pasay City,Legazpi,649,489
Rajshahi,Chittagong,691,489
Tasikmalaya,Bandar Lampung,616,489
Cagayan de Oro,Zamboanga,645,494
Quang Tri,Qui Nhon,565,496
Yogyakarta,Jember,707,497
Bacolod,Cagayan de Oro,997,500
Buon Me Thuot,Can Tho,627,501
Quezon City,Legazpi,676,503
Malacca,George Town,345,511
Jember,Semarang,697,512
Sukabumi,Semarang,600,512
Buon Me Thuot,Long Xuyen,688,517
Buon Me Thuot,Da Nang,660,519
Sungai Petani,Malacca,350,526
Rangpur,Chittagong,803,541
Bengkulu,Padang,781,545
Bukittinggi,Pematangsiantar,858,548
Surakarta,Jakarta,595,548
Cirebon,Kotabumi,655,559
Bengkulu,Bandar Lampung,806,569
Legazpi,Angeles,739,574
Sukabumi,Yogyakarta,718,575
Cirebon,Surabaya,747,582
Bogor,Surakarta,642,583
Alor Setar,Malacca,387,584
Pematangsiantar,Pekanbaru,786,584
Cirebon,Malang,839,587
Banda Aceh,Medan,752,599
