cell_id,haversine,probability
492248.0,4972.067969779988,0.0
492249.0,4991.634906709166,0.0
492251.0,5030.970365160386,0.0
492252.0,5050.73728088959,0.0
492253.0,5070.569266622612,0.0
492280.0,5627.998764519993,0.0
492288.0,5800.219905247574,0.0
492303.0,6130.25720949079,0.0
492304.0,6152.560363562218,0.0
492305.0,6174.898676472112,0.0
492306.0,6197.271744191477,0.0
492307.0,6219.679167713235,0.0
492308.0,6242.120552982739,0.0
492309.0,6264.595510829127,0.0
492310.0,6287.103656897453,0.0
492311.0,6309.6446115816625,0.0
492312.0,6332.217999958342,0.0
492313.0,6354.823451721302,0.0
492314.0,6377.460601116938,0.0
492315.0,6400.129086880394,0.0
492316.0,6422.828552172519,0.0
492317.0,6445.55864451762,0.0
492318.0,6468.319015741971,0.0
492319.0,6491.109321913133,0.0
492320.0,6513.929223280017,0.0
492321.0,6536.778384213738,0.0
492322.0,6559.656473149208,0.0
492323.0,6582.563162527506,0.0
492324.0,6605.498128738971,0.0
508056.0,4147.868471531502,0.0
656275.0,251.4562200212986,0.0
656276.0,255.22134724221507,0.0
656277.0,261.3760473184543,0.0
656278.0,269.7567903535281,0.0
656279.0,280.1638530829008,0.0
656280.0,292.3809068957642,0.3438999999999999
656281.0,306.19133362971667,0.0
656282.0,321.38974924848173,0.0
656283.0,337.78880524936835,0.0
656284.0,355.2222042965632,0.0
656285.0,373.545101151769,0.0
656295.0,585.6557637474027,0.0
656296.0,608.5469413346399,0.0
656298.0,654.8396698776515,0.0
656299.0,678.2062389480128,0.0
656300.0,701.6999888720871,0.0
656301.0,725.3084853550332,0.0
656302.0,749.0208021211103,0.0
656303.0,772.8273061311506,0.0
656304.0,796.7194771785411,0.0
656305.0,820.6897558749489,0.0
656306.0,844.7314151402969,0.0
656307.0,868.8384512065601,0.0
656308.0,893.0054908702092,0.0
656309.0,917.2277123157253,0.0
656310.0,941.5007773090197,0.0
656311.0,965.8207729464067,0.0
656312.0,990.184161459391,0.0
656313.0,1014.5877368319742,0.0
656314.0,1039.028587196751,0.0
656315.0,1063.5040621477008,0.0
525270.0,2942.2438122451367,0.0
525271.0,2951.1227623190234,0.0
525272.0,2960.217105977275,0.0
525276.0,2998.708314166896,0.0
525277.0,3008.8493786784784,0.0
525278.0,3019.19361131599,0.0
525279.0,3029.7389191049388,0.0
525280.0,3040.483197652304,0.0
525281.0,3051.4243327226195,0.0
525282.0,3062.56020177625,0.0
525283.0,3073.888675468475,0.0
525284.0,3085.407619108189,0.0
525285.0,3097.114894075164,0.0
525286.0,3109.008359194976,0.0
525287.0,3121.0858720708807,0.0
525288.0,3133.3452903720317,0.0
525289.0,3145.7844730775896,0.0
525290.0,3158.401281676413,0.0
525292.0,3184.159241943588,0.0
525293.0,3197.296139310503,0.0
525294.0,3210.6021560548547,0.0
525295.0,3224.075182647869,0.0
525296.0,3237.713118333187,0.0
525297.0,3251.5138720165723,0.0
525298.0,3265.4753631126646,0.0
525299.0,3279.595522349394,0.0
525300.0,3293.8722925306683,0.0
525311.0,3460.6787883703664,0.0
525316.0,3541.9775369843237,0.0
525317.0,3558.6165514372237,0.0
525318.0,3575.3778541725765,0.0
525319.0,3592.259713161773,0.0
525320.0,3609.260416314059,0.0
525321.0,3626.378271576548,0.0
525322.0,3643.6116070136773,0.0
525323.0,3660.958770867032,0.0
525324.0,3678.4181315964697,0.0
525325.0,3695.9880779034493,0.0
525326.0,3713.6670187374257,0.0
525327.0,3731.453383286181,0.0
525328.0,3749.3456209509222,0.0
525329.0,3767.3422013069453,0.0
525330.0,3785.4416140506737,0.0
525331.0,3803.6423689338176,0.0
525332.0,3821.942995685389,0.0
525333.0,3840.3420439223164,0.0
525334.0,3858.8380830493093,0.0
525335.0,3877.4297021486855,0.0
525336.0,3896.1155098607655,0.0
525337.0,3914.894134255478,0.0
525338.0,3933.764222695769,0.0
525339.0,3952.72444169338,0.0
525340.0,3971.7734767575575,0.0
525341.0,3990.9100322372274,0.0
525342.0,4010.132831157114,0.0
525343.0,4029.440615048332,0.0
525344.0,4048.832143773872,0.0
525345.0,4068.306195349463,0.0
525346.0,4087.8615657602086,0.0
525347.0,4107.4970687734185,0.0
525348.0,4127.211535748015,0.0
525349.0,4147.003815440877,0.0
525350.0,4166.872773810484,0.0
525351.0,4186.81729381819,0.0
525352.0,4206.836275227429,0.0
525353.0,4226.92863440117,0.0
525354.0,4247.093304097899,0.0
525355.0,4267.329233266396,0.0
525363.0,4431.661060475893,0.0
525364.0,4452.493596565232,0.0
525365.0,4473.387726538929,0.0
525366.0,4494.342563777967,0.0
525367.0,4515.357235376604,0.0
525368.0,4536.43088194007,0.0
525369.0,4557.562657383505,0.0
525378.0,4750.231166018491,0.0
525379.0,4771.900483011652,0.0
525380.0,4793.619444438191,0.0
525381.0,4815.387348827715,0.0
525390.0,5013.390411764088,0.0
525391.0,5035.611466266396,0.0
525392.0,5057.874425962476,0.0
525393.0,5080.178708444273,0.0
525394.0,5102.52374018804,0.0
525395.0,5124.9089564050455,0.0
562717.0,2350.958585272905,0.0
558399.0,2450.45519840495,0.0
558400.0,2463.464817150958,0.0
558401.0,2476.6894308429296,0.0
558402.0,2490.12559283785,0.0
558403.0,2503.769875795725,0.0
558404.0,2517.6188740201,0.0
558405.0,2531.6692056506768,0.0
558406.0,2545.917514710909,0.0
558407.0,2560.3604730137945,0.0
558467.0,3679.879306642541,0.0
558469.0,3723.0218209396553,0.0
558474.0,3831.9268905909003,0.0
558475.0,3853.8792674457204,0.0
558488.0,4143.910702082075,0.0
558489.0,4166.548441499068,0.0
558490.0,4189.2290120106845,0.0
558496.0,4326.171760928163,0.0
558497.0,4349.132368489307,0.0
558498.0,4372.130313735969,0.0
558499.0,4395.164967182402,0.0
558500.0,4418.235711137885,0.0
558501.0,4441.341939449005,0.0
558502.0,4464.483057247639,0.0
558503.0,4487.65848070455,0.0
558505.0,4534.10996303067,0.0
558506.0,4557.384907294553,0.0
591512.0,1800.3984480753898,0.0
591513.0,1814.9673991489456,0.0
591514.0,1829.7938018586347,0.0
591515.0,1844.8714177734341,0.0
591516.0,1860.1941064314497,0.0
591517.0,1875.7558295257086,0.0
591518.0,1891.5506544936,0.0
591519.0,1907.5727575454102,0.0
591520.0,1923.8164261674553,0.0
591524.0,1990.8965009890453,0.0
591525.0,2008.166320761548,0.0
591526.0,2025.62585053334,0.0
591527.0,2043.2701898957246,0.0
591528.0,2061.0945548904638,0.0
591529.0,2079.0942772653657,0.0
591530.0,2097.2648035120537,0.0
591531.0,2115.601693709359,0.0
591532.0,2134.1006201943187,0.0
591533.0,2152.7573660812673,0.0
591534.0,2171.56782364816,0.0
591535.0,2190.5279926078438,0.0
591536.0,2209.6339782806767,0.0
591537.0,2228.881989683638,0.0
591538.0,2248.2683375498304,0.0
591539.0,2267.7894322911443,0.0
591540.0,2287.4417819157165,0.0
591541.0,2307.221989910828,0.0
591542.0,2327.1267531008602,0.0
591543.0,2347.1528594890538,0.0
591544.0,2367.2971860909392,0.0
591545.0,2387.5566967664977,0.0
591546.0,2407.928440057401,0.0
591547.0,2428.409547034974,0.0
591548.0,2448.997229163861,0.0
591549.0,2469.688776185855,0.0
591550.0,2490.4815540277305,0.0
591551.0,2511.373002736479,0.0
591552.0,2532.3606344448826,0.0
591553.0,2553.442031369913,0.0
591554.0,2574.614843846106,0.0
591555.0,2595.87678839569,0.0
591556.0,2617.225645836943,0.0
591557.0,2638.6592594319723,0.0
591558.0,2660.1755330748347,0.0
591604.0,3712.755730239781,0.0
591605.0,3736.585197403772,0.0
591606.0,3760.4421214321283,0.0
591607.0,3784.325925204475,0.0
591608.0,3808.236044939056,0.0
591609.0,3832.171929813083,0.0
591610.0,3856.1330415950642,0.0
591611.0,3880.118854288659,0.0
591613.0,3928.162537542028,0.0
591614.0,3952.2194142336766,0.0
591615.0,3976.2990034632335,0.0
591616.0,4000.400835445857,0.0
591617.0,4024.524450716745,0.0
591618.0,4048.66939984568,0.0
591619.0,4072.835243160389,0.0
591620.0,4097.021550478366,0.0
591621.0,4121.2279008469395,0.0
591622.0,4145.4538822912655,0.0
460560.0,5277.246801867179,0.0
460561.0,5294.722351507184,0.0
460562.0,5312.277458727272,0.0
460563.0,5329.911327081792,0.0
460564.0,5347.6231670252755,0.0
460574.0,5528.861232556717,0.0
460575.0,5547.38061974713,0.0
460576.0,5565.969040208696,0.0
460577.0,5584.625793342844,0.0
460578.0,5603.350185260143,0.0
460579.0,5622.1415287523105,0.0
624616.0,1030.9363582453323,0.0
624618.0,1060.0405466569694,0.0
624619.0,1075.2197246274102,0.0
624620.0,1090.7937951745164,0.0
624621.0,1106.746046061106,0.0
624622.0,1123.0603194137568,0.0
624623.0,1139.7210254334698,0.0
624624.0,1156.7131501129948,0.0
624625.0,1174.0222577595002,0.0
624626.0,1191.6344890694404,0.0
624627.0,1209.5365554442985,0.0
624628.0,1227.7157301744382,0.0
624629.0,1246.1598370559602,0.0
624630.0,1264.8572369440967,0.0
624631.0,1283.7968126877079,0.0
624632.0,1302.9679528337244,0.0
624633.0,1322.3605344386224,0.0
624634.0,1341.9649052765194,0.0
624635.0,1361.7718656904021,0.0
624636.0,1381.77265029428,0.0
624637.0,1401.95890969965,0.0
624638.0,1422.3226924092166,0.0
624639.0,1442.856426994206,0.0
624640.0,1463.5529046484214,0.0
624641.0,1484.4052621921849,0.0
624642.0,1505.4069655821472,0.0
624643.0,1526.5517939683145,0.0
624644.0,1547.833824327278,0.0
624645.0,1569.2474166902414,0.0
624646.0,1590.7871999757886,0.0
624647.0,1612.448058430205,0.0
624648.0,1634.2251186723115,0.0
624649.0,1656.1137373350748,0.0
624650.0,1678.109489292499,0.0
624651.0,1700.208156457371,0.0
624652.0,1722.405717133197,0.0
624653.0,1744.698335901994,0.0
624654.0,1767.082354028454,0.0
624655.0,1789.5542803602161,0.0
624656.0,1812.1107827035544,0.0
624657.0,1834.748679653645,0.0
624658.0,1857.4649328586352,0.0
624659.0,1880.2566396969705,0.0
624660.0,1903.1210263478586,0.0
624661.0,1926.0554412352026,0.0
624662.0,1949.057348825944,0.0
624663.0,1972.124323764388,0.0
624664.0,1995.2540453247675,0.0
624665.0,2018.4442921650186,0.0
493611.0,3723.026690642303,0.0
493612.0,3734.2211735606643,0.0
493613.0,3745.575830081928,0.0
493614.0,3757.089198684515,0.0
493615.0,3768.7598153637878,0.0
493616.0,3780.586214281135,0.0
493617.0,3792.5669283966413,0.0
493618.0,3804.7004900851093,0.0
493619.0,3816.9854317352583,0.0
493620.0,3829.420286331972,0.0
493621.0,3842.0035880214723,0.0
493622.0,3854.733872659363,0.0
493623.0,3867.6096783414937,0.0
493624.0,3880.62954591764,0.0
624723.0,3422.043657453249,0.0
624724.0,3446.794662747086,0.0
624725.0,3471.5551151804348,0.0
624726.0,3496.3247374884595,0.0
624727.0,3521.103259396911,0.0
624728.0,3545.890417380978,0.0
624729.0,3570.685954433681,0.0
624730.0,3595.4896198433903,0.0
493679.0,4778.830041580488,0.0
493680.0,4797.822835515169,0.0
493681.0,4816.890488694296,0.0
493682.0,4836.032098301861,0.0
493686.0,4913.320416054646,0.0
493687.0,4932.818635833496,0.0
493688.0,4952.385616200191,0.0
493689.0,4972.020527270374,0.0
493690.0,4991.722549244896,0.0
493691.0,5011.49087232166,0.0
493692.0,5031.324696606241,0.0
493693.0,5051.223232021306,0.0
493727.0,5761.236315651216,0.0
493734.0,5914.246079507384,0.0
493735.0,5936.264929513843,0.0
493740.0,6046.930442535502,0.0
493741.0,6069.174717867103,0.0
493742.0,6091.455049917749,0.0
493743.0,6113.771020518974,0.0
493744.0,6136.122216753534,0.0
493745.0,6158.50823088244,0.0
493746.0,6180.928660272877,0.0
493747.0,6203.383107326936,0.0
493748.0,6225.8711794112205,0.0
493749.0,6248.392488787276,0.0
493750.0,6270.94665254288,0.0
493751.0,6293.533292524134,0.0
493752.0,6316.152035268427,0.0
493753.0,6338.802511938226,0.0
493754.0,6361.484358255653,0.0
493755.0,6384.197214437934,0.0
493756.0,6406.9407251336315,0.0
493757.0,6429.714539359703,0.0
493758.0,6452.518310439355,0.0
493759.0,6475.351695940705,0.0
493760.0,6498.2143576162425,0.0
493761.0,6521.105961343064,0.0
493762.0,6544.026177063895,0.0
493763.0,6566.974678728894,0.0
493764.0,6589.951144238222,0.0
513755.0,3197.6775617481317,0.0
644828.0,1937.5593233840127,0.0
486451.0,4394.012926010439,0.0
657716.0,228.02589814170327,0.0
657717.0,234.8808343586593,0.0
657718.0,244.15459408343352,0.0
657719.0,255.58398521558613,0.0
657720.0,268.89423566871204,0.3438999999999999
657721.0,283.8208087690923,0.0
657722.0,300.1225915649551,0.0
657723.0,317.58783511169895,0.0
657724.0,336.0351230145648,0.0
657725.0,355.31147122899705,0.0
657726.0,375.28908950304253,0.0
657727.0,395.86175811275024,0.0
657738.0,644.1669415000507,0.0
657739.0,667.860676995213,0.0
657740.0,691.6593450679143,0.0
657741.0,715.5523985889778,0.0
657742.0,739.5306115300423,0.0
657743.0,763.5858831967406,0.0
657744.0,787.7110753465073,0.0
657745.0,811.8998761093924,0.0
657746.0,836.1466858398918,0.0
657747.0,860.4465209841263,0.0
657748.0,884.794932804293,0.0
657749.0,909.1879384040374,0.0
657750.0,933.6219619777272,0.0
657751.0,958.0937845897067,0.0
657756.0,1080.927245523827,0.0
486458.0,4508.879102219101,0.0
526709.0,2907.143837000039,0.0
526710.0,2915.8776042763984,0.0
526711.0,2924.8300756338535,0.0
526716.0,2972.801777705021,0.0
526717.0,2983.0234577512065,0.0
526718.0,2993.4493275205846,0.0
526719.0,3004.077248783061,0.0
526720.0,3014.905072257357,0.0
526721.0,3025.930639231921,0.0
526722.0,3037.1517831455126,0.0
526723.0,3048.5663311260905,0.0
526724.0,3060.1721054867876,0.0
526725.0,3071.9669251779665,0.0
526726.0,3083.948607194466,0.0
526727.0,3096.114967937356,0.0
526728.0,3108.463824529624,0.0
526729.0,3120.992996085416,0.0
526730.0,3133.70030493254,0.0
526731.0,3146.5835777881025,0.0
526734.0,3186.267536793332,0.0
526736.0,3213.5637828495564,0.0
526738.0,3241.512345985313,0.0
526756.0,3519.699272326077,0.0
526757.0,3536.430658718682,0.0
526758.0,3553.284067979271,0.0
526759.0,3570.25775140168,0.0
526760.0,3587.3499808843258,0.0
526761.0,3604.559049016503,0.0
526762.0,3621.8832691439143,0.0
526763.0,3639.3209754144286,0.0
526764.0,3656.8705228050135,0.0
526765.0,3674.5302871307845,0.0
526766.0,3692.29866503706,0.0
526767.0,3710.1740739753523,0.0
526768.0,3728.154952164095,0.0
526769.0,3746.2397585349986,0.0
526770.0,3764.4269726658204,0.0
526771.0,3782.715094700319,0.0
526772.0,3801.102645256201,0.0
526773.0,3819.588165321739,0.0
526774.0,3838.1702161418098,0.0
526775.0,3856.847379094018,0.0
526776.0,3875.618255555565,0.0
526777.0,3894.4814667615115,0.0
526778.0,3913.4356536550067,0.0
526779.0,3932.4794767301314,0.0
526780.0,3951.6116158678265,0.0
526781.0,3970.830770165541,0.0
526782.0,3990.1356577610436,0.0
526783.0,4009.525015650918,0.0
526784.0,4028.997599504204,0.0
526785.0,4048.55218347166,0.0
526786.0,4068.187559991015,0.0
526787.0,4087.902539588694,0.0
526788.0,4107.695950678344,0.0
526789.0,4127.566639356551,0.0
526790.0,4147.513469196121,0.0
526791.0,4167.535321037216,0.0
526792.0,4187.631092776694,0.0
526793.0,4207.799699155929,0.0
526794.0,4228.0400715474325,0.0
526795.0,4248.351157740479,0.0
526804.0,4434.167288861685,0.0
526805.0,4455.131099162534,0.0
526806.0,4476.155070879098,0.0
526819.0,4754.562649012114,0.0
526820.0,4776.343251921179,0.0
526821.0,4798.17227698328,0.0
526822.0,4820.04903589439,0.0
526826.0,4908.020015789946,0.0
526830.0,4996.702389363154,0.0
526831.0,5018.979492285886,0.0
526832.0,5041.2980077019265,0.0
526833.0,5063.657355977445,0.0
526834.0,5086.056966387866,0.0
526835.0,5108.496276966261,0.0
559838.0,2413.0037553468133,0.0
559839.0,2425.911778734541,0.0
559840.0,2439.0389188493937,0.0
559841.0,2452.3816356703633,0.0
559842.0,2465.936408148309,0.0
559843.0,2479.699736730662,0.0
559844.0,2493.6681457276045,0.0
559907.0,3662.510176304449,0.0
559909.0,3705.8091388105213,0.0
559914.0,3815.090727741007,0.0
559915.0,3837.115950515701,0.0
559928.0,4128.023347618592,0.0
559929.0,4150.723227880035,0.0
559930.0,4173.465222948304,0.0
559936.0,4310.761840919346,0.0
559937.0,4333.779040574813,0.0
559938.0,4356.832913274865,0.0
559939.0,4379.922835882635,0.0
559940.0,4403.048197023532,0.0
559941.0,4426.208396825318,0.0
559942.0,4449.402846664011,0.0
559943.0,4472.630968915585,0.0
559944.0,4495.892196713288,0.0
559945.0,4519.185973710484,0.0
559946.0,4542.511753848907,0.0
559947.0,4565.869001132195,0.0
592952.0,1776.91976535853,0.0
592953.0,1791.6601908321509,0.0
592955.0,1821.9070356020734,0.0
592956.0,1837.4007808640674,0.0
592957.0,1853.133140409152,0.0
592958.0,1869.0980552093945,0.0
592959.0,1885.2895830883085,0.0
592960.0,1901.7019009898693,0.0
592961.0,1918.32930674192,0.0
592964.0,1969.446866868116,0.0
592965.0,1986.8800565304327,0.0
592966.0,2004.5016674525748,0.0
592967.0,2022.306736116182,0.0
592968.0,2040.290421107042,0.0
592969.0,2058.4480020917395,0.0
592970.0,2076.7748785808403,0.0
592971.0,2095.266568503101,0.0
592972.0,2113.918706613588,0.0
592973.0,2132.7270427569456,0.0
592974.0,2151.687440005521,0.0
592975.0,2170.7958726905567,0.0
592976.0,2190.048424343188,0.0
592977.0,2209.441285560659,0.0
592978.0,2228.970751811801,0.0
592979.0,2248.6332211946383,0.0
592980.0,2268.4251921577725,0.0
592981.0,2288.343261196143,0.0
592982.0,2308.3841205306812,0.0
592983.0,2328.544555780481,0.0
592984.0,2348.821443635169,0.0
592985.0,2369.2117495343305,0.0
592986.0,2389.7125253601284,0.0
592987.0,2410.320907148484,0.0
592988.0,2431.034112823577,0.0
592989.0,2451.8494399598103,0.0
592990.0,2472.764263574841,0.0
592991.0,2493.7760339567744,0.0
592992.0,2514.8822745281564,0.0
592993.0,2536.0805797490043,0.0
592994.0,2557.368613060705,0.0
592995.0,2578.744104872312,0.0
592996.0,2600.204850590414,0.0
592997.0,2621.748708693521,0.0
592998.0,2643.3735988516173,0.0
593044.0,3699.4959243355906,0.0
593045.0,3723.3771216924292,0.0
593046.0,3747.284936931495,0.0
593053.0,3915.339104171673,0.0
593055.0,3963.5640418287953,0.0
593057.0,4011.875059452329,0.0
461998.0,5221.004357815539,0.0
462000.0,5255.8491390936215,0.0
462001.0,5273.392242995301,0.0
462002.0,5291.014742337079,0.0
462003.0,5308.715835869478,0.0
462004.0,5326.494729387157,0.0
462015.0,5526.977249760765,0.0
462016.0,5545.630350211863,0.0
462017.0,5564.351563164636,0.0
462018.0,5583.14019183467,0.0
462019.0,5601.995546227208,0.0
462020.0,5620.916943105372,0.0
626055.0,993.36146849815,0.0
626057.0,1022.1950681099524,0.0
626058.0,1037.2660650615946,0.0
626059.0,1052.7483463964102,0.0
626060.0,1068.6239943553385,0.0
626061.0,1084.8756971056378,0.0
626062.0,1101.4867655848545,0.0
626063.0,1118.441143167615,0.0
626064.0,1135.7234091295916,0.0
626065.0,1153.3187768196021,0.0
626066.0,1171.2130873787407,0.0
626067.0,1189.392799768865,0.0
626068.0,1207.84497779489,0.0
626069.0,1226.5572747287592,0.0
626070.0,1245.5179160693685,0.0
626071.0,1264.7156809034852,0.0
626072.0,1284.139882268564,0.0
626073.0,1303.7803468597322,0.0
626074.0,1323.6273943703384,0.0
626075.0,1343.6718167081654,0.0
626076.0,1363.9048572875784,0.0
626077.0,1384.3181905611627,0.0
626078.0,1404.9039019224408,0.0
626079.0,1425.6544680836637,0.0
626080.0,1446.562738008967,0.0
626081.0,1467.6219144630575,0.0
626082.0,1488.8255362185364,0.0
626083.0,1510.1674609507006,0.0
626084.0,1531.6418488367756,0.0
626085.0,1553.243146866752,0.0
626086.0,1574.9660738650077,0.0
626087.0,1596.8056062154465,0.0
626088.0,1618.7569642777846,0.0
626089.0,1640.8155994785932,0.0
626090.0,1662.9771820576582,0.0
626091.0,1685.237589447963,0.0
626092.0,1707.592895265971,0.0
626093.0,1730.0393588878514,0.0
626094.0,1752.5734155866742,0.0
626095.0,1775.1916672053571,0.0
626096.0,1797.8908733401984,0.0
626097.0,1820.6679430101294,0.0
626098.0,1843.5199267872827,0.0
626099.0,1866.4440093650946,0.0
626100.0,1889.4375025408908,0.0
626101.0,1912.4978385906934,0.0
626102.0,1935.6225640148707,0.0
626103.0,1958.809333634102,0.0
626104.0,1982.0559050161014,0.0
495050.0,3686.472257304618,0.0
495051.0,3697.5761630942548,0.0
495052.0,3708.8422898728663,0.0
495053.0,3720.2691544991217,0.0
495054.0,3731.855270927223,0.0
495055.0,3743.59915088585,0.0
495056.0,3755.4993045401543,0.0
495057.0,3767.5542411365295,0.0
495058.0,3779.7624696299854,0.0
495059.0,3792.1224992939296,0.0
495060.0,3804.6328403122457,0.0
495061.0,3817.292004353572,0.0
495062.0,3830.0985051277207,0.0
495063.0,3843.0508589242168,0.0
495064.0,3856.1475851329574,0.0
626163.0,3412.447884655965,0.0
626164.0,3437.2253733188318,0.0
626165.0,3462.011602635818,0.0
626166.0,3486.8063088014,0.0
495099.0,4394.446359091593,0.0
495100.0,4411.812294836614,0.0
495101.0,4429.273248623656,0.0
495105.0,4500.044723173665,0.0
495119.0,4758.58133373301,0.0
495120.0,4777.6452842072995,0.0
495121.0,4796.783756997554,0.0
495122.0,4815.995845942914,0.0
495127.0,4913.129571179655,0.0
495128.0,4932.764928633152,0.0
495129.0,4952.467857821121,0.0
495130.0,4972.237536893007,0.0
495131.0,4992.073154137093,0.0
495132.0,5011.973907886921,0.0
495133.0,5031.9390064266445,0.0
495134.0,5051.967667895431,0.0
495165.0,5700.542614863329,0.0
495172.0,5853.34633110496,0.0
495173.0,5875.338120865552,0.0
495174.0,5897.369151989766,0.0
495175.0,5919.438962824619,0.0
495178.0,5985.876544922187,0.0
495179.0,6008.096974652095,0.0
495180.0,6030.3539625648045,0.0
495181.0,6052.647081147357,0.0
495182.0,6074.9759083035,0.0
495183.0,6097.340027277967,0.0
495184.0,6119.739026581636,0.0
