cell_id,admin,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12
626073,TH-58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
626074,TH-50,4.16,4.16,4.16,3.27,3.27,3.27,2.84,2.84,2.84,3.79,3.79,3.79,0.18,0.18,0.18,0.14,0.14,0.14,0.12,0.12,0.12,0.17,0.17,0.17,268.97,268.97,268.97,211.60,211.60,211.60,183.52,183.52,183.52,245.24,245.24,245.24
626075,TH-50,32.31,32.31,32.31,26.17,26.17,26.17,22.79,22.79,22.79,29.23,29.23,29.23,1.41,1.41,1.41,1.14,1.14,1.14,1.00,1.00,1.00,1.28,1.28,1.28,419.22,419.22,419.22,339.63,339.63,339.63,295.72,295.72,295.72,379.34,379.34,379.34
626076,TH-50,390.27,390.27,390.27,316.17,316.17,316.17,275.30,275.30,275.30,353.14,353.14,353.14,17.06,17.06,17.06,13.82,13.82,13.82,12.03,12.03,12.03,15.43,15.43,15.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
626077,TH-51,352.38,352.38,352.38,286.51,286.51,286.51,251.11,251.11,251.11,321.14,321.14,321.14,15.40,15.40,15.40,12.52,12.52,12.52,10.97,10.97,10.97,14.03,14.03,14.03,185.96,185.96,185.96,151.20,151.20,151.20,132.52,132.52,132.52,169.47,169.47,169.47
626078,TH-52,58.46,58.46,58.46,47.53,47.53,47.53,41.66,41.66,41.66,53.28,53.28,53.28,2.55,2.55,2.55,2.08,2.08,2.08,1.82,1.82,1.82,2.33,2.33,2.33,162.64,162.64,162.64,132.24,132.24,132.24,115.90,115.90,115.90,148.22,148.22,148.22
626079,TH-52,40.71,40.71,40.71,32.85,32.85,32.85,29.06,29.06,29.06,37.69,37.69,37.69,1.78,1.78,1.78,1.44,1.44,1.44,1.27,1.27,1.27,1.65,1.65,1.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
626080,TH-52,11.64,11.64,11.64,9.39,9.39,9.39,8.31,8.31,8.31,10.78,10.78,10.78,0.51,0.51,0.51,0.41,0.41,0.41,0.36,0.36,0.36,0.47,0.47,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
626081,TH-54,9.16,9.16,9.16,7.25,7.25,7.25,6.24,6.24,6.24,8.67,8.67,8.67,0.40,0.40,0.40,0.32,0.32,0.32,0.27,0.27,0.27,0.38,0.38,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
626082,TH-54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
626083,TH-55,89.97,89.97,89.97,70.23,70.23,70.23,58.45,58.45,58.45,86.68,86.68,86.68,3.93,3.93,3.93,3.07,3.07,3.07,2.55,2.55,2.55,3.79,3.79,3.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
626084,TH-55,148.12,148.12,148.12,115.62,115.62,115.62,96.22,96.22,96.22,142.70,142.70,142.70,6.47,6.47,6.47,5.05,5.05,5.05,4.20,4.20,4.20,6.24,6.24,6.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
626085,TH-55,0.16,0.16,0.16,0.12,0.12,0.12,0.10,0.10,0.10,0.15,0.15,0.15,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
626086,LA-XA,0.47,0.47,0.47,0.37,0.37,0.37,0.30,0.30,0.30,0.46,0.46,0.46,0.41,0.41,0.41,0.32,0.32,0.32,0.26,0.26,0.26,0.39,0.39,0.39,1.01,1.01,1.01,0.79,0.79,0.79,0.65,0.65,0.65,0.97,0.97,0.97
626087,LA-XA,4.50,4.50,4.50,3.23,3.23,3.23,2.57,2.57,2.57,4.28,4.28,4.28,3.89,3.89,3.89,2.79,2.79,2.79,2.22,2.22,2.22,3.70,3.70,3.70,4.05,4.05,4.05,2.90,2.90,2.90,2.31,2.31,2.31,3.85,3.85,3.85
626088,LA-VI,11.76,11.76,11.76,8.43,8.43,8.43,6.72,6.72,6.72,11.17,11.17,11.17,10.16,10.16,10.16,7.28,7.28,7.28,5.80,5.80,5.80,9.65,9.65,9.65,1.28,1.28,1.28,0.92,0.92,0.92,0.73,0.73,0.73,1.22,1.22,1.22
626089,LA-VI,37.57,37.57,37.57,23.14,23.14,23.14,16.99,16.99,16.99,35.31,35.31,35.31,32.45,32.45,32.45,19.99,19.99,19.99,14.67,14.67,14.67,30.50,30.50,30.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
626090,LA-VI,62.42,62.42,62.42,38.45,38.45,38.45,28.22,28.22,28.22,58.67,58.67,58.67,53.92,53.92,53.92,33.21,33.21,33.21,24.38,24.38,24.38,50.68,50.68,50.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
626091,LA-VI,14.58,14.58,14.58,8.40,8.40,8.40,6.03,6.03,6.03,13.87,13.87,13.87,12.59,12.59,12.59,7.26,7.26,7.26,5.21,5.21,5.21,11.98,11.98,11.98,1.33,1.33,1.33,0.77,0.77,0.77,0.55,0.55,0.55,1.27,1.27,1.27
626092,LA-XN,8.71,8.71,8.71,5.02,5.02,5.02,3.60,3.60,3.60,8.29,8.29,8.29,7.53,7.53,7.53,4.34,4.34,4.34,3.11,3.11,3.11,7.16,7.16,7.16,7.40,7.40,7.40,4.26,4.26,4.26,3.06,3.06,3.06,7.04,7.04,7.04
626093,LA-XN,7.58,7.58,7.58,3.94,3.94,3.94,2.75,2.75,2.75,7.32,7.32,7.32,6.55,6.55,6.55,3.40,3.40,3.40,2.38,2.38,2.38,6.32,6.32,6.32,8.76,8.76,8.76,4.55,4.55,4.55,3.18,3.18,3.18,8.46,8.46,8.46
626094,LA-XN,1.51,1.51,1.51,0.78,0.78,0.78,0.55,0.55,0.55,1.45,1.45,1.45,1.30,1.30,1.30,0.68,0.68,0.68,0.47,0.47,0.47,1.26,1.26,1.26,6.72,6.72,6.72,3.49,3.49,3.49,2.44,2.44,2.44,6.49,6.49,6.49
626095,LA-BL,23.69,23.69,23.69,10.72,10.72,10.72,7.24,7.24,7.24,23.39,23.39,23.39,20.46,20.46,20.46,9.26,9.26,9.26,6.25,6.25,6.25,20.20,20.20,20.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
626096,LA-BL,7.06,7.06,7.06,3.20,3.20,3.20,2.16,2.16,2.16,6.97,6.97,6.97,6.10,6.10,6.10,2.76,2.76,2.76,1.86,1.86,1.86,6.02,6.02,6.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
626097,LA-BL,1.12,1.12,1.12,0.68,0.68,0.68,0.50,0.50,0.50,1.03,1.03,1.03,0.96,0.96,0.96,0.58,0.58,0.58,0.43,0.43,0.43,0.89,0.89,0.89,0.65,0.65,0.65,0.40,0.40,0.40,0.29,0.29,0.29,0.60,0.60,0.60
626098,LA-BL,9.57,9.57,9.57,5.80,5.80,5.80,4.28,4.28,4.28,8.83,8.83,8.83,8.27,8.27,8.27,5.01,5.01,5.01,3.69,3.69,3.69,7.63,7.63,7.63,8.53,8.53,8.53,5.17,5.17,5.17,3.81,3.81,3.81,7.87,7.87,7.87
626099,LA-BL,3.29,3.29,3.29,2.66,2.66,2.66,2.05,2.05,2.05,2.63,2.63,2.63,2.84,2.84,2.84,2.30,2.30,2.30,1.77,1.77,1.77,2.27,2.27,2.27,6.56,6.56,6.56,5.32,5.32,5.32,4.10,4.10,4.10,5.24,5.24,5.24
626100,LA-BL,0.88,0.88,0.88,0.71,0.71,0.71,0.55,0.55,0.55,0.70,0.70,0.70,0.76,0.76,0.76,0.62,0.62,0.62,0.48,0.48,0.48,0.61,0.61,0.61,2.67,2.67,2.67,2.16,2.16,2.16,1.67,1.67,1.67,2.13,2.13,2.13
626101,LA-BL,9.15,9.15,9.15,7.65,7.65,7.65,5.85,5.85,5.85,6.74,6.74,6.74,7.90,7.90,7.90,6.60,6.60,6.60,5.05,5.05,5.05,5.82,5.82,5.82,8.49,8.49,8.49,7.10,7.10,7.10,5.43,5.43,5.43,6.25,6.25,6.25
626102,VN-23,23.74,23.74,23.74,19.85,19.85,19.85,15.18,15.18,15.18,17.49,17.49,17.49,93.57,93.57,93.57,78.21,78.21,78.21,59.82,59.82,59.82,68.91,68.91,68.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
626103,VN-22,35.12,35.12,35.12,31.05,31.05,31.05,23.11,23.11,23.11,23.32,23.32,23.32,138.39,138.39,138.39,122.34,122.34,122.34,91.07,91.07,91.07,91.89,91.89,91.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
626104,VN-23,8.30,8.30,8.30,7.34,7.34,7.34,5.47,5.47,5.47,5.51,5.51,5.51,32.72,32.72,32.72,28.93,28.93,28.93,21.54,21.54,21.54,21.73,21.73,21.73,63.40,63.40,63.40,56.05,56.05,56.05,41.72,41.72,41.72,42.10,42.10,42.10
495050,ID-BE,13.31,13.31,13.31,16.95,16.95,16.95,18.09,18.09,18.09,12.32,12.32,12.32,7.68,7.68,7.68,9.78,9.78,9.78,10.44,10.44,10.44,7.11,7.11,7.11,0.13,0.13,0.13,0.16,0.16,0.16,0.18,0.18,0.18,0.12,0.12,0.12
495051,ID-BE,88.24,88.24,88.24,109.41,109.41,109.41,121.70,121.70,121.70,86.48,86.48,86.48,50.92,50.92,50.92,63.14,63.14,63.14,70.24,70.24,70.24,49.91,49.91,49.91,0.38,0.38,0.38,0.48,0.48,0.48,0.53,0.53,0.53,0.38,0.38,0.38
495052,ID-BE,62.87,62.87,62.87,77.96,77.96,77.96,86.71,86.71,86.71,61.62,61.62,61.62,36.28,36.28,36.28,44.99,44.99,44.99,50.05,50.05,50.05,35.56,35.56,35.56,0.34,0.34,0.34,0.42,0.42,0.42,0.47,0.47,0.47,0.34,0.34,0.34
495053,ID-BE,43.58,43.58,43.58,51.28,51.28,51.28,59.42,59.42,59.42,44.38,44.38,44.38,25.15,25.15,25.15,29.60,29.60,29.60,34.29,34.29,34.29,25.62,25.62,25.62,1.88,1.88,1.88,2.21,2.21,2.21,2.57,2.57,2.57,1.92,1.92,1.92
495054,ID-SS,3.66,3.66,3.66,4.30,4.30,4.30,4.99,4.99,4.99,3.73,3.73,3.73,2.11,2.11,2.11,2.48,2.48,2.48,2.88,2.88,2.88,2.15,2.15,2.15,9.81,9.81,9.81,11.55,11.55,11.55,13.38,13.38,13.38,10.00,10.00,10.00
495055,ID-SS,2.09,2.09,2.09,2.55,2.55,2.55,3.08,3.08,3.08,2.30,2.30,2.30,1.21,1.21,1.21,1.47,1.47,1.47,1.78,1.78,1.78,1.33,1.33,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495056,ID-SS,1.38,1.38,1.38,1.68,1.68,1.68,2.03,2.03,2.03,1.52,1.52,1.52,0.80,0.80,0.80,0.97,0.97,0.97,1.17,1.17,1.17,0.87,0.87,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495057,ID-SS,2.19,2.19,2.19,2.92,2.92,2.92,3.58,3.58,3.58,2.61,2.61,2.61,1.26,1.26,1.26,1.68,1.68,1.68,2.07,2.07,2.07,1.50,1.50,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495058,ID-SS,21.25,21.25,21.25,28.38,28.38,28.38,34.80,34.80,34.80,25.36,25.36,25.36,12.27,12.27,12.27,16.38,16.38,16.38,20.08,20.08,20.08,14.63,14.63,14.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495059,ID-SS,78.59,78.59,78.59,112.54,112.54,112.54,133.58,133.58,133.58,97.32,97.32,97.32,45.35,45.35,45.35,64.95,64.95,64.95,77.09,77.09,77.09,56.17,56.17,56.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495060,ID-SS,33.20,33.20,33.20,47.55,47.55,47.55,56.44,56.44,56.44,41.12,41.12,41.12,19.16,19.16,19.16,27.44,27.44,27.44,32.57,32.57,32.57,23.73,23.73,23.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495061,ID-LA,28.49,28.49,28.49,42.63,42.63,42.63,49.98,49.98,49.98,37.58,37.58,37.58,16.44,16.44,16.44,24.60,24.60,24.60,28.85,28.85,28.85,21.69,21.69,21.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495062,ID-LA,19.32,19.32,19.32,28.91,28.91,28.91,33.89,33.89,33.89,25.48,25.48,25.48,11.15,11.15,11.15,16.68,16.68,16.68,19.56,19.56,19.56,14.71,14.71,14.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495063,ID-LA,15.63,15.63,15.63,23.40,23.40,23.40,27.31,27.31,27.31,20.78,20.78,20.78,9.02,9.02,9.02,13.50,13.50,13.50,15.76,15.76,15.76,11.99,11.99,11.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495064,ID-SS,0.73,0.73,0.73,1.09,1.09,1.09,1.27,1.27,1.27,0.97,0.97,0.97,0.42,0.42,0.42,0.63,0.63,0.63,0.73,0.73,0.73,0.56,0.56,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
626163,PH-ILN,105.40,105.40,105.40,124.42,124.42,124.42,94.58,94.58,94.58,78.89,78.89,78.89,131.18,131.18,131.18,154.85,154.85,154.85,117.71,117.71,117.71,98.19,98.19,98.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
626164,PH-ILN,66.22,66.22,66.22,78.17,78.17,78.17,59.42,59.42,59.42,49.56,49.56,49.56,82.42,82.42,82.42,97.29,97.29,97.29,73.96,73.96,73.96,61.69,61.69,61.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
626165,PH-CAG,4.96,4.96,4.96,6.05,6.05,6.05,5.04,5.04,5.04,3.51,3.51,3.51,9.23,9.23,9.23,11.26,11.26,11.26,9.38,9.38,9.38,6.53,6.53,6.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
626166,PH-CAG,2.92,2.92,2.92,3.57,3.57,3.57,2.97,2.97,2.97,2.07,2.07,2.07,5.43,5.43,5.43,6.63,6.63,6.63,5.53,5.53,5.53,3.85,3.85,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495099,ID-KS,0.54,0.54,0.54,0.70,0.70,0.70,0.84,0.84,0.84,0.55,0.55,0.55,0.31,0.31,0.31,0.41,0.41,0.41,0.48,0.48,0.48,0.32,0.32,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495100,ID-KS,0.17,0.17,0.17,0.22,0.22,0.22,0.27,0.27,0.27,0.18,0.18,0.18,0.10,0.10,0.10,0.13,0.13,0.13,0.15,0.15,0.15,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495101,ID-KS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495105,ID-KS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495119,ID-SN,12.34,12.34,12.34,14.68,14.68,14.68,18.47,18.47,18.47,14.28,14.28,14.28,7.12,7.12,7.12,8.47,8.47,8.47,10.66,10.66,10.66,8.24,8.24,8.24,1.53,1.53,1.53,1.82,1.82,1.82,2.29,2.29,2.29,1.77,1.77,1.77
495120,ID-SN,34.81,34.81,34.81,41.41,41.41,41.41,52.12,52.12,52.12,40.29,40.29,40.29,20.09,20.09,20.09,23.90,23.90,23.90,30.08,30.08,30.08,23.25,23.25,23.25,3.44,3.44,3.44,4.09,4.09,4.09,5.14,5.14,5.14,3.98,3.98,3.98
495121,ID-SN,60.08,60.08,60.08,47.16,47.16,47.16,63.32,63.32,63.32,62.30,62.30,62.30,34.67,34.67,34.67,27.22,27.22,27.22,36.55,36.55,36.55,35.96,35.96,35.96,4.29,4.29,4.29,3.37,3.37,3.37,4.53,4.53,4.53,4.45,4.45,4.45
495122,ID-SN,20.29,20.29,20.29,15.93,15.93,15.93,21.39,21.39,21.39,21.04,21.04,21.04,11.71,11.71,11.71,9.19,9.19,9.19,12.34,12.34,12.34,12.14,12.14,12.14,2.39,2.39,2.39,1.87,1.87,1.87,2.51,2.51,2.51,2.47,2.47,2.47
495127,ID-SG,11.10,11.10,11.10,9.93,9.93,9.93,13.21,13.21,13.21,11.79,11.79,11.79,6.41,6.41,6.41,5.73,5.73,5.73,7.62,7.62,7.62,6.80,6.80,6.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495128,ID-SG,4.97,4.97,4.97,4.44,4.44,4.44,5.91,5.91,5.91,5.28,5.28,5.28,2.87,2.87,2.87,2.57,2.57,2.57,3.41,3.41,3.41,3.05,3.05,3.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495129,ID-SG,8.09,8.09,8.09,7.49,7.49,7.49,9.55,9.55,9.55,9.03,9.03,9.03,4.67,4.67,4.67,4.32,4.32,4.32,5.51,5.51,5.51,5.21,5.21,5.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495130,ID-SG,20.23,20.23,20.23,18.72,18.72,18.72,23.87,23.87,23.87,22.58,22.58,22.58,11.67,11.67,11.67,10.80,10.80,10.80,13.78,13.78,13.78,13.03,13.03,13.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495131,ID-SG,15.09,15.09,15.09,14.59,14.59,14.59,18.85,18.85,18.85,17.43,17.43,17.43,8.71,8.71,8.71,8.42,8.42,8.42,10.88,10.88,10.88,10.06,10.06,10.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495132,ID-SG,1.38,1.38,1.38,1.33,1.33,1.33,1.72,1.72,1.72,1.59,1.59,1.59,0.79,0.79,0.79,0.77,0.77,0.77,0.99,0.99,0.99,0.92,0.92,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495133,ID-SG,3.64,3.64,3.64,3.50,3.50,3.50,4.62,4.62,4.62,4.24,4.24,4.24,2.10,2.10,2.10,2.02,2.02,2.02,2.67,2.67,2.67,2.45,2.45,2.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495134,ID-SG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495165,ID-ML,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.09,0.08,0.08,0.08,0.10,0.10,0.10,0.09,0.09,0.09
495172,ID-PB,0.21,0.21,0.21,0.20,0.20,0.20,0.24,0.24,0.24,0.22,0.22,0.22,0.12,0.12,0.12,0.12,0.12,0.12,0.14,0.14,0.14,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495173,ID-PB,0.35,0.35,0.35,0.34,0.34,0.34,0.41,0.41,0.41,0.37,0.37,0.37,0.20,0.20,0.20,0.20,0.20,0.20,0.24,0.24,0.24,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495174,ID-PB,0.33,0.33,0.33,0.32,0.32,0.32,0.38,0.38,0.38,0.35,0.35,0.35,0.19,0.19,0.19,0.18,0.18,0.18,0.22,0.22,0.22,0.20,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495175,ID-PB,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495178,ID-PB,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495179,ID-PB,0.12,0.12,0.12,0.14,0.14,0.14,0.15,0.15,0.15,0.15,0.15,0.15,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495180,ID-PB,0.35,0.35,0.35,0.40,0.40,0.40,0.43,0.43,0.43,0.44,0.44,0.44,0.20,0.20,0.20,0.23,0.23,0.23,0.25,0.25,0.25,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495181,ID-PP,0.34,0.34,0.34,0.40,0.40,0.40,0.40,0.40,0.40,0.44,0.44,0.44,0.19,0.19,0.19,0.23,0.23,0.23,0.23,0.23,0.23,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495182,ID-PP,0.12,0.12,0.12,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.07,0.07,0.07,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
495183,ID-PP,0.16,0.16,0.16,0.17,0.17,0.17,0.16,0.16,0.16,0.19,0.19,0.19,0.09,0.09,0.09,0.10,0.10,0.10,0.10,0.10,0.10,0.11,0.11,0.11,2.27,2.27,2.27,2.43,2.43,2.43,2.37,2.37,2.37,2.77,2.77,2.77
495184,ID-PP,0.17,0.17,0.17,0.18,0.18,0.18,0.18,0.18,0.18,0.21,0.21,0.21,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.12,0.12,0.12,1.60,1.60,1.60,1.71,1.71,1.71,1.67,1.67,1.67,1.95,1.95,1.95
495185,ID-PP,1.58,1.58,1.58,1.52,1.52,1.52,1.46,1.46,1.46,1.81,1.81,1.81,0.91,0.91,0.91,0.88,0.88,0.88,0.84,0.84,0.84,1.05,1.05,1.05,5.57,5.57,5.57,5.37,5.37,5.37,5.15,5.15,5.15,6.38,6.38,6.38
495186,ID-PP,0.94,0.94,0.94,0.91,0.91,0.91,0.87,0.87,0.87,1.08,1.08,1.08,0.54,0.54,0.54,0.52,0.52,0.52,0.50,0.50,0.50,0.62,0.62,0.62,2.82,2.82,2.82,2.72,2.72,2.72,2.61,2.61,2.61,3.23,3.23,3.23
495187,ID-PP,0.43,0.43,0.43,0.38,0.38,0.38,0.36,0.36,0.36,0.48,0.48,0.48,0.25,0.25,0.25,0.22,0.22,0.22,0.21,0.21,0.21,0.28,0.28,0.28,0.63,0.63,0.63,0.55,0.55,0.55,0.53,0.53,0.53,0.70,0.70,0.70
495188,ID-PP,0.90,0.90,0.90,0.79,0.79,0.79,0.75,0.75,0.75,1.00,1.00,1.00,0.52,0.52,0.52,0.46,0.46,0.46,0.44,0.44,0.44,0.58,0.58,0.58,0.20,0.20,0.20,0.17,0.17,0.17,0.16,0.16,0.16,0.22,0.22,0.22
495189,ID-PP,3.44,3.44,3.44,2.85,2.85,2.85,2.72,2.72,2.72,3.78,3.78,3.78,1.98,1.98,1.98,1.65,1.65,1.65,1.57,1.57,1.57,2.18,2.18,2.18,0.79,0.79,0.79,0.66,0.66,0.66,0.63,0.63,0.63,0.87,0.87,0.87
495190,ID-PP,0.96,0.96,0.96,0.79,0.79,0.79,0.76,0.76,0.76,1.05,1.05,1.05,0.55,0.55,0.55,0.46,0.46,0.46,0.44,0.44,0.44,0.61,0.61,0.61,2.94,2.94,2.94,2.44,2.44,2.44,2.33,2.33,2.33,3.23,3.23,3.23
495191,ID-PP,0.47,0.47,0.47,0.43,0.43,0.43,0.44,0.44,0.44,0.52,0.52,0.52,0.27,0.27,0.27,0.25,0.25,0.25,0.25,0.25,0.25,0.30,0.30,0.30,5.06,5.06,5.06,4.63,4.63,4.63,4.71,4.71,4.71,5.66,5.66,5.66
495192,ID-PP,0.61,0.61,0.61,0.56,0.56,0.56,0.57,0.57,0.57,0.68,0.68,0.68,0.35,0.35,0.35,0.32,0.32,0.32,0.33,0.33,0.33,0.39,0.39,0.39,7.95,7.95,7.95,7.28,7.28,7.28,7.41,7.41,7.41,8.91,8.91,8.91
495193,ID-PP,4.71,4.71,4.71,5.01,5.01,5.01,5.88,5.88,5.88,5.29,5.29,5.29,2.72,2.72,2.72,2.89,2.89,2.89,3.39,3.39,3.39,3.05,3.05,3.05,9.41,9.41,9.41,10.02,10.02,10.02,11.74,11.74,11.74,10.57,10.57,10.57
495194,ID-PP,0.20,0.20,0.20,0.22,0.22,0.22,0.25,0.25,0.25,0.23,0.23,0.23,0.12,0.12,0.12,0.12,0.12,0.12,0.15,0.15,0.15,0.13,0.13,0.13,5.35,5.35,5.35,5.69,5.69,5.69,6.67,6.67,6.67,6.01,6.01,6.01
495195,ID-PP,0.17,0.17,0.17,0.18,0.18,0.18,0.21,0.21,0.21,0.19,0.19,0.19,0.10,0.10,0.10,0.10,0.10,0.10,0.12,0.12,0.12,0.11,0.11,0.11,31.13,31.13,31.13,32.96,32.96,32.96,37.78,37.78,37.78,35.14,35.14,35.14
