cell_id,admin,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12
590074,MM-05,0.31,0.28,0.23,0.13,0.01,0.00,0.00,0.00,0.01,0.04,0.23,0.34,0.31,0.28,0.23,0.13,0.01,0.00,0.00,0.00,0.01,0.04,0.23,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590075,MM-05,28.01,25.46,20.43,13.16,1.72,0.13,0.23,0.05,0.94,3.38,18.49,30.02,28.01,25.46,20.43,13.16,1.72,0.13,0.23,0.05,0.94,3.38,18.49,30.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590076,MM-05,26.87,24.42,19.60,12.62,1.65,0.13,0.22,0.05,0.90,3.25,17.73,28.79,26.87,24.42,19.60,12.62,1.65,0.13,0.22,0.05,0.90,3.25,17.73,28.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590077,MM-05,20.73,19.88,14.83,12.68,3.70,1.30,1.57,0.84,2.89,3.02,10.74,22.07,20.73,19.88,14.83,12.68,3.70,1.30,1.57,0.84,2.89,3.02,10.74,22.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590078,MM-05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590079,TH-77,5.02,5.00,3.53,3.80,2.15,2.63,2.31,2.52,2.21,0.85,2.13,5.29,1.65,1.64,1.16,1.25,0.71,0.86,0.76,0.83,0.73,0.28,0.70,1.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590080,TH-77,17.56,17.48,12.34,13.30,7.53,9.20,8.09,8.82,7.74,2.98,7.45,18.49,5.77,5.75,4.06,4.37,2.48,3.02,2.66,2.90,2.54,0.98,2.45,6.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590089,TH-22,2.85,2.30,1.77,1.12,0.14,0.03,0.03,0.02,0.05,0.27,2.14,3.14,0.94,0.76,0.58,0.37,0.05,0.01,0.01,0.01,0.02,0.09,0.70,1.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590090,TH-23,5.93,4.79,3.69,2.33,0.30,0.07,0.06,0.05,0.10,0.57,4.45,6.53,1.95,1.58,1.21,0.77,0.10,0.02,0.02,0.01,0.03,0.19,1.46,2.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590091,TH-23,10.98,8.32,6.49,4.00,0.64,0.08,0.04,0.03,0.15,0.93,7.86,12.15,3.61,2.73,2.14,1.32,0.21,0.03,0.01,0.01,0.05,0.30,2.58,3.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590092,KH-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590093,KH-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590094,KH-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590095,KH-15,5.39,5.04,4.18,2.80,1.27,1.38,0.87,1.01,0.66,0.71,2.38,5.22,5.39,5.04,4.18,2.80,1.27,1.38,0.87,1.01,0.66,0.71,2.38,5.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590096,KH-15,8.78,8.21,6.82,4.56,2.07,2.25,1.41,1.64,1.07,1.15,3.87,8.49,8.78,8.21,6.82,4.56,2.07,2.25,1.41,1.64,1.07,1.15,3.87,8.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590097,KH-15,4.98,4.89,4.22,2.90,1.41,1.06,1.07,0.80,0.55,0.68,2.20,4.85,4.98,4.89,4.22,2.90,1.41,1.06,1.07,0.80,0.55,0.68,2.20,4.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590098,KH-4,64.47,63.36,54.57,37.61,18.24,13.77,13.81,10.40,7.14,8.79,28.47,62.84,64.47,63.36,54.57,37.61,18.24,13.77,13.81,10.40,7.14,8.79,28.47,62.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590099,KH-4,27.29,27.73,23.21,16.02,9.12,5.10,6.20,4.03,3.13,3.97,14.46,27.10,27.29,27.73,23.21,16.02,9.12,5.10,6.20,4.03,3.13,3.97,14.46,27.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590100,KH-6,1.06,1.08,0.90,0.62,0.35,0.20,0.24,0.16,0.12,0.15,0.56,1.06,1.06,1.08,0.90,0.62,0.35,0.20,0.24,0.16,0.12,0.15,0.56,1.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590101,KH-6,53.91,55.69,44.46,29.22,13.79,10.09,11.73,8.56,5.40,10.24,31.96,51.43,53.91,55.69,44.46,29.22,13.79,10.09,11.73,8.56,5.40,10.24,31.96,51.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590102,KH-3,37.80,39.04,31.17,20.49,9.67,7.08,8.22,6.00,3.78,7.18,22.41,36.05,37.80,39.04,31.17,20.49,9.67,7.08,8.22,6.00,3.78,7.18,22.41,36.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590103,KH-3,37.82,38.89,30.23,20.63,7.93,6.59,6.54,4.78,3.73,8.04,24.04,36.58,37.82,38.89,30.23,20.63,7.93,6.59,6.54,4.78,3.73,8.04,24.04,36.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590104,KH-10,25.75,26.47,20.58,14.04,5.39,4.49,4.45,3.26,2.54,5.47,16.36,24.90,25.75,26.47,20.58,14.04,5.39,4.49,4.45,3.26,2.54,5.47,16.36,24.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590105,KH-10,30.01,31.37,24.97,17.84,5.31,5.05,2.76,3.02,2.73,5.11,17.38,30.19,30.01,31.37,24.97,17.84,5.31,5.05,2.76,3.02,2.73,5.11,17.38,30.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590106,KH-10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590107,KH-11,1.05,1.09,0.89,0.60,0.14,0.13,0.06,0.07,0.05,0.13,0.49,1.00,1.05,1.09,0.89,0.60,0.14,0.13,0.06,0.07,0.05,0.13,0.49,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590108,KH-11,1.78,1.85,1.52,1.02,0.24,0.22,0.10,0.11,0.09,0.23,0.84,1.70,1.78,1.85,1.52,1.02,0.24,0.22,0.10,0.11,0.09,0.23,0.84,1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590109,KH-11,4.49,4.23,3.24,1.89,0.54,0.36,0.24,0.14,0.15,0.45,1.98,3.96,4.49,4.23,3.24,1.89,0.54,0.36,0.24,0.14,0.15,0.45,1.98,3.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590110,KH-11,2.38,2.24,1.72,1.00,0.29,0.19,0.13,0.08,0.08,0.24,1.05,2.09,2.38,2.24,1.72,1.00,0.29,0.19,0.13,0.08,0.08,0.24,1.05,2.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590111,VN-72,319.17,274.80,201.67,104.33,44.91,32.03,22.91,12.26,15.38,39.28,157.56,284.19,69.64,59.96,44.00,22.76,9.80,6.99,5.00,2.67,3.35,8.57,34.38,62.00,103.36,88.99,65.31,33.79,14.54,10.37,7.42,3.97,4.98,12.72,51.02,92.03
590112,VN-72,345.15,297.17,218.08,112.82,48.57,34.64,24.77,13.26,16.63,42.47,170.39,307.32,75.30,64.84,47.58,24.62,10.60,7.56,5.41,2.89,3.63,9.27,37.17,67.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590113,VN-33,752.63,696.99,503.53,254.92,131.28,134.71,108.82,72.38,61.76,92.09,276.32,570.78,164.21,152.07,109.86,55.62,28.64,29.39,23.74,15.79,13.47,20.09,60.29,124.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590114,VN-35,0.06,0.06,0.04,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.05,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590115,VN-33,28.22,32.77,26.15,16.05,10.65,14.14,14.71,11.40,4.85,2.06,2.68,12.43,6.16,7.15,5.71,3.50,2.32,3.08,3.21,2.49,1.06,0.45,0.59,2.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590116,VN-34,14.95,17.36,13.86,8.51,5.64,7.49,7.79,6.04,2.57,1.09,1.42,6.59,67.43,78.30,62.49,38.35,25.45,33.77,35.14,27.24,11.59,4.92,6.41,29.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590117,VN-34,23.20,29.71,25.04,20.51,14.62,18.74,22.58,17.34,5.62,1.47,1.31,8.09,104.62,133.97,112.92,92.50,65.93,84.50,101.80,78.20,25.36,6.62,5.92,36.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590118,VN-34,2.19,2.81,2.37,1.94,1.38,1.77,2.14,1.64,0.53,0.14,0.12,0.76,9.90,12.67,10.68,8.75,6.24,7.99,9.63,7.40,2.40,0.63,0.56,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590160,PH-PLW,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590161,PH-PLW,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590164,PH-MDC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590165,PH-MDC,35.01,35.26,35.34,31.44,10.27,2.12,1.15,1.00,1.54,4.97,15.33,23.30,66.85,67.33,67.48,60.03,19.61,4.04,2.20,1.90,2.94,9.50,29.27,44.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590166,PH-MDR,8.49,8.55,8.57,7.63,2.49,0.51,0.28,0.24,0.37,1.21,3.72,5.65,16.22,16.33,16.37,14.56,4.76,0.98,0.53,0.46,0.71,2.30,7.10,10.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590168,PH-ROM,8.18,9.76,9.93,9.15,3.64,0.97,0.61,0.62,0.80,1.19,2.52,4.04,15.63,18.63,18.96,17.47,6.95,1.86,1.16,1.19,1.52,2.27,4.81,7.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590169,PH-ROM,6.27,8.82,9.05,8.94,4.48,2.16,1.60,2.57,1.90,1.12,1.55,2.49,11.96,16.84,17.28,17.06,8.56,4.12,3.06,4.90,3.63,2.15,2.96,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590170,PH-ROM,0.57,0.80,0.82,0.81,0.41,0.20,0.14,0.23,0.17,0.10,0.14,0.23,1.08,1.52,1.56,1.54,0.77,0.37,0.28,0.44,0.33,0.19,0.27,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590171,PH-ROM,2.71,3.69,3.75,3.71,1.94,1.00,0.77,1.26,0.90,0.51,0.73,1.13,5.18,7.05,7.16,7.09,3.70,1.90,1.46,2.40,1.73,0.98,1.39,2.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590174,PH-MAS,16.01,25.44,28.45,35.69,21.73,16.12,9.68,13.77,10.69,9.47,7.63,7.80,29.64,47.09,52.67,66.06,40.23,29.84,17.92,25.48,19.78,17.53,14.13,14.43,11.09,17.62,19.71,24.72,15.06,11.17,6.71,9.54,7.40,6.56,5.29,5.40
590175,PH-MAS,6.45,9.67,11.30,14.53,8.42,7.09,4.08,4.62,4.57,4.61,2.89,3.19,11.95,17.89,20.93,26.90,15.59,13.13,7.55,8.56,8.46,8.54,5.36,5.90,19.36,29.00,33.91,43.59,25.27,21.28,12.24,13.87,13.72,13.84,8.68,9.56
590176,PH-MAS,1.18,1.76,2.06,2.65,1.54,1.29,0.74,0.84,0.83,0.84,0.53,0.58,2.18,3.26,3.82,4.91,2.84,2.39,1.38,1.56,1.54,1.56,0.98,1.08,8.99,13.46,15.74,20.23,11.73,9.88,5.68,6.44,6.37,6.42,4.03,4.44
590177,PH-NSA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590178,PH-NSA,0.09,0.22,0.32,0.51,0.42,0.32,0.24,0.27,0.22,0.14,0.05,0.04,0.33,0.78,1.13,1.78,1.47,1.11,0.83,0.95,0.79,0.50,0.17,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590179,PH-NSA,0.29,0.73,1.14,1.77,1.65,1.17,0.91,1.30,0.85,0.47,0.15,0.11,1.00,2.57,3.98,6.21,5.77,4.10,3.20,4.57,2.97,1.64,0.54,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590180,PH-NSA,0.21,0.55,0.85,1.32,1.23,0.87,0.68,0.97,0.63,0.35,0.11,0.08,0.75,1.92,2.97,4.63,4.30,3.06,2.39,3.41,2.22,1.22,0.40,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590181,PH-NSA,0.41,0.98,1.80,2.20,2.17,2.03,1.45,2.33,1.33,0.85,0.21,0.21,1.43,3.45,6.29,7.70,7.60,7.10,5.07,8.17,4.65,2.98,0.75,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590182,PH-NSA,0.14,0.33,0.61,0.75,0.74,0.69,0.49,0.79,0.45,0.29,0.07,0.07,0.49,1.17,2.14,2.61,2.58,2.41,1.72,2.77,1.58,1.01,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
459122,ID-NT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
459123,ID-NT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
459128,ID-NT,0.39,0.56,0.73,2.03,2.99,3.20,3.44,3.54,3.29,3.09,1.77,0.73,0.23,0.32,0.42,1.17,1.72,1.85,1.98,2.04,1.90,1.78,1.02,0.42,0.01,0.02,0.03,0.07,0.11,0.12,0.13,0.13,0.12,0.11,0.06,0.03
459134,ID-NT,0.05,0.04,0.17,0.57,0.92,1.00,1.05,1.09,1.06,0.94,0.43,0.10,0.03,0.02,0.10,0.33,0.53,0.58,0.61,0.63,0.61,0.54,0.25,0.06,0.01,0.01,0.03,0.11,0.18,0.19,0.20,0.21,0.20,0.18,0.08,0.02
459135,ID-NT,0.15,0.13,0.58,1.84,3.03,3.33,3.41,3.61,3.50,3.04,1.40,0.32,0.09,0.08,0.33,1.06,1.75,1.92,1.97,2.08,2.02,1.75,0.81,0.18,0.01,0.01,0.04,0.14,0.24,0.26,0.26,0.28,0.27,0.24,0.11,0.02
459136,ID-NT,0.08,0.07,0.31,0.97,1.60,1.76,1.81,1.91,1.85,1.61,0.74,0.17,0.05,0.04,0.18,0.56,0.93,1.02,1.04,1.10,1.07,0.93,0.43,0.10,0.01,0.01,0.02,0.07,0.12,0.13,0.13,0.14,0.14,0.12,0.05,0.01
459137,ID-NT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
639068,VN-13,41.86,41.56,34.76,27.51,11.01,7.97,7.38,4.07,7.73,17.55,35.57,43.10,71.48,70.97,59.34,46.97,18.80,13.61,12.60,6.95,13.20,29.97,60.74,73.59,71.27,70.76,59.17,46.84,18.75,13.57,12.56,6.92,13.16,29.88,60.56,73.37
639070,VN-13,0.11,0.11,0.09,0.07,0.03,0.02,0.01,0.01,0.01,0.04,0.09,0.11,0.19,0.19,0.15,0.12,0.06,0.03,0.02,0.01,0.02,0.07,0.16,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
623177,MM-16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
623178,MM-16,4.41,4.37,4.29,3.84,0.29,0.00,0.00,0.00,0.04,0.97,2.61,4.25,4.41,4.37,4.29,3.84,0.29,0.00,0.00,0.00,0.04,0.97,2.61,4.25,17.53,17.35,17.06,15.26,1.15,0.00,0.00,0.00,0.17,3.87,10.36,16.89
623179,MM-16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
623180,MM-07,5.00,4.97,4.87,4.44,0.57,0.00,0.00,0.00,0.14,1.40,3.06,4.88,5.00,4.97,4.87,4.44,0.57,0.00,0.00,0.00,0.14,1.40,3.06,4.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
623181,MM-07,136.53,137.05,133.99,125.64,33.19,3.36,3.69,4.37,17.69,50.00,85.49,136.08,136.53,137.05,133.99,125.64,33.19,3.36,3.69,4.37,17.69,50.00,85.49,136.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
623182,MM-07,136.80,137.33,134.26,125.89,33.25,3.37,3.70,4.38,17.73,50.10,85.66,136.35,136.80,137.33,134.26,125.89,33.25,3.37,3.70,4.38,17.73,50.10,85.66,136.35,5.39,5.41,5.29,4.96,1.31,0.13,0.15,0.17,0.70,1.97,3.37,5.37
623183,MM-02,56.17,56.52,55.23,51.61,13.34,1.85,1.90,2.22,7.02,18.72,35.83,56.13,56.17,56.52,55.23,51.61,13.34,1.85,1.90,2.22,7.02,18.72,35.83,56.13,31.20,31.40,30.68,28.67,7.41,1.03,1.06,1.24,3.90,10.40,19.90,31.18
623184,MM-02,35.27,35.50,34.69,32.41,8.38,1.16,1.19,1.40,4.41,11.75,22.50,35.25,35.27,35.50,34.69,32.41,8.38,1.16,1.19,1.40,4.41,11.75,22.50,35.25,6.08,6.12,5.98,5.59,1.44,0.20,0.21,0.24,0.76,2.03,3.88,6.08
623185,MM-02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
623186,MM-02,33.56,33.44,32.25,28.89,5.96,0.87,0.68,0.71,2.71,9.70,22.82,32.81,33.56,33.44,32.25,28.89,5.96,0.87,0.68,0.71,2.71,9.70,22.82,32.81,1.15,1.15,1.11,0.99,0.20,0.03,0.02,0.02,0.09,0.33,0.78,1.13
623187,MM-02,115.65,114.02,106.86,92.70,18.30,3.47,2.33,2.02,7.99,32.37,82.97,111.22,115.65,114.02,106.86,92.70,18.30,3.47,2.33,2.02,7.99,32.37,82.97,111.22,2.35,2.32,2.17,1.89,0.37,0.07,0.05,0.04,0.16,0.66,1.69,2.26
623188,MM-02,39.75,39.19,36.73,31.86,6.29,1.19,0.80,0.69,2.75,11.13,28.52,38.22,39.75,39.19,36.73,31.86,6.29,1.19,0.80,0.69,2.75,11.13,28.52,38.22,0.29,0.29,0.27,0.24,0.05,0.01,0.01,0.01,0.02,0.08,0.21,0.28
623189,MM-02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
623190,MM-13,0.03,0.03,0.03,0.02,0.01,0.00,0.00,0.00,0.01,0.01,0.03,0.03,0.03,0.03,0.03,0.02,0.01,0.00,0.00,0.00,0.01,0.01,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
623191,MM-13,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
623192,TH-58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
