cell_id,lat,lon,1,2,3,4,5,6,7,8,9,10,11,12
590091,12.375,102.625,25.660999298095703,26.833749771118164,27.962749481201172,28.872499465942383,28.397748947143555,27.57699966430664,27.276248931884766,27.122249603271484,27.118249893188477,27.134750366210938,26.600250244140625,25.69849967956543
590092,12.375,102.875,21.857749938964844,23.183500289916992,24.299999237060547,25.524499893188477,25.768749237060547,24.77975082397461,24.337499618530273,24.231250762939453,24.234750747680664,23.808000564575195,22.91724967956543,21.57724952697754
590093,12.375,103.125,22.458999633789062,24.096750259399414,25.33799934387207,26.3799991607666,26.15074920654297,25.17799949645996,24.79949951171875,24.6560001373291,24.633750915527344,24.246000289916992,23.39550018310547,22.072500228881836
590094,12.375,103.375,24.164249420166016,26.020000457763672,27.486000061035156,28.42799949645996,27.705249786376953,26.84950065612793,26.535749435424805,26.418249130249023,26.35449981689453,26.008499145507812,25.257749557495117,23.84724998474121
590095,12.375,103.625,24.857999801635742,26.68199920654297,28.421249389648438,29.5049991607666,28.618999481201172,27.815500259399414,27.434499740600586,27.364500045776367,27.123249053955078,26.83275032043457,26.117000579833984,24.719999313354492
590096,12.375,103.875,25.13599967956543,26.921749114990234,28.835750579833984,30.028249740600586,29.1510009765625,28.297000885009766,27.864749908447266,27.899749755859375,27.534000396728516,27.229000091552734,26.586000442504883,25.10849952697754
590097,12.375,104.125,24.945751190185547,26.72974967956543,28.658750534057617,29.59225082397461,28.962249755859375,28.10124969482422,27.5939998626709,27.585250854492188,27.28874969482422,27.116500854492188,26.458499908447266,24.942750930786133
590098,12.375,104.375,25.31100082397461,26.9685001373291,29.057750701904297,30.1560001373291,29.37874984741211,28.545249938964844,28.096750259399414,27.952749252319336,27.596250534057617,27.220001220703125,26.679500579833984,25.34950065612793
590099,12.375,104.625,25.180500030517578,26.757999420166016,28.55324935913086,29.649250030517578,29.032499313354492,28.188499450683594,27.821500778198242,27.724750518798828,27.53474998474121,27.24850082397461,26.696001052856445,25.382999420166016
590100,12.375,104.875,25.042749404907227,26.696500778198242,28.699748992919922,29.69849967956543,29.230998992919922,28.384000778198242,27.87725067138672,27.741500854492188,27.472999572753906,27.274749755859375,26.684751510620117,25.260250091552734
590101,12.375,105.125,25.81424903869629,27.466249465942383,29.447750091552734,30.134750366210938,29.647750854492188,28.605499267578125,28.081249237060547,27.85474967956543,27.484500885009766,27.20400047302246,26.624000549316406,25.52899932861328
590102,12.375,105.375,25.34524917602539,27.04924964904785,28.916500091552734,29.476749420166016,28.58099937438965,27.795249938964844,27.33824920654297,27.311500549316406,27.035999298095703,26.864500045776367,26.20949935913086,25.13800048828125
590103,12.375,105.625,24.76675033569336,26.315000534057617,28.104999542236328,28.949499130249023,28.32575035095215,27.526500701904297,27.043750762939453,27.08074951171875,26.900249481201172,26.719249725341797,25.97599983215332,24.8174991607666
590104,12.375,105.875,24.581249237060547,26.13425064086914,27.836999893188477,28.84025001525879,28.313749313354492,27.58449935913086,27.118000030517578,27.095500946044922,26.933000564575195,26.614749908447266,25.808250427246094,24.58074951171875
590105,12.375,106.125,25.123750686645508,26.788999557495117,28.265499114990234,29.100500106811523,28.477750778198242,27.761249542236328,27.311750411987305,27.210750579833984,27.032249450683594,26.684749603271484,26.017250061035156,24.902250289916992
590106,12.375,106.375,25.417499542236328,27.243249893188477,27.929000854492188,28.55150032043457,28.078750610351562,27.57550048828125,27.151500701904297,27.00349998474121,26.805500030517578,26.29224967956543,25.517000198364258,24.589500427246094
590107,12.375,106.625,25.249250411987305,27.14349937438965,27.52775001525879,28.3125,27.8802490234375,27.45075035095215,27.074501037597656,26.876249313354492,26.657501220703125,26.07900047302246,25.341249465942383,24.346250534057617
590108,12.375,106.875,23.19675064086914,24.497499465942383,25.782499313354492,26.55175018310547,26.64324951171875,26.315750122070312,26.006500244140625,25.773250579833984,25.506999969482422,24.945499420166016,24.193750381469727,23.055999755859375
590109,12.375,107.125,21.375,22.69499969482422,24.098499298095703,24.944000244140625,25.26300048828125,24.79199981689453,24.293249130249023,24.102750778198242,23.87350082397461,23.371749877929688,22.60650062561035,21.519250869750977
590110,12.375,107.375,20.282249450683594,21.585500717163086,22.9947509765625,23.89550018310547,24.266000747680664,23.800750732421875,23.22425079345703,22.957500457763672,22.71299934387207,22.312999725341797,21.517000198364258,20.52975082397461
590111,12.375,107.625,20.188249588012695,21.45224952697754,22.883750915527344,23.624500274658203,23.77174949645996,23.383249282836914,22.978500366210938,22.71324920654297,22.567249298095703,22.207250595092773,21.429500579833984,20.48525047302246
590112,12.375,107.875,21.29574966430664,22.59524917602539,24.298999786376953,25.519750595092773,25.08049964904785,24.856000900268555,24.47249984741211,24.180999755859375,23.77750015258789,23.396499633789062,22.587749481201172,21.511249542236328
590113,12.375,108.125,21.195499420166016,22.453750610351562,24.0625,25.24250030517578,25.191499710083008,24.764249801635742,24.297250747680664,23.94099998474121,23.749500274658203,23.466249465942383,22.589000701904297,21.413999557495117
590114,12.375,108.375,17.207500457763672,18.269500732421875,19.740999221801758,20.88949966430664,21.479999542236328,21.066749572753906,20.409250259399414,20.18400001525879,19.95199966430664,19.596750259399414,18.59549903869629,17.611249923706055
590115,12.375,108.625,18.89175033569336,19.984249114990234,21.519500732421875,22.686750411987305,23.12125015258789,22.517250061035156,21.85474967956543,21.67675018310547,21.57724952697754,21.339750289916992,20.300251007080078,19.232500076293945
590116,12.375,108.875,22.121999740600586,23.15074920654297,24.629499435424805,26.118499755859375,26.78350067138672,26.723249435424805,26.44124984741211,26.637250900268555,25.585250854492188,24.629499435424805,23.464500427246094,22.3125
590117,12.375,109.125,22.330711364746094,23.143653869628906,24.607614517211914,26.357614517211914,27.444416046142578,27.4134521484375,27.206344604492188,27.300762176513672,26.273603439331055,25.024873733520508,23.812437057495117,22.574365615844727
590118,12.375,109.375,23.53333282470703,24.100000381469727,25.5,27.03333282470703,28.0,28.0,27.83333396911621,27.899999618530273,27.03333282470703,26.03333282470703,24.96666717529297,23.899999618530273
590160,12.375,119.875,26.899999618530273,27.0,28.0,29.299999237060547,29.200000762939453,28.100000381469727,27.299999237060547,27.200000762939453,27.200000762939453,27.5,27.5,27.100000381469727
590161,12.375,120.125,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38
590164,12.375,120.875,27.28775405883789,27.126529693603516,28.37346839904785,29.365306854248047,29.157142639160156,28.26530647277832,27.50204086303711,27.43877601623535,27.224491119384766,27.5,27.695919036865234,27.37550926208496
590165,12.375,121.125,26.96051788330078,27.097118377685547,28.19683074951172,29.05129623413086,28.961959838867188,28.053314208984375,27.323055267333984,27.299135208129883,27.026514053344727,27.29020118713379,27.441787719726562,27.089914321899414
590166,12.375,121.375,25.4456729888916,25.679807662963867,26.720191955566406,28.07644271850586,28.342308044433594,27.471153259277344,26.72740364074707,26.671634674072266,26.658172607421875,26.728845596313477,26.440383911132812,25.78173065185547
590168,12.375,121.875,26.061538696289062,26.26615333557129,27.206153869628906,28.5,28.932308197021484,28.336923599243164,27.65999984741211,27.598461151123047,27.51076889038086,27.48769187927246,27.183076858520508,26.490768432617188
590169,12.375,122.125,25.287551879882812,25.56099510192871,26.530290603637695,27.89419174194336,28.348962783813477,27.68340301513672,27.008712768554688,26.946887969970703,26.94605827331543,26.855602264404297,26.48879623413086,25.686307907104492
590170,12.375,122.375,24.66373634338379,24.925273895263672,26.02967071533203,27.33846092224121,27.935165405273438,27.39230728149414,26.754945755004883,26.74615478515625,26.765933990478516,26.489011764526367,25.956043243408203,25.096702575683594
590171,12.375,122.625,23.860170364379883,24.128812789916992,25.291242599487305,26.634746551513672,27.267230987548828,26.738983154296875,26.119773864746094,26.1330509185791,26.130226135253906,25.79717445373535,25.190113067626953,24.34152603149414
590174,12.375,123.375,25.56541633605957,25.69597816467285,26.63994598388672,27.863807678222656,28.542896270751953,28.17372703552246,27.65764045715332,27.649866104125977,27.49302864074707,27.217695236206055,26.67667579650879,26.010723114013672
590175,12.375,123.625,25.710285186767578,25.821714401245117,26.81999969482422,28.225143432617188,28.877714157104492,28.533714294433594,27.928571701049805,27.921142578125,27.770856857299805,27.456571578979492,26.86400032043457,26.184572219848633
590176,12.375,123.875,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38
590177,12.375,124.125,25.579486846923828,25.620512008666992,26.453845977783203,27.430768966674805,27.987178802490234,28.28461456298828,27.961538314819336,28.076923370361328,27.799999237060547,27.317949295043945,26.741025924682617,25.879487991333008
590178,12.375,124.375,23.936180114746094,24.32135581970215,25.258543014526367,26.491708755493164,27.032411575317383,27.476884841918945,27.277637481689453,27.49020004272461,27.04045295715332,26.282411575317383,25.597488403320312,24.687437057495117
590179,12.375,124.625,24.316999435424805,24.62274932861328,25.364500045776367,26.515249252319336,27.166000366210938,27.691499710083008,27.583250045776367,27.818500518798828,27.320999145507812,26.486499786376953,25.80525016784668,24.962499618530273
590180,12.375,124.875,23.672500610351562,24.284500122070312,25.074750900268555,26.305999755859375,26.64674949645996,27.266250610351562,27.260000228881836,27.561500549316406,27.013500213623047,26.09174919128418,25.465749740600586,24.531999588012695
590181,12.375,125.125,23.81999969482422,24.38450050354004,25.175500869750977,26.303749084472656,26.837249755859375,27.253250122070312,27.260000228881836,27.565250396728516,27.076749801635742,26.1872501373291,25.559749603271484,24.785499572753906
590182,12.375,125.375,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38
459122,-10.375,120.375,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38
459123,-10.375,120.625,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38
459128,-10.375,121.875,28.060131072998047,27.84052276611328,27.971895217895508,28.625490188598633,28.24313735961914,27.207189559936523,26.747058868408203,26.992156982421875,27.63921546936035,28.656862258911133,29.36993408203125,28.63529396057129
459134,-10.375,123.375,27.243396759033203,26.996227264404297,27.213207244873047,27.556604385375977,27.222640991210938,26.35283088684082,25.841508865356445,26.028301239013672,26.735849380493164,27.662263870239258,28.48301887512207,27.91509437561035
459135,-10.375,123.625,26.812904357910156,26.56774139404297,26.764516830444336,27.090322494506836,26.7193546295166,25.92258071899414,25.506450653076172,25.651613235473633,26.16451644897461,27.12257957458496,28.19354820251465,27.467741012573242
459136,-10.375,123.875,27.150001525878906,26.899999618530273,27.049999237060547,27.200000762939453,26.5,25.549999237060547,25.25,25.849998474121094,26.600000381469727,27.349998474121094,28.200000762939453,27.75
459137,-10.375,124.125,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38,-3.3999999521443642e+38
639068,20.875,106.875,16.355642318725586,17.12723731994629,19.389883041381836,22.896886825561523,26.66069984436035,28.320621490478516,28.510894775390625,28.24941635131836,27.423734664916992,25.0891056060791,21.480545043945312,18.270427703857422
639070,20.875,107.375,15.88904094696045,16.48835563659668,18.638357162475586,22.26780891418457,26.304109573364258,28.01301383972168,28.299314498901367,27.98082160949707,27.20479393005371,24.845890045166016,21.181507110595703,17.950000762939453
623177,18.125,94.125,23.84000015258789,24.260000228881836,26.219999313354492,28.760000228881836,29.30000114440918,28.139999389648438,27.65999984741211,27.520000457763672,27.639999389648438,27.8799991607666,26.760000228881836,24.6200008392334
623178,18.125,94.375,22.36190414428711,23.619047164916992,26.246427536010742,28.854761123657227,29.004762649536133,27.24761962890625,26.690475463867188,26.805952072143555,27.345237731933594,27.922618865966797,26.60357093811035,23.82261848449707
623179,18.125,94.625,20.86400032043457,22.36425018310547,25.31624984741211,27.917999267578125,27.759000778198242,25.988500595092773,25.421249389648438,25.591999053955078,26.146249771118164,26.519500732421875,24.891250610351562,22.094249725341797
623180,18.125,94.875,19.24049949645996,21.252500534057617,24.283000946044922,26.918750762939453,26.30699920654297,24.54800033569336,23.952749252319336,24.032249450683594,24.42799949645996,24.379749298095703,22.58650016784668,19.9689998626709
623181,18.125,95.125,21.94325065612793,24.3700008392334,27.881250381469727,30.390750885009766,29.37700080871582,27.17650032043457,26.63050079345703,26.63075065612793,27.010499954223633,27.260000228881836,25.57175064086914,22.726749420166016
623182,18.125,95.375,22.547000885009766,24.935998916625977,28.517749786376953,31.390249252319336,30.081750869750977,27.663999557495117,27.203750610351562,27.180749893188477,27.701250076293945,27.91724967956543,26.22425079345703,23.362998962402344
623183,18.125,95.625,22.548999786376953,24.96299934387207,28.576000213623047,31.449748992919922,30.07550048828125,27.623750686645508,27.203500747680664,27.127750396728516,27.708749771118164,27.91925048828125,26.272499084472656,23.289249420166016
623184,18.125,95.875,21.98349952697754,24.34925079345703,27.86025047302246,30.583749771118164,29.34375,27.0625,26.508249282836914,26.493749618530273,26.903499603271484,27.198749542236328,25.457500457763672,22.500749588012695
623185,18.125,96.125,21.220500946044922,23.325000762939453,26.92449951171875,29.726999282836914,28.66175079345703,26.68400001525879,26.083499908447266,26.02975082397461,26.36549949645996,26.583250045776367,24.868249893188477,21.945749282836914
623186,18.125,96.375,22.0,23.89299964904785,27.28849983215332,30.083499908447266,29.118749618530273,26.974000930786133,26.388999938964844,26.38949966430664,26.820499420166016,27.15399932861328,25.531999588012695,22.635000228881836
623187,18.125,96.625,22.892000198364258,24.79075050354004,28.311500549316406,30.6252498626709,29.699501037597656,27.388500213623047,26.979999542236328,26.817249298095703,27.263999938964844,27.792749404907227,26.499500274658203,23.69700050354004
623188,18.125,96.875,22.35124969482422,24.21125030517578,27.5939998626709,30.158000946044922,29.170249938964844,27.074750900268555,26.49774932861328,26.499500274658203,26.966249465942383,27.21500015258789,25.601749420166016,22.761999130249023
623189,18.125,97.125,19.79800033569336,21.67424964904785,24.510000228881836,26.85300064086914,26.565750122070312,25.201000213623047,24.624250411987305,24.633499145507812,24.9424991607666,24.714000701904297,22.985000610351562,20.471750259399414
623190,18.125,97.375,21.04050064086914,23.290250778198242,26.43524932861328,29.018749237060547,28.276500701904297,26.69700050354004,26.089500427246094,26.004499435424805,26.27899932861328,26.107250213623047,24.363000869750977,21.547000885009766
623191,18.125,97.625,20.66575050354004,23.02025032043457,25.925750732421875,28.556249618530273,27.71649932861328,26.26799964904785,25.71150016784668,25.65799903869629,25.848499298095703,25.5622501373291,23.913999557495117,21.405750274658203
623192,18.125,97.875,20.78125,22.90999984741211,26.539749145507812,29.32525062561035,28.076250076293945,26.511999130249023,25.937999725341797,25.821250915527344,26.101499557495117,25.7862491607666,24.021249771118164,21.423999786376953
623193,18.125,98.125,19.674999237060547,21.89900016784668,24.945999145507812,27.061500549316406,26.1252498626709,25.041000366210938,24.499000549316406,24.372499465942383,24.50149917602539,23.975749969482422,22.142749786376953,20.218250274658203
623194,18.125,98.375,19.715999603271484,21.756999969482422,25.045249938964844,27.377750396728516,26.360750198364258,25.226999282836914,24.696500778198242,24.497249603271484,24.652250289916992,24.112749099731445,22.228750228881836,20.100250244140625
623195,18.125,98.625,21.457250595092773,23.858749389648438,27.138999938964844,29.266000747680664,28.167749404907227,26.899749755859375,26.389249801635742,26.142250061035156,26.33424949645996,25.862998962402344,23.921749114990234,21.245500564575195
623196,18.125,98.875,20.986499786376953,23.035999298095703,26.3747501373291,28.94700050354004,27.631999969482422,26.5939998626709,26.052249908447266,25.811500549316406,25.98724937438965,25.474000930786133,23.521249771118164,20.990249633789062
623197,18.125,99.125,20.93000030517578,22.926000595092773,26.33424949645996,28.99049949645996,27.511249542236328,26.546749114990234,26.040250778198242,25.831249237060547,25.960500717163086,25.35700035095215,23.380250930786133,20.914249420166016
623198,18.125,99.375,21.90825080871582,24.6299991607666,28.04775047302246,29.70025062561035,28.61425018310547,27.933500289916992,27.438749313354492,27.021499633789062,26.825000762939453,26.111249923706055,24.006000518798828,21.34000015258789
623199,18.125,99.625,21.52924919128418,23.872249603271484,27.28125,29.191499710083008,28.10849952697754,27.47075080871582,26.927249908447266,26.61775016784668,26.570749282836914,25.81024932861328,23.64674949645996,21.07724952697754
623200,18.125,99.875,22.031999588012695,24.15774917602539,27.57724952697754,29.930500030517578,28.490999221801758,28.017499923706055,27.469499588012695,27.190000534057617,27.061750411987305,26.20075035095215,23.96649932861328,21.389999389648438
623201,18.125,100.125,22.074249267578125,24.20599937438965,27.59724998474121,29.86924934387207,28.730751037597656,28.187999725341797,27.62849998474121,27.263750076293945,27.046499252319336,26.261749267578125,24.077999114990234,21.50374984741211
623202,18.125,100.375,20.88574981689453,22.76325035095215,25.50550079345703,27.368999481201172,27.25550079345703,27.08074951171875,26.500999450683594,26.337499618530273,26.153249740600586,25.006250381469727,22.678499221801758,20.501249313354492
623203,18.125,100.625,21.68950080871582,23.77549934387207,26.920249938964844,28.859500885009766,27.776750564575195,27.665000915527344,27.10474967956543,26.92074966430664,26.62725067138672,25.699750900268555,23.371000289916992,20.912500381469727
623204,18.125,100.875,20.916749954223633,22.961750030517578,25.961750030517578,27.659000396728516,27.070749282836914,27.033750534057617,26.451499938964844,26.323749542236328,26.041000366210938,24.984249114990234,22.567249298095703,20.258249282836914
623205,18.125,101.125,20.86050033569336,22.691749572753906,25.646249771118164,27.3387508392334,26.90850067138672,26.95924949645996,26.41175079345703,26.312000274658203,26.0625,25.004249572753906,22.607999801635742,20.441749572753906
623206,18.125,101.375,21.528499603271484,23.280750274658203,26.19300079345703,28.069250106811523,27.68000030517578,27.70425033569336,27.19325065612793,26.98724937438965,26.52199935913086,25.5002498626709,23.178499221801758,21.013999938964844
623207,18.125,101.625,21.18600082397461,22.940250396728516,25.812000274658203,27.672000885009766,27.510250091552734,27.50575065612793,26.93899917602539,26.767000198364258,26.344249725341797,25.215499877929688,22.88599967956543,20.72624969482422
623208,18.125,101.875,21.18924903869629,23.284000396728516,26.347000122070312,28.097999572753906,27.767250061035156,27.736499786376953,27.204999923706055,26.962499618530273,26.49650001525879,25.282249450683594,22.878250122070312,20.46649932861328
623209,18.125,102.125,20.730249404907227,22.78499984741211,25.769500732421875,27.4372501373291,27.30324935913086,27.33625030517578,26.781749725341797,26.610000610351562,26.15049934387207,24.881999969482422,22.459749221801758,20.06800079345703
623210,18.125,102.375,20.97024917602539,23.03499984741211,26.055500030517578,27.69124984741211,27.77549934387207,27.846500396728516,27.305749893188477,27.10650062561035,26.58625030517578,25.160749435424805,22.76675033569336,20.22800064086914
623211,18.125,102.625,21.555500030517578,23.551250457763672,26.65424919128418,28.368249893188477,28.48150062561035,28.59575080871582,28.043500900268555,27.725749969482422,27.286500930786133,25.951250076293945,23.52025032043457,20.839750289916992
623212,18.125,102.875,21.037500381469727,23.11400032043457,26.163249969482422,27.647499084472656,28.220251083374023,28.552000045776367,27.941499710083008,27.711750030517578,27.06024932861328,25.35124969482422,23.04974937438965,20.208250045776367
623213,18.125,103.125,20.812999725341797,22.990249633789062,26.06450080871582,27.398000717163086,28.131000518798828,28.60675048828125,28.055500030517578,27.8127498626709,27.083499908447266,25.285999298095703,22.97224998474121,20.069499969482422
623214,18.125,103.375,20.204750061035156,22.063249588012695,24.832000732421875,26.448749542236328,27.933000564575195,28.881750106811523,28.44124984741211,28.006750106811523,27.08475112915039,25.124500274658203,22.757999420166016,19.832500457763672
623215,18.125,103.625,20.269250869750977,22.215999603271484,25.08275032043457,26.6247501373291,27.964750289916992,28.775249481201172,28.34375,27.990999221801758,27.1195011138916,25.212499618530273,22.761499404907227,19.87150001525879
623216,18.125,103.875,20.267749786376953,22.427000045776367,25.449249267578125,27.072500228881836,27.914749145507812,28.45924949645996,28.030250549316406,27.734500885009766,26.945749282836914,25.16374969482422,22.690500259399414,19.95549964904785
623217,18.125,104.125,20.284000396728516,22.477500915527344,25.668249130249023,27.263500213623047,27.94700050354004,28.30175018310547,27.876998901367188,27.63050079345703,26.942249298095703,25.192249298095703,22.708999633789062,20.014999389648438
623218,18.125,104.375,19.363000869750977,21.361249923706055,24.317249298095703,26.331249237060547,27.307750701904297,27.507999420166016,27.053499221801758,26.90774917602539,26.32175064086914,24.526500701904297,21.93375015258789,19.3487491607666
623219,18.125,104.625,18.98150062561035,20.85849952697754,23.85124969482422,25.99424934387207,27.073749542236328,27.282249450683594,26.830249786376953,26.680500030517578,26.09549903869629,24.298500061035156,21.67824935913086,19.125999450683594
623220,18.125,104.875,17.542999267578125,18.229999542236328,20.44700050354004,23.841999053955078,25.76824951171875,26.074501037597656,25.533750534057617,25.46125030517578,24.868249893188477,23.226499557495117,20.633750915527344,18.331750869750977
623221,18.125,105.125,17.306499481201172,17.98175048828125,20.177249908447266,23.655000686645508,25.6512508392334,25.957000732421875,25.425750732421875,25.36025047302246,24.779748916625977,23.16550064086914,20.539249420166016,18.205249786376953
623222,18.125,105.375,14.204750061035156,14.879500389099121,16.773500442504883,20.161500930786133,22.63974952697754,23.041500091552734,22.614500045776367,22.577749252319336,22.08275032043457,20.407249450683594,17.694250106811523,15.324999809265137
623223,18.125,105.625,16.988000869750977,17.52924919128418,19.593250274658203,23.18975067138672,25.643749237060547,25.984249114990234,25.547500610351562,25.428499221801758,24.861499786376953,23.155750274658203,20.419750213623047,17.979249954223633
623224,18.125,105.875,18.570749282836914,19.07324981689453,21.147249221801758,24.7862491607666,27.534000396728516,28.163249969482422,27.92474937438965,27.524499893188477,26.702999114990234,24.832000732421875,22.085500717163086,19.600749969482422
623225,18.125,106.125,18.55900001525879,19.082500457763672,21.282249450683594,24.851999282836914,27.629749298095703,28.495500564575195,28.464250564575195,27.83074951171875,26.798500061035156,24.886999130249023,22.128999710083008,19.615999221801758
623226,18.125,106.375,18.846782684326172,19.463743209838867,21.683626174926758,25.200584411621094,28.005847930908203,29.1842098236084,29.269590377807617,28.829824447631836,27.22456169128418,25.276607513427734,22.51696014404297,19.954971313476562
492172,-4.625,102.875,26.11250114440918,26.162500381469727,26.462499618530273,26.6875,26.987499237060547,26.5625,26.17500114440918,25.950000762939453,26.100000381469727,26.149999618530273,26.149999618530273,26.049999237060547
492173,-4.625,103.125,25.8439998626709,25.899999618530273,26.183332443237305,26.3613338470459,26.661333084106445,26.215999603271484,25.90133285522461,25.704666137695312,25.887332916259766,25.884666442871094,25.884000778198242,25.81399917602539
492174,-4.625,103.375,22.63249969482422,22.61425018310547,22.9997501373291,23.13574981689453,23.456499099731445,22.852750778198242,22.495750427246094,22.337499618530273,22.675750732421875,22.936500549316406,22.752500534057617,22.577999114990234
