"var","%IncMSE","IncNodePurity"
"start_month",0.295807468326596,353.934095186984
"alpha_fm",0.127965917796912,136.666520195152
"alpha_sd",0.0470563550496259,68.5906102632608
"seed",0.109310571824488,62.3600471566001
"moore",0.085293490284217,41.1925970784668
"latency_period",0.0750949344596072,39.119564354193
"beta",-0.00221897475532966,1.72489354950943
"season_ind",-0.00173875699359949,1.06275882422446
"kappa",-0.00150541598938096,0.976649268654458
"alpha_ld",0,0
"time_window",0,0
