"var","MeanDecreaseAccuracy","MeanDecreaseGini"
"start_month",0.295336501215601,1285.27575641847
"latency_period",0.277141209750621,1194.69686602588
"moore",0.245473513403195,1146.23445118837
"a_long",0.286204994926888,922.247186589221
"beta",0.0830755955083977,329.49721402484
"season",0.0904354673037314,278.574375203326
"seed",0.0598032797074686,164.187973400624
"a_local",0.0378009732530316,160.16635696001
"a_sd",0.0120267348384467,75.757288790895
"kappa",-0.00076311158310498,1.71543266490909
