"var","MeanDecreaseAccuracy","MeanDecreaseGini"
"start_month",0.29937864747613,1365.71145788945
"moore",0.255246497970482,1178.67879001952
"latency_period",0.269239297943508,1031.29244026725
"a_long",0.266230074815718,843.155329093834
"beta",0.076146720090842,280.092710975552
"seed",0.0815849935867141,264.971633044172
"season",0.08045662500575,243.103938824302
"a_local",0.0533101682923365,212.809405641915
"a_sd",0.0118907550437916,74.009807675083
"kappa",-0.000900767672133507,2.40599299532183
