cell_id,admin,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12
590080,TH-77,16.62,16.62,16.62,10.37,10.37,10.37,8.75,8.75,8.75,7.92,7.92,7.92,5.46,5.46,5.46,3.41,3.41,3.41,2.88,2.88,2.88,2.60,2.60,2.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590089,TH-22,2.84,2.84,2.84,0.21,0.21,0.21,0.04,0.04,0.04,1.53,1.53,1.53,0.93,0.93,0.93,0.07,0.07,0.07,0.01,0.01,0.01,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590090,TH-23,5.91,5.91,5.91,0.45,0.45,0.45,0.08,0.08,0.08,3.19,3.19,3.19,1.94,1.94,1.94,0.15,0.15,0.15,0.03,0.03,0.03,1.05,1.05,1.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590091,TH-23,10.72,10.72,10.72,0.74,0.74,0.74,0.07,0.07,0.07,5.69,5.69,5.69,3.52,3.52,3.52,0.24,0.24,0.24,0.02,0.02,0.02,1.87,1.87,1.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590092,KH-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590093,KH-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590094,KH-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590095,KH-15,5.80,5.80,5.80,2.03,2.03,2.03,1.00,1.00,1.00,2.47,2.47,2.47,5.01,5.01,5.01,1.76,1.76,1.76,0.86,0.86,0.86,2.13,2.13,2.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590096,KH-15,9.44,9.44,9.44,3.31,3.31,3.31,1.62,1.62,1.62,4.02,4.02,4.02,8.15,8.15,8.15,2.86,2.86,2.86,1.40,1.40,1.40,3.47,3.47,3.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590097,KH-15,5.61,5.61,5.61,1.96,1.96,1.96,0.93,0.93,0.93,2.32,2.32,2.32,4.85,4.85,4.85,1.69,1.69,1.69,0.81,0.81,0.81,2.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590098,KH-4,72.67,72.67,72.67,25.33,25.33,25.33,12.09,12.09,12.09,30.03,30.03,30.03,62.77,62.77,62.77,21.88,21.88,21.88,10.44,10.44,10.44,25.94,25.94,25.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590099,KH-4,31.22,31.22,31.22,10.89,10.89,10.89,5.13,5.13,5.13,13.91,13.91,13.91,26.97,26.97,26.97,9.41,9.41,9.41,4.43,4.43,4.43,12.02,12.02,12.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590100,KH-6,1.22,1.22,1.22,0.42,0.42,0.42,0.20,0.20,0.20,0.54,0.54,0.54,1.05,1.05,1.05,0.37,0.37,0.37,0.17,0.17,0.17,0.47,0.47,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590101,KH-6,60.46,60.46,60.46,18.88,18.88,18.88,9.64,9.64,9.64,30.32,30.32,30.32,52.22,52.22,52.22,16.31,16.31,16.31,8.33,8.33,8.33,26.19,26.19,26.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590102,KH-3,42.38,42.38,42.38,13.24,13.24,13.24,6.76,6.76,6.76,21.25,21.25,21.25,36.61,36.61,36.61,11.44,11.44,11.44,5.84,5.84,5.84,18.36,18.36,18.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590103,KH-3,41.90,41.90,41.90,12.13,12.13,12.13,5.78,5.78,5.78,22.70,22.70,22.70,36.20,36.20,36.20,10.48,10.48,10.48,4.99,4.99,4.99,19.61,19.61,19.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590104,KH-10,28.52,28.52,28.52,8.25,8.25,8.25,3.93,3.93,3.93,15.45,15.45,15.45,24.64,24.64,24.64,7.13,7.13,7.13,3.40,3.40,3.40,13.35,13.35,13.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590105,KH-10,34.58,34.58,34.58,9.44,9.44,9.44,3.42,3.42,3.42,16.77,16.77,16.77,29.87,29.87,29.87,8.16,8.16,8.16,2.96,2.96,2.96,14.49,14.49,14.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590106,KH-10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590107,KH-11,1.24,1.24,1.24,0.28,0.28,0.28,0.07,0.07,0.07,0.50,0.50,0.50,1.07,1.07,1.07,0.24,0.24,0.24,0.06,0.06,0.06,0.43,0.43,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590108,KH-11,2.11,2.11,2.11,0.47,0.47,0.47,0.12,0.12,0.12,0.84,0.84,0.84,1.82,1.82,1.82,0.40,0.40,0.40,0.11,0.11,0.11,0.73,0.73,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590109,KH-11,4.92,4.92,4.92,0.89,0.89,0.89,0.21,0.21,0.21,1.90,1.90,1.90,4.25,4.25,4.25,0.77,0.77,0.77,0.18,0.18,0.18,1.64,1.64,1.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590110,KH-11,2.61,2.61,2.61,0.47,0.47,0.47,0.11,0.11,0.11,1.00,1.00,1.00,2.25,2.25,2.25,0.41,0.41,0.41,0.10,0.10,0.10,0.87,0.87,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590111,VN-72,290.70,290.70,290.70,59.29,59.29,59.29,18.17,18.17,18.17,134.67,134.67,134.67,60.06,60.06,60.06,12.25,12.25,12.25,3.75,3.75,3.75,27.82,27.82,27.82,94.14,94.14,94.14,19.20,19.20,19.20,5.88,5.88,5.88,43.61,43.61,43.61
590112,VN-72,314.36,314.36,314.36,64.12,64.12,64.12,19.65,19.65,19.65,145.63,145.63,145.63,64.95,64.95,64.95,13.25,13.25,13.25,4.06,4.06,4.06,30.09,30.09,30.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590113,VN-33,692.34,692.34,692.34,178.25,178.25,178.25,84.86,84.86,84.86,263.28,263.28,263.28,143.04,143.04,143.04,36.83,36.83,36.83,17.53,17.53,17.53,54.39,54.39,54.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590114,VN-35,0.06,0.06,0.06,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590115,VN-33,30.44,30.44,30.44,14.13,14.13,14.13,9.83,9.83,9.83,4.31,4.31,4.31,6.29,6.29,6.29,2.92,2.92,2.92,2.03,2.03,2.03,0.89,0.89,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590116,VN-34,16.13,16.13,16.13,7.49,7.49,7.49,5.21,5.21,5.21,2.28,2.28,2.28,68.88,68.88,68.88,31.96,31.96,31.96,22.23,22.23,22.23,9.75,9.75,9.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590117,VN-34,27.42,27.42,27.42,18.87,18.87,18.87,13.80,13.80,13.80,2.65,2.65,2.65,117.10,117.10,117.10,80.56,80.56,80.56,58.94,58.94,58.94,11.32,11.32,11.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590118,VN-34,2.59,2.59,2.59,1.78,1.78,1.78,1.31,1.31,1.31,0.25,0.25,0.25,11.08,11.08,11.08,7.62,7.62,7.62,5.58,5.58,5.58,1.07,1.07,1.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590160,PH-PLW,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590161,PH-PLW,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590164,PH-MDC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590165,PH-MDC,40.27,40.27,40.27,10.07,10.07,10.07,1.38,1.38,1.38,13.85,13.85,13.85,76.88,76.88,76.88,19.24,19.24,19.24,2.64,2.64,2.64,26.45,26.45,26.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590166,PH-MDR,9.77,9.77,9.77,2.44,2.44,2.44,0.34,0.34,0.34,3.36,3.36,3.36,18.65,18.65,18.65,4.67,4.67,4.67,0.64,0.64,0.64,6.42,6.42,6.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590168,PH-ROM,10.29,10.29,10.29,3.54,3.54,3.54,0.75,0.75,0.75,2.56,2.56,2.56,19.65,19.65,19.65,6.77,6.77,6.77,1.42,1.42,1.42,4.88,4.88,4.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590169,PH-ROM,8.44,8.44,8.44,4.70,4.70,4.70,2.11,2.11,2.11,1.73,1.73,1.73,16.11,16.11,16.11,8.98,8.98,8.98,4.03,4.03,4.03,3.31,3.31,3.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590170,PH-ROM,0.76,0.76,0.76,0.43,0.43,0.43,0.19,0.19,0.19,0.16,0.16,0.16,1.46,1.46,1.46,0.81,0.81,0.81,0.36,0.36,0.36,0.30,0.30,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590171,PH-ROM,3.53,3.53,3.53,2.04,2.04,2.04,1.01,1.01,1.01,0.79,0.79,0.79,6.75,6.75,6.75,3.89,3.89,3.89,1.92,1.92,1.92,1.51,1.51,1.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590174,PH-MAS,23.37,23.37,23.37,23.97,23.97,23.97,11.62,11.62,11.62,8.53,8.53,8.53,43.26,43.26,43.26,44.37,44.37,44.37,21.51,21.51,21.51,15.79,15.79,15.79,16.19,16.19,16.19,16.60,16.60,16.60,8.05,8.05,8.05,5.91,5.91,5.91
590175,PH-MAS,9.17,9.17,9.17,9.83,9.83,9.83,4.55,4.55,4.55,3.60,3.60,3.60,16.98,16.98,16.98,18.19,18.19,18.19,8.43,8.43,8.43,6.66,6.66,6.66,27.51,27.51,27.51,29.48,29.48,29.48,13.66,13.66,13.66,10.79,10.79,10.79
590176,PH-MAS,1.67,1.67,1.67,1.79,1.79,1.79,0.83,0.83,0.83,0.66,0.66,0.66,3.10,3.10,3.10,3.32,3.32,3.32,1.54,1.54,1.54,1.21,1.21,1.21,12.77,12.77,12.77,13.68,13.68,13.68,6.34,6.34,6.34,5.01,5.01,5.01
590177,PH-NSA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590178,PH-NSA,0.20,0.20,0.20,0.43,0.43,0.43,0.25,0.25,0.25,0.07,0.07,0.07,0.69,0.69,0.69,1.50,1.50,1.50,0.89,0.89,0.89,0.23,0.23,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590179,PH-NSA,0.65,0.65,0.65,1.59,1.59,1.59,1.06,1.06,1.06,0.21,0.21,0.21,2.29,2.29,2.29,5.57,5.57,5.57,3.71,3.71,3.71,0.74,0.74,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590180,PH-NSA,0.49,0.49,0.49,1.19,1.19,1.19,0.79,0.79,0.79,0.16,0.16,0.16,1.71,1.71,1.71,4.16,4.16,4.16,2.77,2.77,2.77,0.55,0.55,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590181,PH-NSA,0.95,0.95,0.95,2.26,2.26,2.26,1.75,1.75,1.75,0.36,0.36,0.36,3.34,3.34,3.34,7.92,7.92,7.92,6.13,6.13,6.13,1.25,1.25,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590182,PH-NSA,0.32,0.32,0.32,0.77,0.77,0.77,0.59,0.59,0.59,0.12,0.12,0.12,1.13,1.13,1.13,2.69,2.69,2.69,2.08,2.08,2.08,0.42,0.42,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
459122,ID-NT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
459123,ID-NT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
459128,ID-NT,0.56,0.56,0.56,2.80,2.80,2.80,3.56,3.56,3.56,1.65,1.65,1.65,0.33,0.33,0.33,1.62,1.62,1.62,2.06,2.06,2.06,0.95,0.95,0.95,0.02,0.02,0.02,0.10,0.10,0.10,0.13,0.13,0.13,0.06,0.06,0.06
459134,ID-NT,0.07,0.07,0.07,0.87,0.87,0.87,1.16,1.16,1.16,0.37,0.37,0.37,0.04,0.04,0.04,0.50,0.50,0.50,0.67,0.67,0.67,0.21,0.21,0.21,0.01,0.01,0.01,0.17,0.17,0.17,0.22,0.22,0.22,0.07,0.07,0.07
459135,ID-NT,0.25,0.25,0.25,2.87,2.87,2.87,3.80,3.80,3.80,1.20,1.20,1.20,0.14,0.14,0.14,1.65,1.65,1.65,2.19,2.19,2.19,0.69,0.69,0.69,0.02,0.02,0.02,0.22,0.22,0.22,0.29,0.29,0.29,0.09,0.09,0.09
459136,ID-NT,0.13,0.13,0.13,1.52,1.52,1.52,2.01,2.01,2.01,0.64,0.64,0.64,0.08,0.08,0.08,0.88,0.88,0.88,1.16,1.16,1.16,0.37,0.37,0.37,0.01,0.01,0.01,0.11,0.11,0.11,0.15,0.15,0.15,0.05,0.05,0.05
459137,ID-NT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
639068,VN-13,41.28,41.28,41.28,14.11,14.11,14.11,6.46,6.46,6.46,31.51,31.51,31.51,66.74,66.74,66.74,22.81,22.81,22.81,10.45,10.45,10.45,50.95,50.95,50.95,70.27,70.27,70.27,24.02,24.02,24.02,11.00,11.00,11.00,53.65,53.65,53.65
639070,VN-13,0.11,0.11,0.11,0.04,0.04,0.04,0.01,0.01,0.01,0.08,0.08,0.08,0.18,0.18,0.18,0.06,0.06,0.06,0.02,0.02,0.02,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
623177,MM-16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
623178,MM-16,6.03,6.03,6.03,0.08,0.08,0.08,0.00,0.00,0.00,3.06,3.06,3.06,5.21,5.21,5.21,0.07,0.07,0.07,0.00,0.00,0.00,2.64,2.64,2.64,21.85,21.85,21.85,0.28,0.28,0.28,0.00,0.00,0.00,11.08,11.08,11.08
623179,MM-16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
623180,MM-07,6.72,6.72,6.72,0.25,0.25,0.25,0.01,0.01,0.01,3.74,3.74,3.74,5.81,5.81,5.81,0.22,0.22,0.22,0.01,0.01,0.01,3.23,3.23,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
623181,MM-07,172.16,172.16,172.16,30.55,30.55,30.55,8.34,8.34,8.34,105.78,105.78,105.78,148.71,148.71,148.71,26.39,26.39,26.39,7.21,7.21,7.21,91.37,91.37,91.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
623182,MM-07,172.50,172.50,172.50,30.61,30.61,30.61,8.36,8.36,8.36,105.99,105.99,105.99,149.01,149.01,149.01,26.44,26.44,26.44,7.22,7.22,7.22,91.56,91.56,91.56,6.20,6.20,6.20,1.10,1.10,1.10,0.30,0.30,0.30,3.81,3.81,3.81
623183,MM-02,70.51,70.51,70.51,13.66,13.66,13.66,3.90,3.90,3.90,42.22,42.22,42.22,60.90,60.90,60.90,11.80,11.80,11.80,3.37,3.37,3.37,36.47,36.47,36.47,35.73,35.73,35.73,6.92,6.92,6.92,1.98,1.98,1.98,21.39,21.39,21.39
623184,MM-02,44.28,44.28,44.28,8.58,8.58,8.58,2.45,2.45,2.45,26.51,26.51,26.51,38.25,38.25,38.25,7.41,7.41,7.41,2.12,2.12,2.12,22.90,22.90,22.90,6.96,6.96,6.96,1.35,1.35,1.35,0.39,0.39,0.39,4.17,4.17,4.17
623185,MM-02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
623186,MM-02,41.98,41.98,41.98,6.75,6.75,6.75,1.38,1.38,1.38,24.58,24.58,24.58,36.26,36.26,36.26,5.83,5.83,5.83,1.20,1.20,1.20,21.23,21.23,21.23,1.32,1.32,1.32,0.21,0.21,0.21,0.04,0.04,0.04,0.77,0.77,0.77
623187,MM-02,141.05,141.05,141.05,22.72,22.72,22.72,4.22,4.22,4.22,84.11,84.11,84.11,121.84,121.84,121.84,19.63,19.63,19.63,3.64,3.64,3.64,72.65,72.65,72.65,2.62,2.62,2.62,0.42,0.42,0.42,0.08,0.08,0.08,1.56,1.56,1.56
623188,MM-02,48.48,48.48,48.48,7.81,7.81,7.81,1.45,1.45,1.45,28.91,28.91,28.91,41.88,41.88,41.88,6.75,6.75,6.75,1.25,1.25,1.25,24.97,24.97,24.97,0.33,0.33,0.33,0.05,0.05,0.05,0.01,0.01,0.01,0.20,0.20,0.20
623189,MM-02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
623190,MM-13,0.04,0.04,0.04,0.01,0.01,0.01,0.00,0.00,0.00,0.02,0.02,0.02,0.03,0.03,0.03,0.01,0.01,0.01,0.00,0.00,0.00,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
623191,MM-13,0.02,0.02,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
623192,TH-58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
