Bien Hoa,Bien Hoa,681.454258029,10
Buon Me Thuot,Bien Hoa,1076.56771038,10
Buon Me Thuot,Buon Me Thuot,1187.62885261,10
Buon Me Thuot,Ca Mau,161.253052358,10
Buon Me Thuot,Can Tho,827.635044477,10
Buon Me Thuot,Da Nang,50.9695826012,10
Buon Me Thuot,Ho Chi Minh City,1556.39952447,10
Buon Me Thuot,Hue,15.6636636231,10
Buon Me Thuot,Long Xuyen,171.469047077,10
Buon Me Thuot,Qui Nhon,56.3931226649,10
Buon Me Thuot,Vinh,2.55465262796,10
Ca Mau,Ca Mau,408.369975173,10
Can Tho,Can Tho,1359.04825344,10
Da Nang,Da Nang,7.18962183962,10
Haiphong,Bien Hoa,259.68242299,10
Haiphong,Ca Mau,126.737364856,10
Haiphong,Can Tho,553.857181839,10
Haiphong,Da Nang,557.773430745,10
Haiphong,Haiphong,3845.6600449,10
Haiphong,Ho Chi Minh City,969.886331235,10
Haiphong,Hue,345.731724835,10
Haiphong,Long Xuyen,146.260907894,10
Haiphong,Qui Nhon,78.2814499459,10
Haiphong,Thai Nguyen,6.32611593314,10
Haiphong,Viet Tri,1.09541668887,10
Haiphong,Vinh,848.680159361,10
Hanoi,Bien Hoa,166.938140335,10
Hanoi,Ca Mau,81.3507302038,10
Hanoi,Can Tho,356.510030693,10
Hanoi,Da Nang,365.824012537,10
Hanoi,Hanoi,4375.569463,10
Hanoi,Ho Chi Minh City,629.372803866,10
Hanoi,Hue,233.437567723,10
Hanoi,Long Xuyen,94.1652322069,10
Hanoi,Qui Nhon,51.120211541,10
Hanoi,Thai Nguyen,6.63174835648,10
Hanoi,Viet Tri,1.33582805374,10
Hanoi,Vinh,623.56891741,10
Ho Chi Minh City,Ho Chi Minh City,1393.92468555,10
Hue,Hue,12.9675347418,10
Long Xuyen,Long Xuyen,1231.48245077,10
Qui Nhon,Qui Nhon,909.08215748,10
Rach Gia,Bien Hoa,25.4154218887,10
Rach Gia,Ca Mau,54.3909200464,10
Rach Gia,Can Tho,170.812047584,10
Rach Gia,Ho Chi Minh City,52.7453360113,10
Rach Gia,Long Xuyen,69.028257133,10
Rach Gia,Rach Gia,996.03951569,10
Thai Nguyen,Bien Hoa,2.64119102677,10
Thai Nguyen,Ca Mau,1.28849166625,10
Thai Nguyen,Can Tho,5.8535168839,10
Thai Nguyen,Da Nang,5.76902894003,10
Thai Nguyen,Ho Chi Minh City,9.93466431121,10
Thai Nguyen,Hue,3.63373670496,10
Thai Nguyen,Long Xuyen,1.49198603983,10
Thai Nguyen,Thai Nguyen,1170.60667456,10
Thai Nguyen,Vinh,9.15771515822,10
Viet Tri,Bien Hoa,17.8868126615,10
Viet Tri,Ca Mau,8.99431014273,10
Viet Tri,Can Tho,39.6225428932,10
Viet Tri,Da Nang,38.612317231,10
Viet Tri,Ho Chi Minh City,67.1411663507,10
Viet Tri,Hue,24.2452295195,10
Viet Tri,Long Xuyen,10.1763967607,10
Viet Tri,Qui Nhon,5.47982849851,10
Viet Tri,Viet Tri,1796.87120603,10
Viet Tri,Vinh,59.544115194,10
Vinh,Vinh,243.418449058,10
Balikpapan,Balikpapan,116.875342421,10
Banda Aceh,Banda Aceh,144.764837787,10
Bandar Lampung,Bandar Lampung,663.399046169,10
Bandjarmasin,Bandjarmasin,198.96639061,10
Bandung,Bandar Lampung,31.2506482628,10
Bandung,Bandjarmasin,15.2594522177,10
Bandung,Bandung,2113.0427413,10
Bandung,Cilacap,103.400065669,10
Bandung,Jakarta,527.710033917,10
Bandung,Kupang,5.26263997734,10
Bandung,Malang,17.0270931203,10
Bandung,Mataram,2.31085338221,10
Bandung,Pakalongan,100.938088951,10
Bandung,Palembang,2.80743915989,10
Bandung,Pontianak,22.1927928865,10
Bandung,Surabaya,30.3918169777,10
Bandung,Ujungpandang,2.884070174,10
Bandung,Yogyakarta,20.685475819,10
Bengkulu,Bandar Lampung,103.394892193,10
Bengkulu,Bandjarmasin,13.045678982,10
Bengkulu,Bengkulu,321.248479916,10
Bengkulu,Cilacap,25.4061495958,10
Bengkulu,Jakarta,111.24640421,10
Bengkulu,Kupang,3.57128262595,10
Bengkulu,Malang,9.32037879443,10
Bengkulu,Mataram,1.71356490283,10
Bengkulu,Padang,1.9007602549,10
Bengkulu,Pakalongan,14.8334741071,10
Bengkulu,Palembang,89.610949263,10
Bengkulu,Pekanbaru,3.23088188209,10
Bengkulu,Pontianak,26.6955323326,10
Bengkulu,Surabaya,15.8154491062,10
Bengkulu,Ujungpandang,2.56637924957,10
Bengkulu,Yogyakarta,8.61673876114,10
Bogor,Bandar Lampung,4.71724970427,10
Bogor,Bandjarmasin,1.23724974272,10
Bogor,Bogor,2488.19210215,10
Bogor,Cilacap,6.20370249115,10
Bogor,Jakarta,160.449028763,10
Bogor,Malang,1.32936624441,10
Bogor,Pakalongan,4.10210750506,10
Bogor,Pontianak,2.55482152735,10
Bogor,Surabaya,2.36180867502,10
Bogor,Yogyakarta,1.62487101565,10
Bukittinggi,Bandar Lampung,23.755054649,10
Bukittinggi,Bandjarmasin,4.81504945752,10
Bukittinggi,Bukittinggi,354.964938528,10
Bukittinggi,Cilacap,7.51533840679,10
Bukittinggi,Jakarta,30.6273094317,10
Bukittinggi,Kupang,1.37810880918,10
Bukittinggi,Malang,3.06508191265,10
Bukittinggi,Padang,46.2347386061,10
Bukittinggi,Pakalongan,4.30503608098,10
Bukittinggi,Palembang,36.537502005,10
Bukittinggi,Pekanbaru,43.7709484101,10
Bukittinggi,Pontianak,9.7466460592,10
Bukittinggi,Surabaya,5.1355476498,10
Bukittinggi,Yogyakarta,2.61934623191,10
Cilacap,Cilacap,567.538129058,10
Cirebon,Bandar Lampung,46.4326898242,10
Cirebon,Bandjarmasin,34.9250982391,10
Cirebon,Bogor,1.29641054316,10
Cirebon,Cilacap,286.453388361,10
Cirebon,Cirebon,1265.87433773,10
Cirebon,Jakarta,626.470362278,10
Cirebon,Kupang,8.35945106188,10
Cirebon,Malang,43.3228163165,10
Cirebon,Mataram,5.53120321738,10
Cirebon,Pakalongan,112.365540873,10
