,adc_id,cell_id,time
82,22159,140001227,-1
83,22160,140001227,-1
84,22161,140001249,-1
85,22162,140001249,-1
86,22163,140001249,-1
87,22164,140001249,-1
88,22165,140001248,-1
89,22166,140001248,-1
90,22167,140001248,-1
91,22168,140001248,-1
92,22169,140001220,-1
93,22170,140001220,-1
94,22171,140001220,-1
95,22172,140001220,-1
96,22173,140001220,-1
97,22516,140001227,-1
98,22517,140001227,-1
99,22518,140001227,-1
100,22519,140001227,-1
101,22520,140001227,-1
102,22521,140001249,-1
103,22522,140001249,-1
104,22523,140001249,-1
105,22524,140001249,-1
106,22525,140001249,-1
107,22526,140001248,-1
108,22527,140001248,-1
109,22528,140001248,-1
110,22529,140001246,-1
111,22530,140001220,-1
112,22531,140001220,-1
113,22532,140001220,-1
114,22533,140001220,-1
115,22875,140001227,-1
116,22876,140001227,-1
117,22877,140001227,-1
118,22878,140001227,-1
119,22879,140001227,-1
120,22880,140001227,-1
121,22881,140001249,-1
122,22882,140001249,-1
123,22883,140001249,-1
124,22884,140001249,-1
125,22885,140001249,-1
126,22886,140001230,-1
127,22887,140001248,-1
128,22888,140001241,-1
129,22889,140001241,-1
130,22890,140001246,-1
131,22891,140001246,-1
132,22892,140001220,-1
133,22893,140001220,-1
134,23235,140001227,-1
135,23236,140001227,-1
136,23237,140001227,-1
137,23238,140001227,-1
138,23239,140001227,-1
139,23240,140001227,-1
140,23241,140001249,-1
141,23242,140001280,-1
142,23243,140001280,-1
143,23244,140001249,-1
144,23245,140001280,-1
145,23246,140001283,-1
146,23247,140001230,-1
147,23248,140001233,-1
148,23249,140001233,-1
149,23250,140001233,-1
150,23251,140001233,-1
151,23252,140001229,-1
152,23253,140001228,-1
153,23254,140001228,-1
154,23255,140001228,-1
155,23265,140001316,-1
156,23266,140001304,-1
157,23267,140001314,-1
158,23595,140001250,-1
159,23596,140001250,-1
160,23597,140001250,-1
161,23598,140001250,-1
162,23599,140001250,-1
163,23600,140001249,-1
164,23601,140001249,-1
165,23602,140001280,-1
166,23603,140001280,-1
167,23604,140001280,-1
168,23605,140001279,-1
169,23606,140001281,-1
170,23607,140001233,-1
171,23608,140001233,-1
172,23609,140001233,-1
173,23610,140001233,-1
174,23611,140001233,-1
175,23612,140001228,-1
176,23613,140001228,-1
177,23614,140001228,-1
178,23615,140001228,-1
179,23616,140001238,-1
180,23624,140001316,-1
181,23625,140001316,-1
182,23626,140001314,-1
183,23627,140001314,-1
184,23628,140001314,-1
185,23955,140001224,-1
186,23956,140001224,-1
187,23957,140001250,-1
188,23958,140001250,-1
189,23959,140001221,-1
190,23960,140001221,-1
191,23961,140001278,-1
192,23962,140001278,-1
193,23963,140001278,-1
194,23964,140001278,-1
195,23965,140001278,-1
196,23966,140001278,-1
197,23967,140001233,-1
198,23968,140001233,-1
199,23969,140001233,-1
200,23970,140001233,-1
201,23971,140001233,-1
202,23972,140001228,-1
203,23973,140001228,-1
204,23974,140001228,-1
205,23975,140001238,-1
206,23976,140001238,-1
207,23984,140001316,-1
208,23985,140001316,-1
209,23986,140001314,-1
210,23987,140001314,-1
211,23988,140001314,-1
212,24315,140001224,-1
213,24316,140001224,-1
214,24317,140001224,-1
215,24318,140001221,-1
216,24319,140001221,-1
217,24320,140001221,-1
218,24321,140001221,-1
219,24322,140001221,-1
220,24323,140001278,-1
221,24324,140001278,-1
222,24325,140001278,-1
223,24326,140001278,-1
224,24327,140001274,-1
225,24328,140001233,-1
226,24329,140001233,-1
227,24330,140001233,-1
228,24331,140001233,-1
229,24332,140001228,-1
230,24333,140001228,-1
231,24334,140001228,-1
232,24335,140001238,-1
233,24336,140001238,-1
234,24341,140001873,-1
235,24344,140001316,-1
236,24345,140001316,-1
237,24346,140001314,-1
238,24347,140001308,-1
239,24348,140001306,-1
240,24349,140001306,-1
241,24674,140001224,-1
242,24675,140001224,-1
243,24676,140001224,-1
244,24677,140001224,-1
245,24678,140001251,-1
246,24679,140001221,-1
247,24680,140001221,-1
248,24681,140001221,-1
249,24682,140001221,-1
250,24683,140001278,-1
251,24684,140001278,-1
252,24685,140001278,-1
253,24686,140001274,-1
254,24687,140001274,-1
255,24688,140001284,-1
256,24689,140001284,-1
257,24690,140001264,-1
258,24691,140001264,-1
259,24692,140001228,-1
260,24693,140001226,-1
261,24694,140001226,-1
262,24695,140001226,-1
263,24696,140001238,-1
264,24700,140001871,-1
265,24704,140001313,-1
266,24705,140001313,-1
267,24706,140001307,-1
268,24707,140001307,-1
269,24708,140001306,-1
270,24709,140001306,-1
271,24716,140001780,-1
272,25034,140001224,-1
273,25035,140001224,-1
274,25036,140001224,-1
275,25037,140001224,-1
276,25038,140001251,-1
277,25039,140001221,-1
278,25040,140001221,-1
279,25041,140001221,-1
280,25042,140001278,-1
281,25043,140001278,-1
282,25044,140001278,-1
283,25045,140001274,-1
284,25046,140001274,-1
285,25047,140001266,-1
286,25048,140001284,-1
287,25049,140001258,-1
288,25050,140001264,-1
289,25051,140001264,-1
290,25052,140001264,-1
291,25053,140001226,-1
292,25054,140001226,-1
293,25055,140001231,-1
294,25056,140001231,-1
295,25064,140001313,-1
296,25065,140001313,-1
297,25066,140001307,-1
298,25067,140001307,-1
299,25068,140001306,-1
300,25069,140001306,-1
301,25076,140001780,-1
302,25078,140001775,-1
303,25393,140001247,-1
304,25394,140001247,-1
305,25395,140001222,-1
306,25396,140001222,-1
307,25397,140001244,-1
308,25398,140001244,-1
309,25399,140001244,-1
310,25400,140001251,-1
311,25401,140001251,-1
312,25402,140001285,-1
313,25403,140001285,-1
314,25404,140001275,-1
315,25405,140001274,-1
316,25406,140001265,-1
317,25407,140001265,-1
318,25408,140001265,-1
319,25409,140001265,-1
320,25410,140001265,-1
321,25411,140001262,-1
322,25412,140001260,-1
323,25413,140001226,-1
324,25414,140001226,-1
325,25415,140001226,-1
326,25416,140001231,-1
327,25425,140001312,-1
328,25426,140001307,-1
329,25427,140001307,-1
330,25428,140001295,-1
331,25429,140001295,-1
332,25430,140001303,-1
333,25438,140001776,-1
334,25752,140001247,-1
335,25753,140001247,-1
336,25754,140001247,-1
337,25755,140001222,-1
338,25756,140001222,-1
339,25757,140001244,-1
340,25758,140001244,-1
341,25759,140001244,-1
342,25760,140001251,-1
343,25761,140001254,-1
344,25762,140001254,-1
345,25763,140001253,-1
346,25764,140001253,-1
347,25765,140001253,-1
348,25766,140001236,-1
349,25767,140001236,-1
350,25768,140001265,-1
351,25769,140001265,-1
352,25770,140001263,-1
353,25771,140001259,-1
354,25772,140001259,-1
355,25773,140001226,-1
356,25774,140001226,-1
357,25775,140001226,-1
358,25776,140001219,-1
359,25777,140001219,-1
360,25785,140001312,-1
361,25786,140001312,-1
362,25787,140001296,-1
363,25788,140001295,-1
364,25789,140001295,-1
365,25790,140001303,-1
366,26112,140001247,-1
367,26113,140001247,-1
368,26114,140001247,-1
369,26115,140001222,-1
370,26116,140001222,-1
371,26117,140001244,-1
372,26118,140001244,-1
373,26119,140001271,-1
374,26120,140001254,-1
375,26121,140001254,-1
376,26122,140001254,-1
377,26123,140001253,-1
378,26124,140001253,-1
379,26125,140001236,-1
380,26126,140001236,-1
381,26127,140001236,-1
382,26128,140001236,-1
383,26129,140001263,-1
384,26130,140001263,-1
385,26131,140001259,-1
386,26132,140001259,-1
387,26133,140001223,-1
388,26134,140001223,-1
389,26135,140001223,-1
390,26136,140001219,-1
391,26137,140001219,-1
392,26138,140001219,-1
393,26139,140001219,-1
394,26140,140001219,-1
395,26143,140001879,-1
396,26144,140001312,-1
397,26145,140001312,-1
398,26146,140001311,-1
399,26147,140001311,-1
400,26148,140001295,-1
401,26149,140001295,-1
402,26150,140001302,-1
403,26455,140001850,-1
404,26472,140001273,24
405,26473,140001247,24
406,26474,140001247,24
407,26475,140001268,24
408,26476,140001268,24
409,26477,140001268,24
410,26478,140001268,24
411,26479,140001271,24
412,26480,140001271,24
413,26481,140001271,24
414,26482,140001255,24
415,26483,140001255,24
416,26484,140001255,24
417,26485,140001255,24
418,26486,140001236,24
419,26487,140001236,24
420,26488,140001236,24
421,26489,140001236,24
422,26490,140001263,-1
423,26491,140001223,-1
424,26492,140001223,-1
425,26493,140001223,-1
426,26494,140001223,-1
427,26495,140001223,-1
428,26496,140001219,-1
429,26497,140001219,-1
430,26498,140001219,-1
431,26499,140001219,-1
432,26500,140001219,-1
433,26501,140001240,-1
434,26505,140001311,-1
435,26506,140001311,-1
436,26507,140001311,-1
437,26508,140001311,-1
438,26509,140001295,-1
439,26510,140001300,-1
440,26511,140001302,-1
441,26520,140001789,-1
442,26815,140001850,-1
443,26832,140001273,23
444,26833,140001273,23
445,26834,140001269,23
446,26835,140001268,23
447,26836,140001268,23
448,26837,140001268,23
449,26838,140001268,23
450,26839,140001271,23
451,26840,140001271,23
452,26841,140001270,23
453,26842,140001255,23
454,26843,140001255,23
455,26844,140001255,23
456,26845,140001255,23
457,26846,140001235,23
458,26847,140001235,23
459,26848,140001235,23
460,26849,140001235,24
461,26850,140001237,-1
462,26851,140001223,-1
463,26852,140001223,-1
464,26853,140001223,-1
465,26854,140001223,-1
466,26855,140001223,-1
467,26856,140001219,-1
468,26857,140001219,-1
469,26858,140001219,-1
470,26859,140001219,-1
471,26860,140001240,-1
472,26861,140001240,-1
473,26866,140001311,-1
474,26867,140001311,-1
475,26868,140001311,-1
476,26869,140001300,-1
477,26870,140001310,-1
478,26871,140001310,-1
479,26875,140001882,-1
480,27193,140001273,22
481,27194,140001269,22
482,27195,140001269,22
483,27196,140001269,22
484,27197,140001269,22
485,27198,140001271,22
486,27199,140001270,22
487,27200,140001270,22
488,27201,140001270,22
489,27202,140001255,22
490,27203,140001255,22
491,27204,140001255,22
492,27205,140001255,22
493,27206,140001235,22
494,27207,140001235,22
495,27208,140001235,23
496,27209,140001235,24
497,27210,140001235,-1
498,27211,140001223,-1
499,27212,140001223,-1
500,27213,140001223,-1
501,27214,140001223,-1
502,27215,140001223,-1
503,27216,140001225,-1
504,27217,140001240,-1
505,27218,140001240,-1
506,27219,140001240,-1
507,27220,140001240,-1
508,27221,140001240,-1
509,27228,140001309,-1
510,27229,140001309,-1
511,27230,140001309,-1
512,27231,140001310,-1
513,27553,140001329,21
514,27554,140001329,21
515,27555,140001329,21
516,27556,140001329,21
517,27557,140001322,21
518,27558,140001270,21
519,27559,140001270,21
520,27560,140001270,21
521,27561,140001270,21
522,27562,140001256,21
523,27563,140001255,21
524,27564,140001255,21
525,27565,140001255,21
526,27566,140001256,21
527,27567,140001319,22
528,27568,140001319,23
529,27569,140001339,24
530,27570,140001339,-1
531,27571,140001235,-1
532,27572,140003963,-1
533,27573,140001243,-1
534,27574,140001243,-1
535,27575,140001225,-1
536,27576,140001225,-1
537,27577,140001242,-1
538,27578,140001242,-1
539,27579,140001242,-1
540,27580,140001240,-1
541,27581,140001240,-1
542,27588,140001309,-1
543,27589,140001309,-1
544,27590,140001309,-1
545,27591,140001310,-1
546,27913,140001329,20
547,27914,140001329,20
548,27915,140001329,20
549,27916,140001329,20
550,27917,140001322,20
551,27918,140001272,20
552,27919,140001270,20
553,27920,140001270,20
554,27921,140001270,20
555,27922,140001270,20
556,27923,140001256,20
557,27924,140001256,20
558,27925,140001256,20
559,27926,140001256,21
560,27927,140001339,22
561,27928,140001339,23
562,27929,140001339,24
563,27930,140001339,-1
564,27931,140003963,-1
565,27932,140003963,-1
566,27933,140003963,-1
567,27934,140001321,-1
568,27935,140001321,-1
569,27936,140001242,-1
570,27937,140001242,-1
571,27938,140001242,-1
572,27939,140001242,-1
573,27940,140001317,-1
574,27941,140001317,-1
575,27944,140001761,-1
576,27945,140001727,-1
577,27946,140001725,-1
578,27949,140001309,-1
579,27950,140001309,-1
580,28274,140001329,19
581,28275,140001329,19
582,28276,140001322,19
583,28277,140001322,19
584,28278,140001272,19
585,28279,140001270,19
586,28280,140001270,19
587,28281,140001270,19
588,28282,140001270,19
589,28283,140001339,19
590,28284,140001339,19
591,28285,140001339,20
592,28286,140001339,21
593,28287,140001339,22
594,28288,140001339,23
595,28289,140001339,24
596,28290,140003963,-1
597,28291,140003963,-1
598,28292,140003963,-1
599,28293,140003963,-1
600,28294,140001321,-1
601,28295,140001321,-1
602,28296,140001242,-1
603,28297,140001242,-1
604,28298,140001242,-1
605,28299,140001242,-1
606,28300,140001317,-1
607,28301,140001317,-1
608,28304,140001753,-1
609,28308,140001883,-1
610,28310,140001309,-1
611,28634,140001328,18
612,28635,140001328,18
613,28636,140001272,18
614,28637,140001272,18
615,28638,140001272,18
616,28639,140001325,18
617,28640,140001324,18
618,28641,140001324,18
619,28642,140001270,18
620,28643,140001339,18
621,28644,140001339,19
622,28645,140001339,20
623,28646,140001339,21
624,28647,140001339,22
625,28648,140001339,23
626,28649,140001339,24
627,28650,140001320,-1
628,28651,140003963,-1
629,28652,140003963,-1
630,28653,140003963,-1
631,28654,140001321,-1
632,28655,140001321,-1
633,28656,140004199,-1
634,28657,140004202,-1
635,28658,140004202,-1
636,28659,140004202,-1
637,28660,140001317,-1
638,28661,140001317,-1
639,28677,140001726,-1
640,28993,140001333,17
641,28994,140001328,17
642,28995,140001328,17
643,28996,140001325,17
644,28997,140001325,17
645,28998,140001325,17
646,28999,140001325,17
647,29000,140001324,17
648,29001,140001324,17
649,29002,140001339,17
650,29003,140001339,18
651,29004,140001339,19
652,29005,140001339,20
653,29006,140001339,21
654,29007,140001339,22
655,29008,140001339,23
656,29009,140001339,24
657,29010,140001320,-1
658,29011,140001320,-1
659,29012,140001320,-1
660,29013,140001321,-1
661,29014,140001321,-1
662,29015,140001321,-1
663,29016,140004199,-1
664,29017,140004202,-1
665,29018,140004202,-1
666,29019,140004202,-1
667,29020,140004202,-1
668,29027,140001768,-1
669,29354,140001328,16
670,29355,140001328,16
671,29356,140001325,16
672,29357,140001325,16
673,29358,140001325,16
674,29359,140001323,16
675,29360,140001323,16
676,29361,140001324,16
677,29362,140001339,17
678,29363,140001339,18
679,29364,140001339,19
680,29365,140001339,20
681,29366,140001339,21
682,29367,140001339,22
683,29368,140001339,23
684,29369,140001339,24
685,29370,140001339,-1
686,29371,140001339,-1
687,29372,140001320,-1
688,29373,140004184,-1
689,29374,140004199,-1
690,29375,140004199,-1
691,29376,140004199,-1
692,29377,140004183,-1
693,29378,140004202,-1
694,29379,140004202,-1
695,29380,140004202,-1
696,29686,140001792,-1
697,29713,140001327,15
698,29714,140001328,15
699,29715,140001328,15
700,29716,140001326,15
701,29717,140001325,15
702,29718,140001325,15
703,29719,140001323,15
704,29720,140001323,15
705,29721,140001323,16
706,29722,140001339,17
707,29723,140001339,18
708,29724,140001339,19
709,29725,140001339,20
710,29726,140001339,21
711,29727,140001339,22
712,29728,140001339,23
713,29729,140001339,24
714,29730,140001339,-1
715,29731,140001339,-1
716,29732,140004179,-1
717,29733,140004179,-1
718,29734,140004184,-1
719,29735,140004183,-1
720,29736,140004192,-1
721,29737,140004192,-1
722,29738,140004202,-1
723,29739,140004182,-1
724,29740,140004201,-1
725,30073,140001327,14
726,30074,140001326,14
727,30075,140001326,14
728,30076,140001326,14
729,30077,140001326,14
730,30078,140001336,14
731,30079,140001336,14
732,30080,140001323,15
733,30081,140001323,16
734,30082,140001337,17
735,30083,140001337,18
736,30084,140001337,19
737,30085,140001339,20
738,30086,140001339,21
739,30087,140001339,22
740,30088,140001339,23
741,30089,140001339,24
742,30090,140001339,-1
743,30091,140001339,-1
744,30092,140004179,-1
745,30093,140004179,-1
746,30094,140004184,-1
747,30095,140004183,-1
748,30096,140004192,-1
749,30097,140004192,-1
750,30098,140004182,-1
751,30099,140004182,-1
752,30100,140004201,-1
753,30432,140004397,13
754,30433,140001327,13
755,30434,140001327,13
756,30435,140001326,13
757,30436,140001326,13
758,30437,140001326,13
759,30438,140001336,13
760,30439,140001336,14
761,30440,140001336,15
762,30441,140001336,16
763,30442,140001337,17
764,30443,140001337,18
765,30444,140001337,19
766,30445,140001338,20
767,30446,140001338,21
768,30447,140001339,22
769,30448,140001339,23
770,30449,140001339,24
771,30450,140001339,-1
772,30451,140004179,-1
773,30452,140004179,-1
774,30453,140004179,-1
775,30454,140004180,-1
776,30455,140004180,-1
777,30456,140004192,-1
778,30457,140004192,-1
779,30458,140004185,-1
780,30459,140004204,-1
781,30460,140004195,-1
782,30792,140004397,12
783,30793,140001330,12
784,30794,140001330,12
785,30795,140001340,12
786,30796,140001340,12
787,30797,140001336,12
788,30798,140001336,13
789,30799,140001336,14
790,30800,140001336,15
791,30801,140001336,16
792,30802,140001337,17
793,30803,140001337,18
794,30804,140001337,19
795,30805,140001338,20
796,30806,140001338,21
797,30807,140001339,22
798,30808,140001339,23
799,30809,140001339,24
800,30810,140001339,-1
801,30811,140004175,-1
802,30812,140004175,-1
803,30813,140004181,-1
804,30814,140004180,-1
805,30815,140004185,-1
806,30816,140004192,-1
807,30817,140004192,-1
808,30818,140004191,-1
809,30819,140004014,-1
810,30820,140004193,-1
811,30836,140001750,-1
812,31151,140001491,11
813,31152,140001491,11
814,31153,140001491,11
815,31154,140001618,11
816,31155,140001618,11
817,31156,140001336,11
818,31157,140001336,12
819,31158,140001336,13
820,31159,140001336,14
821,31160,140001336,15
822,31161,140001336,16
823,31162,140001337,17
824,31163,140001337,18
825,31164,140001338,19
826,31165,140001338,20
827,31166,140001338,21
828,31167,140001760,22
829,31168,140001786,23
830,31169,140001786,24
831,31170,140001786,-1
832,31171,140004175,-1
833,31172,140004175,-1
834,31173,140004181,-1
835,31174,140004181,-1
836,31175,140004185,-1
837,31176,140004185,-1
838,31177,140004191,-1
839,31178,140003984,-1
840,31179,140004014,-1
841,31180,140003988,-1
842,31181,140003988,-1
843,31196,140001756,-1
844,31510,140001495,10
845,31511,140001490,10
846,31512,140001490,10
847,31513,140001488,10
848,31514,140001488,10
849,31515,140001488,10
850,31516,140001661,11
851,31517,140001335,12
852,31518,140001336,13
853,31519,140001336,14
854,31520,140001336,15
855,31521,140001335,16
856,31522,140001335,17
857,31523,140001335,18
858,31524,140001335,19
859,31525,140001338,20
860,31526,140001334,21
861,31527,140001786,22
862,31528,140001766,23
863,31529,140001766,24
864,31530,140001376,-1
865,31531,140004175,-1
866,31532,140004175,-1
867,31533,140004187,-1
868,31534,140004176,-1
869,31535,140004190,-1
870,31536,140004008,-1
871,31537,140003984,-1
872,31538,140003984,-1
873,31539,140004014,-1
874,31540,140003988,-1
875,31541,140003988,-1
876,31542,140003995,-1
877,31866,140001791,-1
878,31869,140001495,9
879,31870,140001489,9
880,31871,140001489,9
881,31872,140001493,9
882,31873,140001493,9
883,31874,140001493,9
884,31875,140001576,10
885,31876,140001576,11
886,31877,140001577,12
887,31878,140001577,13
888,31879,140001335,14
889,31880,140001335,15
890,31881,140001335,16
891,31882,140001335,17
892,31883,140001335,18
893,31884,140001334,19
894,31885,140001334,20
895,31886,140001334,21
896,31887,140001334,22
897,31888,140001766,23
898,31889,140001766,24
899,31890,140004378,-1
900,31891,140001376,-1
901,31892,140004188,-1
902,31893,140004186,-1
903,31894,140004176,-1
904,31895,140003994,-1
905,31896,140003975,-1
906,31897,140004006,-1
907,31898,140004005,-1
908,31899,140003991,-1
909,31900,140003979,-1
910,31901,140003979,-1
911,31902,140001397,-1
912,31903,140001397,-1
913,32229,140001495,8
914,32230,140001487,8
915,32231,140001487,8
916,32232,140001489,8
917,32233,140001492,8
918,32234,140001492,9
919,32235,140001576,10
920,32236,140001576,11
921,32237,140001577,12
922,32238,140001577,13
923,32239,140001335,14
924,32240,140001335,15
925,32241,140001335,16
926,32242,140001335,17
927,32243,140001334,18
928,32244,140001334,19
929,32245,140001334,20
930,32246,140001334,21
931,32247,140001334,22
932,32248,140001334,23
933,32249,140001334,24
934,32250,140004378,-1
935,32251,140004363,-1
936,32252,140004432,-1
937,32253,140004429,-1
938,32254,140004443,-1
939,32255,140003994,-1
940,32256,140004006,-1
941,32257,140003993,-1
942,32258,140003993,-1
943,32259,140003983,-1
944,32260,140003979,-1
945,32261,140001397,-1
946,32262,140001397,-1
947,32263,140001397,-1
948,32587,140001401,-1
949,32590,140001487,7
950,32591,140001487,7
951,32592,140001489,7
952,32593,140001492,8
953,32594,140001492,9
954,32595,140001492,10
955,32596,140001576,11
956,32597,140001577,12
957,32598,140001577,13
958,32599,140001335,14
959,32600,140001335,15
960,32601,140001335,16
961,32602,140001335,17
962,32603,140001334,18
963,32604,140001334,19
964,32605,140001334,20
965,32606,140001334,21
966,32607,140001334,22
967,32608,140001334,23
968,32609,140001334,24
969,32610,140001334,-1
970,32611,140001334,-1
971,32612,140004431,-1
972,32613,140004429,-1
973,32614,140004443,-1
974,32615,140003994,-1
975,32616,140003999,-1
976,32617,140003983,-1
977,32618,140003983,-1
978,32619,140003983,-1
979,32620,140003983,-1
980,32621,140001397,-1
981,32622,140001397,-1
982,32623,140001395,-1
983,32624,140001395,-1
984,32948,140001485,-1
985,32950,140001487,6
986,32951,140001802,6
987,32952,140001494,7
988,32953,140001492,8
989,32954,140001492,9
990,32955,140001492,10
991,32956,140001576,11
992,32957,140001619,12
993,32958,140001619,13
994,32959,140001619,14
995,32960,140001335,15
996,32961,140001335,16
997,32962,140001335,17
998,32963,140001334,18
999,32964,140001334,19
1000,32965,140001334,20
1001,32966,140001334,21
1002,32967,140001334,22
1003,32968,140001334,23
1004,32969,140001334,24
1005,32970,140001334,-1
1006,32971,140001334,-1
1007,32972,140001334,-1
1008,32973,140004430,-1
1009,32974,140004339,-1
1010,32975,140004339,-1
1011,32976,140003999,-1
1012,32977,140004000,-1
1013,32978,140003983,-1
1014,32979,140003983,-1
1015,32980,140003983,-1
1016,32981,140001394,-1
1017,32982,140001394,-1
1018,32983,140001393,-1
1019,32984,140001393,-1
1020,32985,140001393,-1
1021,32986,140001389,-1
1022,33310,140001818,5
1023,33311,140001802,6
1024,33312,140001494,7
1025,33313,140001494,8
1026,33314,140001494,9
1027,33315,140001676,10
1028,33316,140001675,11
1029,33317,140001619,12
1030,33318,140001619,13
1031,33319,140001619,14
1032,33320,140001335,15
1033,33321,140001335,16
1034,33322,140001335,17
1035,33323,140001334,18
1036,33324,140001334,19
1037,33325,140001334,20
1038,33326,140001334,21
1039,33327,140001334,22
1040,33328,140001334,23
1041,33329,140001334,24
1042,33330,140001334,-1
1043,33331,140001334,-1
1044,33332,140001334,-1
1045,33333,140004422,-1
1046,33334,140004421,-1
1047,33335,140004018,-1
1048,33336,140004018,-1
1049,33337,140004000,-1
1050,33338,140004000,-1
1051,33339,140003983,-1
1052,33340,140004000,-1
1053,33341,140001394,-1
1054,33342,140001394,-1
1055,33343,140001393,-1
1056,33344,140001393,-1
1057,33345,140001393,-1
1058,33346,140001389,-1
1059,33347,140001390,-1
1060,33669,140001794,4
1061,33670,140004154,5
1062,33671,140004115,6
1063,33672,140004115,7
1064,33673,140004115,8
1065,33674,140004127,9
1066,33675,140004127,10
1067,33676,140001625,11
1068,33677,140001619,12
1069,33678,140001619,13
1070,33679,140001619,14
1071,33680,140001335,15
1072,33681,140001335,16
1073,33682,140001335,17
1074,33683,140001334,18
1075,33684,140001334,19
1076,33685,140001334,20
1077,33686,140001334,21
1078,33687,140001334,22
1079,33688,140001334,23
1080,33689,140001334,24
1081,33690,140001334,-1
1082,33691,140001334,-1
1083,33692,140004319,-1
1084,33693,140004320,-1
1085,33694,140004421,-1
1086,33695,140004018,-1
1087,33696,140004018,-1
1088,33697,140004000,-1
1089,33698,140001370,-1
1090,33699,140001370,-1
1091,33700,140001370,-1
1092,33701,140001370,-1
1093,33702,140001394,-1
1094,33703,140001393,-1
1095,33704,140001393,-1
1096,33705,140001393,-1
1097,33706,140001396,-1
1098,33707,140001381,-1
1099,33708,140001381,-1
1100,34011,140001849,12
1101,34012,140001811,11
1102,34013,140001811,10
1103,34014,140004251,9
1104,34015,140004251,8
1105,34018,140001860,5
1106,34019,140001860,4
1107,34026,140004111,2
1108,34027,140004111,2
1109,34028,140004105,3
1110,34029,140004105,4
1111,34030,140004155,5
1112,34031,140004115,6
1113,34032,140004115,7
1114,34033,140004115,8
1115,34034,140004115,9
1116,34035,140001625,10
1117,34036,140001625,11
1118,34037,140001620,12
1119,34038,140001620,13
1120,34039,140001620,14
1121,34040,140001609,15
1122,34041,140001557,16
1123,34042,140001557,17
1124,34043,140001334,18
1125,34044,140001334,19
1126,34045,140001334,20
1127,34046,140001334,21
1128,34047,140001334,22
1129,34048,140001334,23
1130,34049,140001334,24
1131,34050,140001334,-1
1132,34051,140001334,-1
1133,34052,140001550,-1
1134,34053,140001550,-1
1135,34054,140004018,-1
1136,34055,140003982,-1
1137,34056,140001373,-1
1138,34057,140001370,-1
1139,34058,140001370,-1
1140,34059,140001370,-1
1141,34060,140001370,-1
1142,34061,140001370,-1
1143,34062,140001394,-1
1144,34063,140001394,-1
1145,34064,140001394,-1
1146,34065,140001371,-1
1147,34066,140001371,-1
1148,34067,140001381,-1
1149,34068,140001381,-1
1150,34069,140001382,-1
1151,34370,140001808,13
1152,34371,140001808,12
1153,34372,140001810,11
1154,34373,140001810,10
1155,34374,140004251,9
1156,34375,140004250,8
1157,34376,140004250,7
1158,34377,140001860,6
1159,34378,140001860,5
1160,34379,140001793,4
1161,34380,140001801,3
1162,34381,140001805,2
1163,34382,140001858,1
1164,34385,140004119,1
1165,34386,140004111,1
1166,34387,140004111,2
1167,34388,140004105,3
1168,34389,140004105,4
1169,34390,140004155,5
1170,34391,140004115,6
1171,34392,140004115,7
1172,34393,140004115,8
1173,34394,140004115,9
1174,34395,140001625,10
1175,34396,140001625,11
1176,34397,140001625,12
1177,34398,140001620,13
1178,34399,140001609,14
1179,34400,140001609,15
1180,34401,140001557,16
1181,34402,140001557,17
1182,34403,140001600,18
1183,34404,140001633,19
1184,34405,140001334,20
1185,34406,140001334,21
