,adc_id,cell_id,time
89,22166,140001248,12
90,22167,140001248,12
91,22168,140001248,12
92,22169,140001220,12
93,22170,140001220,12
94,22171,140001220,12
95,22172,140001220,12
96,22173,140001220,12
97,22516,140001227,12
98,22517,140001227,12
99,22518,140001227,12
100,22519,140001227,14
101,22520,140001227,12
102,22521,140001249,12
103,22522,140001249,12
104,22523,140001249,12
105,22524,140001249,12
106,22525,140001249,12
107,22526,140001248,12
108,22527,140001248,12
109,22528,140001248,12
110,22529,140001246,12
111,22530,140001220,12
112,22531,140001220,12
113,22532,140001220,12
114,22533,140001220,12
115,22875,140001227,12
116,22876,140001227,12
117,22877,140001227,16
118,22878,140001227,14
119,22879,140001227,13
120,22880,140001227,12
121,22881,140001249,12
122,22882,140001249,12
123,22883,140001249,12
124,22884,140001249,12
125,22885,140001249,12
126,22886,140001230,12
127,22887,140001248,12
128,22888,140001241,12
129,22889,140001241,12
130,22890,140001246,12
131,22891,140001246,12
132,22892,140001220,12
133,22893,140001220,12
134,23235,140001227,11
135,23236,140001227,11
136,23237,140001227,11
137,23238,140001227,11
138,23239,140001227,13
139,23240,140001227,11
140,23241,140001249,11
141,23242,140001280,11
142,23243,140001280,11
143,23244,140001249,11
144,23245,140001280,11
145,23246,140001283,11
146,23247,140001230,11
147,23248,140001233,11
148,23249,140001233,11
149,23250,140001233,11
150,23251,140001233,11
151,23252,140001229,11
152,23253,140001228,11
153,23254,140001228,11
154,23255,140001228,11
155,23265,140001316,15
156,23266,140001304,15
157,23267,140001314,15
158,23595,140001250,11
159,23596,140001250,11
160,23597,140001250,11
161,23598,140001250,11
162,23599,140001250,11
163,23600,140001249,11
164,23601,140001249,11
165,23602,140001280,11
166,23603,140001280,11
167,23604,140001280,11
168,23605,140001279,11
169,23606,140001281,11
170,23607,140001233,11
171,23608,140001233,11
172,23609,140001233,11
173,23610,140001233,11
174,23611,140001233,11
175,23612,140001228,11
176,23613,140001228,11
177,23614,140001228,11
178,23615,140001228,11
179,23616,140001238,11
180,23624,140001316,14
181,23625,140001316,15
182,23626,140001314,15
183,23627,140001314,15
184,23628,140001314,16
185,23955,140001224,11
186,23956,140001224,11
187,23957,140001250,11
188,23958,140001250,11
189,23959,140001221,11
190,23960,140001221,11
191,23961,140001278,11
192,23962,140001278,11
193,23963,140001278,11
194,23964,140001278,11
195,23965,140001278,11
196,23966,140001278,11
197,23967,140001233,11
198,23968,140001233,11
199,23969,140001233,11
200,23970,140001233,11
201,23971,140001233,11
202,23972,140001228,11
203,23973,140001228,11
204,23974,140001228,11
205,23975,140001238,11
206,23976,140001238,11
207,23984,140001316,14
208,23985,140001316,15
209,23986,140001314,15
210,23987,140001314,15
211,23988,140001314,15
212,24315,140001224,10
213,24316,140001224,-1
214,24317,140001224,10
215,24318,140001221,10
216,24319,140001221,10
217,24320,140001221,10
218,24321,140001221,10
219,24322,140001221,10
220,24323,140001278,10
221,24324,140001278,10
222,24325,140001278,10
223,24326,140001278,10
224,24327,140001274,10
225,24328,140001233,10
226,24329,140001233,10
227,24330,140001233,10
228,24331,140001233,10
229,24332,140001228,10
230,24333,140001228,10
231,24334,140001228,10
232,24335,140001238,10
233,24336,140001238,11
234,24341,140001873,13
235,24344,140001316,14
236,24345,140001316,15
237,24346,140001314,15
238,24347,140001308,15
239,24348,140001306,15
240,24349,140001306,15
241,24674,140001224,10
242,24675,140001224,10
243,24676,140001224,12
244,24677,140001224,10
245,24678,140001251,10
246,24679,140001221,10
247,24680,140001221,10
248,24681,140001221,10
249,24682,140001221,10
250,24683,140001278,10
251,24684,140001278,10
252,24685,140001278,10
253,24686,140001274,10
254,24687,140001274,10
255,24688,140001284,10
256,24689,140001284,10
257,24690,140001264,10
258,24691,140001264,10
259,24692,140001228,10
260,24693,140001226,10
261,24694,140001226,10
262,24695,140001226,10
263,24696,140001238,11
264,24700,140001871,12
265,24704,140001313,14
266,24705,140001313,15
267,24706,140001307,15
268,24707,140001307,15
269,24708,140001306,15
270,24709,140001306,15
271,24716,140001780,-1
272,25034,140001224,10
273,25035,140001224,10
274,25036,140001224,10
275,25037,140001224,10
276,25038,140001251,10
277,25039,140001221,10
278,25040,140001221,10
279,25041,140001221,10
280,25042,140001278,10
281,25043,140001278,10
282,25044,140001278,10
283,25045,140001274,10
284,25046,140001274,10
285,25047,140001266,10
286,25048,140001284,10
287,25049,140001258,10
288,25050,140001264,10
289,25051,140001264,10
290,25052,140001264,10
291,25053,140001226,10
292,25054,140001226,10
293,25055,140001231,10
294,25056,140001231,11
295,25064,140001313,14
296,25065,140001313,14
297,25066,140001307,14
298,25067,140001307,14
299,25068,140001306,15
300,25069,140001306,15
301,25076,140001780,-1
302,25078,140001775,-1
303,25393,140001247,9
304,25394,140001247,9
305,25395,140001222,9
306,25396,140001222,9
307,25397,140001244,9
308,25398,140001244,9
309,25399,140001244,9
310,25400,140001251,9
311,25401,140001251,9
312,25402,140001285,9
313,25403,140001285,9
314,25404,140001275,9
315,25405,140001274,9
316,25406,140001265,9
317,25407,140001265,9
318,25408,140001265,9
319,25409,140001265,9
320,25410,140001265,9
321,25411,140001262,9
322,25412,140001260,9
323,25413,140001226,10
324,25414,140001226,10
325,25415,140001226,10
326,25416,140001231,11
327,25425,140001312,14
328,25426,140001307,14
329,25427,140001307,14
330,25428,140001295,15
331,25429,140001295,15
332,25430,140001303,15
333,25438,140001776,-1
334,25752,140001247,9
335,25753,140001247,9
336,25754,140001247,9
337,25755,140001222,9
338,25756,140001222,9
339,25757,140001244,9
340,25758,140001244,9
341,25759,140001244,9
342,25760,140001251,9
343,25761,140001254,9
344,25762,140001254,9
345,25763,140001253,9
346,25764,140001253,9
347,25765,140001253,9
348,25766,140001236,9
349,25767,140001236,9
350,25768,140001265,9
351,25769,140001265,9
352,25770,140001263,9
353,25771,140001259,9
354,25772,140001259,9
355,25773,140001226,10
356,25774,140001226,10
357,25775,140001226,10
358,25776,140001219,11
359,25777,140001219,11
360,25785,140001312,14
361,25786,140001312,14
362,25787,140001296,14
363,25788,140001295,15
364,25789,140001295,15
365,25790,140001303,15
366,26112,140001247,9
367,26113,140001247,9
368,26114,140001247,9
369,26115,140001222,9
370,26116,140001222,9
371,26117,140001244,9
372,26118,140001244,9
373,26119,140001271,9
374,26120,140001254,9
375,26121,140001254,9
376,26122,140001254,9
377,26123,140001253,9
378,26124,140001253,9
379,26125,140001236,9
380,26126,140001236,9
381,26127,140001236,9
382,26128,140001236,9
383,26129,140001263,9
384,26130,140001263,9
385,26131,140001259,9
386,26132,140001259,9
387,26133,140001223,10
388,26134,140001223,10
389,26135,140001223,10
390,26136,140001219,11
391,26137,140001219,11
392,26138,140001219,11
393,26139,140001219,12
394,26140,140001219,12
395,26143,140001879,13
396,26144,140001312,13
397,26145,140001312,14
398,26146,140001311,14
399,26147,140001311,14
400,26148,140001295,15
401,26149,140001295,15
402,26150,140001302,15
403,26455,140001850,-1
404,26472,140001273,8
405,26473,140001247,8
406,26474,140001247,8
407,26475,140001268,8
408,26476,140001268,8
409,26477,140001268,8
410,26478,140001268,8
411,26479,140001271,8
412,26480,140001271,8
413,26481,140001271,8
414,26482,140001255,8
415,26483,140001255,8
416,26484,140001255,8
417,26485,140001255,8
418,26486,140001236,8
419,26487,140001236,8
420,26488,140001236,8
421,26489,140001236,8
422,26490,140001263,9
423,26491,140001223,9
424,26492,140001223,9
425,26493,140001223,10
426,26494,140001223,10
427,26495,140001223,10
428,26496,140001219,11
429,26497,140001219,11
430,26498,140001219,11
431,26499,140001219,12
432,26500,140001219,12
433,26501,140001240,12
434,26505,140001311,14
435,26506,140001311,14
436,26507,140001311,14
437,26508,140001311,15
438,26509,140001295,15
439,26510,140001300,15
440,26511,140001302,16
441,26520,140001789,-1
442,26815,140001850,-1
443,26832,140001273,8
444,26833,140001273,8
445,26834,140001269,8
446,26835,140001268,8
447,26836,140001268,8
448,26837,140001268,8
449,26838,140001268,8
450,26839,140001271,8
451,26840,140001271,8
452,26841,140001270,8
453,26842,140001255,8
454,26843,140001255,8
455,26844,140001255,8
456,26845,140001255,8
457,26846,140001235,8
458,26847,140001235,8
459,26848,140001235,8
460,26849,140001235,8
461,26850,140001237,9
462,26851,140001223,9
463,26852,140001223,9
464,26853,140001223,10
465,26854,140001223,10
466,26855,140001223,10
467,26856,140001219,11
468,26857,140001219,11
469,26858,140001219,11
470,26859,140001219,12
471,26860,140001240,12
472,26861,140001240,12
473,26866,140001311,14
474,26867,140001311,14
475,26868,140001311,15
476,26869,140001300,15
477,26870,140001310,15
478,26871,140001310,16
479,26875,140001882,-1
480,27193,140001273,8
481,27194,140001269,8
482,27195,140001269,8
483,27196,140001269,8
484,27197,140001269,8
485,27198,140001271,8
486,27199,140001270,8
487,27200,140001270,8
488,27201,140001270,8
489,27202,140001255,8
490,27203,140001255,8
491,27204,140001255,8
492,27205,140001255,8
493,27206,140001235,8
494,27207,140001235,8
495,27208,140001235,8
496,27209,140001235,8
497,27210,140001235,9
498,27211,140001223,9
499,27212,140001223,9
500,27213,140001223,10
501,27214,140001223,10
502,27215,140001223,10
503,27216,140001225,11
504,27217,140001240,11
505,27218,140001240,11
506,27219,140001240,12
507,27220,140001240,12
508,27221,140001240,12
509,27228,140001309,15
510,27229,140001309,15
511,27230,140001309,15
512,27231,140001310,16
513,27553,140001329,7
514,27554,140001329,7
515,27555,140001329,7
516,27556,140001329,7
517,27557,140001322,7
518,27558,140001270,7
519,27559,140001270,7
520,27560,140001270,7
521,27561,140001270,7
522,27562,140001256,7
523,27563,140001255,7
524,27564,140001255,7
525,27565,140001255,7
526,27566,140001256,7
527,27567,140001319,8
528,27568,140001319,8
529,27569,140001339,8
530,27570,140001339,9
531,27571,140001235,9
532,27572,140003963,9
533,27573,140001243,10
534,27574,140001243,10
535,27575,140001225,10
536,27576,140001225,11
537,27577,140001242,11
538,27578,140001242,11
539,27579,140001242,12
540,27580,140001240,12
541,27581,140001240,12
542,27588,140001309,15
543,27589,140001309,15
544,27590,140001309,15
545,27591,140001310,16
546,27913,140001329,7
547,27914,140001329,7
548,27915,140001329,7
549,27916,140001329,7
550,27917,140001322,7
551,27918,140001272,7
552,27919,140001270,7
553,27920,140001270,7
554,27921,140001270,7
555,27922,140001270,7
556,27923,140001256,7
557,27924,140001256,7
558,27925,140001256,7
559,27926,140001256,7
560,27927,140001339,8
561,27928,140001339,8
562,27929,140001339,8
563,27930,140001339,9
564,27931,140003963,9
565,27932,140003963,9
566,27933,140003963,10
567,27934,140001321,10
568,27935,140001321,10
569,27936,140001242,11
570,27937,140001242,11
571,27938,140001242,11
572,27939,140001242,12
573,27940,140001317,12
574,27941,140001317,12
575,27944,140001761,13
576,27945,140001727,14
577,27946,140001725,14
578,27949,140001309,15
579,27950,140001309,15
580,28274,140001329,7
581,28275,140001329,7
582,28276,140001322,7
583,28277,140001322,7
584,28278,140001272,7
585,28279,140001270,7
586,28280,140001270,7
587,28281,140001270,7
588,28282,140001270,7
589,28283,140001339,7
590,28284,140001339,7
591,28285,140001339,7
592,28286,140001339,7
593,28287,140001339,8
594,28288,140001339,8
595,28289,140001339,8
596,28290,140003963,9
597,28291,140003963,9
598,28292,140003963,9
599,28293,140003963,10
600,28294,140001321,10
601,28295,140001321,10
602,28296,140001242,11
603,28297,140001242,11
604,28298,140001242,11
605,28299,140001242,12
606,28300,140001317,12
607,28301,140001317,12
608,28304,140001753,13
609,28308,140001883,15
610,28310,140001309,15
611,28634,140001328,6
612,28635,140001328,6
613,28636,140001272,6
614,28637,140001272,6
615,28638,140001272,6
616,28639,140001325,6
617,28640,140001324,6
618,28641,140001324,6
619,28642,140001270,6
620,28643,140001339,6
621,28644,140001339,7
622,28645,140001339,7
623,28646,140001339,7
624,28647,140001339,8
625,28648,140001339,8
626,28649,140001339,8
627,28650,140001320,9
628,28651,140003963,9
629,28652,140003963,9
630,28653,140003963,10
631,28654,140001321,10
632,28655,140001321,10
633,28656,140004199,11
634,28657,140004202,11
635,28658,140004202,11
636,28659,140004202,12
637,28660,140001317,12
638,28661,140001317,12
639,28677,140001726,-1
640,28993,140001333,6
641,28994,140001328,6
642,28995,140001328,6
643,28996,140001325,6
644,28997,140001325,6
645,28998,140001325,6
646,28999,140001325,6
647,29000,140001324,6
648,29001,140001324,6
649,29002,140001339,6
650,29003,140001339,6
651,29004,140001339,7
652,29005,140001339,7
653,29006,140001339,7
654,29007,140001339,8
655,29008,140001339,8
656,29009,140001339,8
657,29010,140001320,9
658,29011,140001320,9
659,29012,140001320,9
660,29013,140001321,10
661,29014,140001321,10
662,29015,140001321,10
663,29016,140004199,11
664,29017,140004202,11
665,29018,140004202,11
666,29019,140004202,12
667,29020,140004202,12
668,29027,140001768,14
669,29354,140001328,6
670,29355,140001328,6
671,29356,140001325,6
672,29357,140001325,6
673,29358,140001325,6
674,29359,140001323,6
675,29360,140001323,6
676,29361,140001324,6
677,29362,140001339,6
678,29363,140001339,6
679,29364,140001339,7
680,29365,140001339,7
681,29366,140001339,7
682,29367,140001339,8
683,29368,140001339,8
684,29369,140001339,8
685,29370,140001339,9
686,29371,140001339,9
687,29372,140001320,9
688,29373,140004184,10
689,29374,140004199,10
690,29375,140004199,10
691,29376,140004199,11
692,29377,140004183,11
693,29378,140004202,11
694,29379,140004202,12
695,29380,140004202,12
696,29686,140001792,-1
697,29713,140001327,5
698,29714,140001328,5
699,29715,140001328,5
700,29716,140001326,5
701,29717,140001325,5
702,29718,140001325,5
703,29719,140001323,5
704,29720,140001323,5
705,29721,140001323,6
706,29722,140001339,6
707,29723,140001339,6
708,29724,140001339,7
709,29725,140001339,7
710,29726,140001339,7
711,29727,140001339,8
712,29728,140001339,8
713,29729,140001339,8
714,29730,140001339,9
715,29731,140001339,9
716,29732,140004179,9
717,29733,140004179,10
718,29734,140004184,10
719,29735,140004183,10
720,29736,140004192,11
721,29737,140004192,11
722,29738,140004202,11
723,29739,140004182,12
724,29740,140004201,12
725,30073,140001327,5
726,30074,140001326,5
727,30075,140001326,5
728,30076,140001326,5
729,30077,140001326,5
730,30078,140001336,5
731,30079,140001336,5
732,30080,140001323,5
733,30081,140001323,6
734,30082,140001337,6
735,30083,140001337,6
736,30084,140001337,7
737,30085,140001339,7
738,30086,140001339,7
739,30087,140001339,8
740,30088,140001339,8
741,30089,140001339,8
742,30090,140001339,9
743,30091,140001339,9
744,30092,140004179,9
745,30093,140004179,10
746,30094,140004184,10
747,30095,140004183,10
748,30096,140004192,11
749,30097,140004192,11
750,30098,140004182,11
751,30099,140004182,12
752,30100,140004201,12
753,30432,140004397,5
754,30433,140001327,5
755,30434,140001327,5
756,30435,140001326,5
757,30436,140001326,5
758,30437,140001326,5
759,30438,140001336,5
760,30439,140001336,5
761,30440,140001336,5
762,30441,140001336,6
763,30442,140001337,6
764,30443,140001337,6
765,30444,140001337,7
766,30445,140001338,7
767,30446,140001338,7
768,30447,140001339,8
769,30448,140001339,8
770,30449,140001339,8
771,30450,140001339,9
772,30451,140004179,9
773,30452,140004179,9
774,30453,140004179,10
775,30454,140004180,10
776,30455,140004180,10
777,30456,140004192,11
778,30457,140004192,11
779,30458,140004185,11
780,30459,140004204,12
781,30460,140004195,12
782,30792,140004397,4
783,30793,140001330,4
784,30794,140001330,4
785,30795,140001340,4
786,30796,140001340,4
787,30797,140001336,4
788,30798,140001336,5
789,30799,140001336,5
790,30800,140001336,5
791,30801,140001336,6
792,30802,140001337,6
793,30803,140001337,6
794,30804,140001337,7
795,30805,140001338,7
796,30806,140001338,7
797,30807,140001339,8
798,30808,140001339,8
799,30809,140001339,8
800,30810,140001339,9
801,30811,140004175,9
802,30812,140004175,9
803,30813,140004181,10
804,30814,140004180,10
805,30815,140004185,10
806,30816,140004192,11
807,30817,140004192,11
808,30818,140004191,11
809,30819,140004014,12
810,30820,140004193,12
811,30836,140001750,-1
812,31151,140001491,4
813,31152,140001491,4
814,31153,140001491,4
815,31154,140001618,4
816,31155,140001618,4
817,31156,140001336,4
818,31157,140001336,4
819,31158,140001336,5
820,31159,140001336,5
821,31160,140001336,5
822,31161,140001336,6
823,31162,140001337,6
824,31163,140001337,6
825,31164,140001338,7
826,31165,140001338,7
827,31166,140001338,7
828,31167,140001760,8
829,31168,140001786,8
830,31169,140001786,8
831,31170,140001786,9
832,31171,140004175,9
833,31172,140004175,9
834,31173,140004181,10
835,31174,140004181,10
836,31175,140004185,10
837,31176,140004185,11
838,31177,140004191,11
839,31178,140003984,11
840,31179,140004014,12
841,31180,140003988,12
842,31181,140003988,12
843,31196,140001756,-1
844,31510,140001495,4
845,31511,140001490,4
846,31512,140001490,4
847,31513,140001488,4
848,31514,140001488,4
849,31515,140001488,4
850,31516,140001661,4
851,31517,140001335,4
852,31518,140001336,5
853,31519,140001336,5
854,31520,140001336,5
855,31521,140001335,6
856,31522,140001335,6
857,31523,140001335,6
858,31524,140001335,7
859,31525,140001338,7
860,31526,140001334,7
861,31527,140001786,8
862,31528,140001766,8
863,31529,140001766,8
864,31530,140001376,9
865,31531,140004175,9
866,31532,140004175,9
867,31533,140004187,10
868,31534,140004176,10
869,31535,140004190,10
870,31536,140004008,11
871,31537,140003984,11
872,31538,140003984,11
873,31539,140004014,12
874,31540,140003988,12
875,31541,140003988,12
876,31542,140003995,13
877,31866,140001791,3
878,31869,140001495,3
879,31870,140001489,3
880,31871,140001489,3
881,31872,140001493,3
882,31873,140001493,3
883,31874,140001493,3
884,31875,140001576,4
885,31876,140001576,4
886,31877,140001577,4
887,31878,140001577,5
888,31879,140001335,5
889,31880,140001335,5
890,31881,140001335,6
891,31882,140001335,6
892,31883,140001335,6
893,31884,140001334,7
894,31885,140001334,7
895,31886,140001334,7
896,31887,140001334,8
897,31888,140001766,8
898,31889,140001766,8
899,31890,140004378,9
900,31891,140001376,9
901,31892,140004188,9
902,31893,140004186,10
903,31894,140004176,10
904,31895,140003994,10
905,31896,140003975,11
906,31897,140004006,11
907,31898,140004005,11
908,31899,140003991,12
909,31900,140003979,12
910,31901,140003979,12
911,31902,140001397,13
912,31903,140001397,13
913,32229,140001495,3
914,32230,140001487,3
915,32231,140001487,3
916,32232,140001489,3
917,32233,140001492,3
918,32234,140001492,3
919,32235,140001576,4
920,32236,140001576,4
921,32237,140001577,4
922,32238,140001577,5
923,32239,140001335,5
924,32240,140001335,5
925,32241,140001335,6
926,32242,140001335,6
927,32243,140001334,6
928,32244,140001334,7
929,32245,140001334,7
930,32246,140001334,7
931,32247,140001334,8
932,32248,140001334,8
933,32249,140001334,8
934,32250,140004378,9
935,32251,140004363,9
936,32252,140004432,9
937,32253,140004429,10
938,32254,140004443,-1
939,32255,140003994,10
940,32256,140004006,11
941,32257,140003993,11
942,32258,140003993,11
943,32259,140003983,12
944,32260,140003979,12
945,32261,140001397,12
946,32262,140001397,13
947,32263,140001397,13
948,32587,140001401,3
949,32590,140001487,3
950,32591,140001487,3
951,32592,140001489,3
952,32593,140001492,3
953,32594,140001492,3
954,32595,140001492,4
955,32596,140001576,4
956,32597,140001577,4
957,32598,140001577,5
958,32599,140001335,5
959,32600,140001335,5
960,32601,140001335,6
961,32602,140001335,6
962,32603,140001334,6
963,32604,140001334,7
964,32605,140001334,7
965,32606,140001334,7
966,32607,140001334,8
967,32608,140001334,8
968,32609,140001334,8
969,32610,140001334,9
970,32611,140001334,9
971,32612,140004431,9
972,32613,140004429,10
973,32614,140004443,10
974,32615,140003994,10
975,32616,140003999,11
976,32617,140003983,11
977,32618,140003983,11
978,32619,140003983,12
979,32620,140003983,12
980,32621,140001397,12
981,32622,140001397,13
982,32623,140001395,13
983,32624,140001395,13
984,32948,140001485,2
985,32950,140001487,2
986,32951,140001802,2
987,32952,140001494,3
988,32953,140001492,3
989,32954,140001492,3
990,32955,140001492,4
991,32956,140001576,4
992,32957,140001619,4
993,32958,140001619,5
994,32959,140001619,5
995,32960,140001335,5
996,32961,140001335,6
997,32962,140001335,6
998,32963,140001334,6
999,32964,140001334,7
1000,32965,140001334,7
1001,32966,140001334,7
1002,32967,140001334,8
1003,32968,140001334,8
1004,32969,140001334,8
1005,32970,140001334,9
1006,32971,140001334,9
1007,32972,140001334,9
1008,32973,140004430,10
1009,32974,140004339,10
1010,32975,140004339,10
1011,32976,140003999,11
1012,32977,140004000,11
1013,32978,140003983,11
1014,32979,140003983,12
1015,32980,140003983,12
1016,32981,140001394,12
1017,32982,140001394,13
1018,32983,140001393,13
1019,32984,140001393,13
1020,32985,140001393,14
1021,32986,140001389,14
1022,33310,140001818,2
1023,33311,140001802,2
1024,33312,140001494,3
1025,33313,140001494,3
1026,33314,140001494,3
1027,33315,140001676,4
1028,33316,140001675,4
1029,33317,140001619,4
1030,33318,140001619,5
1031,33319,140001619,5
1032,33320,140001335,5
1033,33321,140001335,6
1034,33322,140001335,6
1035,33323,140001334,6
1036,33324,140001334,7
1037,33325,140001334,7
1038,33326,140001334,7
1039,33327,140001334,8
1040,33328,140001334,8
1041,33329,140001334,8
1042,33330,140001334,9
1043,33331,140001334,9
1044,33332,140001334,9
1045,33333,140004422,10
1046,33334,140004421,10
1047,33335,140004018,10
1048,33336,140004018,11
1049,33337,140004000,11
1050,33338,140004000,11
1051,33339,140003983,12
1052,33340,140004000,12
1053,33341,140001394,12
1054,33342,140001394,13
1055,33343,140001393,13
1056,33344,140001393,13
1057,33345,140001393,14
1058,33346,140001389,14
1059,33347,140001390,14
1060,33669,140001794,2
1061,33670,140004154,2
1062,33671,140004115,2
1063,33672,140004115,3
1064,33673,140004115,3
1065,33674,140004127,3
1066,33675,140004127,4
1067,33676,140001625,4
1068,33677,140001619,4
1069,33678,140001619,5
1070,33679,140001619,5
1071,33680,140001335,5
1072,33681,140001335,6
1073,33682,140001335,6
1074,33683,140001334,6
1075,33684,140001334,7
1076,33685,140001334,7
1077,33686,140001334,7
1078,33687,140001334,8
1079,33688,140001334,8
1080,33689,140001334,8
1081,33690,140001334,9
1082,33691,140001334,9
1083,33692,140004319,9
1084,33693,140004320,10
1085,33694,140004421,10
1086,33695,140004018,10
1087,33696,140004018,11
1088,33697,140004000,11
1089,33698,140001370,11
1090,33699,140001370,12
1091,33700,140001370,12
1092,33701,140001370,12
1093,33702,140001394,13
1094,33703,140001393,13
1095,33704,140001393,13
1096,33705,140001393,14
1097,33706,140001396,14
1098,33707,140001381,14
1099,33708,140001381,15
1100,34011,140001849,4
1101,34012,140001811,4
1102,34013,140001811,4
1103,34014,140004251,3
1104,34015,140004251,3
1105,34018,140001860,2
1106,34019,140001860,2
1107,34026,140004111,1
1108,34027,140004111,1
1109,34028,140004105,1
1110,34029,140004105,2
1111,34030,140004155,2
1112,34031,140004115,2
1113,34032,140004115,3
1114,34033,140004115,3
1115,34034,140004115,3
1116,34035,140001625,4
1117,34036,140001625,4
1118,34037,140001620,4
1119,34038,140001620,5
1120,34039,140001620,5
1121,34040,140001609,5
1122,34041,140001557,6
1123,34042,140001557,6
1124,34043,140001334,6
1125,34044,140001334,7
1126,34045,140001334,7
1127,34046,140001334,7
1128,34047,140001334,8
1129,34048,140001334,8
1130,34049,140001334,8
1131,34050,140001334,9
1132,34051,140001334,9
1133,34052,140001550,9
1134,34053,140001550,10
1135,34054,140004018,10
1136,34055,140003982,10
1137,34056,140001373,11
1138,34057,140001370,11
1139,34058,140001370,11
1140,34059,140001370,12
1141,34060,140001370,12
1142,34061,140001370,12
1143,34062,140001394,13
1144,34063,140001394,13
1145,34064,140001394,13
1146,34065,140001371,14
1147,34066,140001371,14
1148,34067,140001381,14
1149,34068,140001381,15
1150,34069,140001382,15
1151,34370,140001808,5
1152,34371,140001808,4
1153,34372,140001810,4
1154,34373,140001810,4
1155,34374,140004251,3
1156,34375,140004250,3
1157,34376,140004250,3
1158,34377,140001860,2
1159,34378,140001860,2
1160,34379,140001793,2
1161,34380,140001801,1
1162,34381,140001805,1
1163,34382,140001858,1
1164,34385,140004119,1
1165,34386,140004111,1
1166,34387,140004111,1
1167,34388,140004105,1
1168,34389,140004105,2
1169,34390,140004155,2
1170,34391,140004115,2
1171,34392,140004115,3
1172,34393,140004115,3
1173,34394,140004115,3
1174,34395,140001625,4
1175,34396,140001625,4
1176,34397,140001625,4
1177,34398,140001620,5
1178,34399,140001609,5
1179,34400,140001609,5
1180,34401,140001557,6
1181,34402,140001557,6
1182,34403,140001600,6
1183,34404,140001633,7
1184,34405,140001334,7
1185,34406,140001334,7
1186,34407,140001334,8
1187,34408,140001334,8
1188,34409,140001617,8
1189,34410,140001617,9
1190,34411,140001550,9
1191,34412,140001550,9
1192,34413,140001550,10
1193,34414,140001583,10
1194,34415,140001373,10
1195,34416,140001373,11
1196,34417,140001370,11
1197,34418,140001370,11
1198,34419,140001370,12
1199,34420,140001370,12
1200,34421,140001370,12
1201,34422,140001370,13
1202,34423,140001371,13
1203,34424,140001371,13
1204,34425,140001371,14
1205,34426,140001381,14
1206,34427,140001381,14
1207,34428,140001381,15
1208,34429,140001382,15
1209,34729,140001498,5
1210,34730,140001797,5
1211,34731,140001798,4
1212,34732,140001810,4
1213,34733,140001810,4
1214,34734,140004251,3
1215,34735,140004249,3
1216,34736,140004249,3
1217,34737,140001800,2
1218,34738,140001793,2
1219,34739,140001793,2
1220,34740,140001793,1
1221,34741,140001413,1
1222,34742,140001413,1
1223,34743,140004138,0
1224,34744,140004138,0
1225,34745,140004138,0
1226,34746,140004119,1
1227,34747,140004136,1
1228,34748,140004112,1
1229,34749,140004112,2
1230,34750,140004112,2
1231,34751,140004145,2
1232,34752,140004115,3
1233,34753,140004115,3
1234,34754,140004102,3
1235,34755,140001645,4
1236,34756,140001645,4
1237,34757,140001658,4
1238,34758,140001658,5
1239,34759,140001609,5
1240,34760,140001609,5
1241,34761,140001655,6
1242,34762,140001600,6
1243,34763,140001600,6
1244,34764,140001600,7
1245,34765,140001599,7
