CAN,CHN,3208,3208
USA,BGD,70,0
USA,SGP,457,680
USA,PHL,5318,1470
USA,IDN,9283,7955
USA,VNM,628,0
USA,MYS,1201,1680
USA,THA,1233,1152
USA,CHN,21283,19439
KHM,CAN,20,20
KHM,ISR,59,0
KHM,ITA,287,18
KHM,SGP,0,0
KHM,HKG,0,99
KHM,POL,0,20
KHM,IDN,991,1623
KHM,VNM,120,0
KHM,KOR,146,0
KHM,ARM,0,0
KHM,BEL,20,0
KHM,HUN,40,40
LKA,IDN,36,55
LKA,CHN,53,53
LKA,BGD,10,0
ARG,PHL,485,784
ARG,IDN,3111,4493
ARG,CHN,14225,11097
ARG,SGP,0,0
BHR,PHL,0,20
TWN,KHM,0,2110
GTM,MYS,0,1
RUS,MYS,0,0
RUS,PHL,0,1
RUS,IDN,0,0
RUS,CHN,1683,1683
RUS,SGP,0,16
JOR,SGP,0,0
ESP,MYS,0,48
ESP,PHL,71,21
ESP,IDN,0,0
ESP,SGP,0,102
NLD,MYS,9,64
NLD,PHL,196,98
NLD,IDN,7,123
NLD,SGP,0,0
PAK,MYS,117,820
PAK,PHL,2699,2187
PAK,IDN,348,658
PAK,BGD,31,0
ARE,THA,0,0
ARE,KHM,0,685
ARE,SGP,0,147
VNM,TUR,0,4
VNM,UKR,0,79
VNM,GEO,0,30
VNM,SGP,0,0
VNM,TWN,0,223
VNM,PHL,0,1248
VNM,IDN,0,1128
VNM,MNE,0,0
VNM,KHM,0,250
VNM,ZAF,0,20
VNM,GBR,0,1
VNM,MYS,0,48
VNM,SWE,0,59
VNM,DEU,0,111
VNM,IND,0,56
VNM,JPN,0,346
VNM,BEL,0,1
VNM,THA,0,0
VNM,FRA,0,53
VNM,BGR,0,198
KEN,MYS,0,10
KEN,IDN,510,56
KEN,VNM,19,0
KEN,SGP,0,43
TUR,SGP,86,457
TUR,PHL,702,1640
TUR,IDN,6395,6724
TUR,VNM,679,0
TUR,KHM,20,0
TUR,MYS,796,1209
TUR,CHN,47,474
BGD,TUR,0,869
BGD,ITA,0,455
BGD,MDA,0,20
BGD,LUX,0,0
BGD,FRA,0,106
BGD,MKD,0,0
BGD,BLR,0,99
BGD,DZA,0,0
BGD,SGP,0,264
BGD,USA,0,4718
BGD,DEU,0,1145
BGD,BIH,0,1
BGD,ARM,0,297
BGD,BEL,0,1607
BGD,KAZ,0,127
BGD,PHL,0,1818
BGD,ESP,0,1
BGD,BOL,0,0
BGD,UKR,0,214
BGD,NLD,0,1797
BGD,CHL,0,145
BGD,DNK,0,297
BGD,POL,0,469
BGD,IDN,0,3110
BGD,RUS,0,2705
BGD,KEN,0,61
BGD,CHE,0,53
BGD,NZL,0,59
BGD,BGR,0,20
BGD,PAK,0,293
BGD,ROU,0,124
BGD,ZAF,0,131
BGD,EGY,0,71
BGD,GBR,0,353
BGD,MYS,0,648
BGD,KOR,0,460
BGD,HUN,0,99
BGD,BRB,0,1
IND,BGD,103,0
IND,SGP,3243,2810
IND,PHL,10395,4448
IND,IDN,6847,4252
IND,VNM,5711,0
IND,MYS,3410,6084
IND,THA,0,0
IND,CHN,395,0
LCA,PHL,0,282
FRA,PHL,0,40
FRA,IDN,0,4
FRA,VNM,897,0
FRA,SGP,0,0
CHN,BRA,273,212
CHN,CAN,0,110
CHN,MDG,0,18
CHN,ITA,234,234
CHN,CZE,79,62
CHN,IRN,1069,0
CHN,VNM,3885,0
CHN,HUN,71,239
CHN,LTU,908,49
CHN,KHM,1288,2094
CHN,FRA,15641,14648
CHN,ETH,0,0
CHN,GEO,37,35
CHN,NGA,760,0
CHN,MAC,77,0
CHN,MKD,0,103
CHN,ISR,77,0
CHN,BLR,1004,4278
CHN,DZA,253,406
CHN,SGP,1325,2312
CHN,ZMB,0,0
CHN,JOR,77,0
CHN,TWN,827,1199
CHN,ZWE,99,119
CHN,DEU,3899,5727
CHN,CHL,0,399
