ITA,SGP,0,0
BGD,BHR,0,3
BGD,QAT,0,1
BGD,AUS,0,0
BGD,ITA,0,44
BGD,SGP,0,4
BGD,KWT,0,158
BGD,IND,0,48
BGD,SAU,0,392
BGD,MYS,0,509
BGD,MDV,0,0
BGD,BEL,0,0
BGD,LBN,0,3
IDN,BHR,0,0
IDN,CAN,0,0
IDN,QAT,4,1
IDN,AUS,0,0
IDN,NLD,0,0
IDN,ARE,5,0
IDN,SGP,221,211
IDN,HKG,0,0
IDN,JPN,8,0
IDN,IND,28,0
IDN,BRN,0,3
IDN,RUS,0,0
IDN,MYS,280,252
IDN,SAU,23,0
IDN,KOR,0,0
IDN,BIH,0,0
IDN,OMN,0,0
IDN,CHE,0,0
IDN,HRV,0,0
IDN,KWT,0,0
NPL,CHN,0,0
NPL,SGP,0,0
FRA,MYS,0,0
FRA,SGP,0,0
VNM,CAN,0,66
VNM,QAT,0,2
VNM,ITA,0,7
VNM,KWT,0,1
VNM,KHM,0,2
VNM,FRA,0,0
VNM,NOR,0,19
VNM,AUS,0,6
VNM,SGP,0,6476
VNM,ISL,0,0
VNM,CZE,0,13
VNM,USA,0,20
VNM,DEU,0,20
VNM,RUS,0,8
VNM,THA,0,874
VNM,ESP,0,2
VNM,NLD,0,12
VNM,POL,0,0
VNM,IDN,0,244
VNM,BEL,0,13
VNM,CHE,0,33
VNM,HKG,0,16
VNM,BRN,0,1
VNM,MYS,0,13464
VNM,AUT,0,0
NGA,MYS,0,0
CHN,CAN,3,31
CHN,AFG,1,0
CHN,QAT,0,5
CHN,USA,0,46
CHN,NPL,0,1
CHN,MNG,9725,0
CHN,ETH,0,0
CHN,GEO,0,0
CHN,MAC,1549,0
CHN,BHR,0,42
CHN,DZA,0,1
CHN,SGP,293,726
CHN,TWN,2346,2290
CHN,ZWE,0,0
CHN,CHL,0,1
CHN,KWT,0,1
CHN,RUS,26712,26566
CHN,THA,4354,2814
CHN,KAZ,1262,7648
CHN,PHL,2,0
CHN,DMA,0,0
CHN,BOL,0,10
CHN,GHA,0,0
CHN,KGZ,336,0
CHN,MDV,0,2
CHN,PRK,2622,0
CHN,TUR,0,32
CHN,SWE,0,1
CHN,JPN,0,29
CHN,CHE,0,1
CHN,MEX,0,0
CHN,HKG,16319,400
CHN,VNM,29,0
CHN,BRN,0,252
CHN,GBR,1,6
CHN,MYS,2499,1898
CHN,KOR,4,0
CHN,ARE,3,0
CHN,KEN,0,1
CHN,NIC,0,0
AUS,MYS,0,5
AUS,SGP,5,9
SGP,AUS,0,0
SGP,MMR,1,0
SGP,BMU,1,0
SGP,PAN,0,0
SGP,IDN,95,0
SGP,BRN,28,2
SGP,KHM,0,3
SGP,JPN,35,0
SGP,BHS,0,0
SGP,MYS,930,25
SGP,MDV,0,1
SGP,KOR,0,0
SGP,MLT,0,0
SGP,IRL,0,0
SGP,THA,4,0
SGP,LKA,0,0
SGP,TLS,11,0
JPN,MYS,0,3
JPN,SGP,0,6
JPN,THA,0,0
TWN,MYS,1,61
TWN,CHN,0,0
TWN,SGP,264,293
USA,SGP,2,30
USA,PHL,2,0
USA,IDN,22,0
USA,MYS,0,23
USA,THA,34,0
USA,CHN,57,0
DEU,MYS,0,0
DEU,SGP,0,0
BEL,PHL,0,3
THA,CAN,8,63
THA,QAT,1,4
THA,ITA,1,2
THA,BGD,3,0
THA,CZE,0,2
THA,KWT,4,25
THA,NPL,0,0
THA,FRA,0,4
THA,MDV,1,24
THA,NOR,5,5
THA,CHN,18,0
THA,BHR,7,15
THA,SAU,21,74
THA,AUS,5,0
THA,LBN,0,1
THA,SGP,3,1249
THA,TWN,3,0
THA,USA,13,0
THA,DEU,7,21
THA,BIH,0,0
THA,OMN,0,0
THA,RUS,8,22
THA,UKR,0,2
THA,IND,0,0
THA,NLD,267,14
THA,LAO,7,0
THA,DNK,6,6
THA,FIN,0,0
THA,MAR,0,0
THA,SWE,2,1
THA,CHE,8,37
THA,NZL,2,0
THA,PAK,0,1
THA,MMR,877,0
THA,HKG,79,45
THA,VNM,59,0
THA,BRN,0,34
THA,GBR,140,13
THA,MYS,10952,26779
THA,AUT,0,4
THA,MNE,0,0
THA,ARE,23,0
THA,LKA,2,0
THA,JPN,424,0
PHL,CAN,0,0
PHL,SGP,111,0
PHL,KWT,0,0
PHL,IDN,920,0
PHL,MYS,57,0
PHL,ARE,0,0
PHL,CHE,0,0
UKR,THA,0,0
UKR,CHN,0,0
UKR,SGP,0,0
NLD,MYS,3,4
NLD,CHN,13,0
NLD,SGP,3,15
LAO,THA,0,49
KOR,MYS,0,2
KOR,SGP,0,1
KHM,NLD,0,49
KHM,ITA,0,2
KHM,DNK,0,0
KHM,CZE,9,40
KHM,AUT,0,1
KHM,FRA,0,43
KHM,GBR,6,25
KHM,BEL,0,36
KHM,SWE,2,20
KHM,DEU,3,54
KHM,SWZ,0,0
KHM,CHE,0,1
KHM,THA,0,4
KHM,NOR,0,5
KEN,CHN,0,0
NZL,THA,4,0
NZL,SGP,0,0
PAK,MYS,0,5
PAK,SGP,0,0
PAK,THA,0,0
BRN,MYS,0,0
MMR,MYS,0,45
MMR,SGP,0,12
MMR,CZE,0,0
MMR,THA,0,2
EGY,MYS,0,0
EGY,SGP,0,2
HKG,MYS,0,1
HKG,KHM,0,2
HKG,SGP,0,2
IND,MYS,94,791
IND,IDN,0,50
IND,BGD,596,0
IND,SGP,36,685
IND,THA,25,0
PER,MYS,0,2
ZAF,SGP,0,0
GBR,SGP,0,0
MYS,QAT,0,0
MYS,BGD,3,0
MYS,TWN,5,0
MYS,FRA,0,0
MYS,NLD,2,27
MYS,MKD,0,0
MYS,SAU,0,0
MYS,AUS,0,0
MYS,SGP,6558,7783
MYS,CZE,0,0
MYS,DEU,5,16
MYS,BEL,0,4
MYS,THA,103,0
MYS,ESP,0,0
MYS,MDV,0,5
MYS,IDN,24,0
MYS,SWE,0,0
MYS,CHE,3,5
MYS,ARE,2,0
MYS,BRN,1,886
MYS,GBR,10,0
MYS,MYS,0,79
MYS,AUT,0,0
MYS,TLS,3,0
MYS,HKG,0,8
MYS,JPN,8,0
ESP,MYS,0,1
ESP,SGP,0,0
ARE,SGP,0,12
LKA,SGP,0,14
